,id,Gemma2-instruct_A_vote,Gemma2-instruct_A_for_prob,Gemma2-instruct_A_against_prob,Gemma2-instruct_H_vote,Gemma2-instruct_H_for_prob,Gemma2-instruct_H_against_prob,Gemma2-instruct_Sp_vote,Gemma2-instruct_Sp_for_prob,Gemma2-instruct_Sp_against_prob,Gemma2-instruct_FrP_vote,Gemma2-instruct_FrP_for_prob,Gemma2-instruct_FrP_against_prob,Gemma2-instruct_KrF_vote,Gemma2-instruct_KrF_for_prob,Gemma2-instruct_KrF_against_prob,Gemma2-instruct_MDG_vote,Gemma2-instruct_MDG_for_prob,Gemma2-instruct_MDG_against_prob,Gemma2-instruct_SV_vote,Gemma2-instruct_SV_for_prob,Gemma2-instruct_SV_against_prob,Gemma2-instruct_V_vote,Gemma2-instruct_V_for_prob,Gemma2-instruct_V_against_prob,Gemma2-instruct_R_vote,Gemma2-instruct_R_for_prob,Gemma2-instruct_R_against_prob
1414,132483,for,0.9889404489658772,0.0040976707823574,for,0.9692141069099308,0.0163652133196592,for,0.9840791143942624,0.0073225675150752,for,0.9674648738000542,0.0182662616716697,for,0.9850613952148706,0.0066749732941389,for,0.9913021102547646,0.002693032380193472,for,0.9876703533809632,0.004782101139426231,for,0.9685211160685867,0.017132000997662544,for,0.9897001660428941,0.003972125239670277
1415,132484,for,0.7642740127630532,0.2232800032943487,mot,0.1041809245944023,0.8861769195646048,for,0.583793509285897,0.4054115712642669,mot,0.0468833856284618,0.945153821259737,mot,0.3773617576807737,0.6117360051721334,for,0.8664639554917812,0.12437816616147757,for,0.775143725797534,0.21298820059746504,mot,0.16123372316360474,0.8262986596673727,for,0.8219410483725369,0.1681640250608325
1416,132485,mot,0.0193133875727653,0.9671104736626148,mot,0.0,0.9897241867147386,mot,0.0077473348937928,0.980614327825606,mot,0.0,0.9906955230981112,mot,0.0064180926419794,0.9795201113447548,mot,0.030300745740532875,0.9527452662587166,mot,0.019883790984749794,0.9660875257104635,mot,0.0,0.9874558513984084,mot,0.004988532047718763,0.9860506788827479
1417,132486,for,0.831745732575655,0.1582642812281847,for,0.6428899702150375,0.3476179577410221,for,0.73634586436674,0.2542698197066784,mot,0.3515586755238473,0.6373644676059484,for,0.7267681010998785,0.2623838260769844,for,0.748886601999402,0.2410432118922472,for,0.7731680115684867,0.21528235450387,for,0.6902813869528472,0.2992540951818228,for,0.8004446593113244,0.1926420284435153
1418,132487,mot,0.0092638665810227,0.9806430130265652,mot,0.0021586092188954,0.9904686545487492,mot,0.0937665328383445,0.8960129981860518,mot,0.0,0.9927794756367804,mot,0.0,0.9922752948477864,mot,0.04192125052213669,0.9461744511500001,mot,0.0,0.9940336421132088,mot,0.005742901936173439,0.9856314859353006,mot,0.0,0.9957853558007628
1419,132488,for,0.571524977684021,0.4071108624339103,mot,0.0376910641789436,0.9507004339247942,mot,0.2238577753305435,0.759871038608253,mot,0.0077841938473284,0.9818001594394444,mot,0.0069856531918048,0.9819890949875116,for,0.9145630428101867,0.07062683813273907,mot,0.07386570423841476,0.9131118785589933,mot,0.0759858712553978,0.9098164308816195,mot,0.025136150419712067,0.9652824564836919
1420,132492,mot,0.0,0.9983091376052472,mot,0.0,0.9984151703101816,mot,0.0,0.998313761971076,mot,0.0,0.9985149507410824,mot,0.0,0.9980846310500056,mot,0.0,0.9969456437975168,mot,0.0,0.9982112632424105,mot,0.0,0.997812781133689,mot,0.0,0.9983833925507497
1421,132501,for,0.9610425233840942,0.0220417100936174,for,0.936511628329754,0.0467288717627525,for,0.9614979596808552,0.0227453671395778,for,0.9274998363107444,0.0547481356188654,for,0.9678243370726703,0.0181168671697378,for,0.9616165207698941,0.025659463717602193,for,0.956905503757298,0.02365785278379917,for,0.930823327973485,0.04971568612381816,for,0.9545142939314246,0.03117860946804285
1422,1325914,for,0.9798901313915848,0.0052932840771973,for,0.9777629035525024,0.0062468815594911,for,0.9706496251747012,0.0120441699400544,for,0.9602325446903706,0.0135101974010467,for,0.9656384866684676,0.0108173405751585,for,0.9846872957423329,0.003850372740998864,for,0.9660042393952608,0.011542734690010548,for,0.9695094972848892,0.010167594999074936,for,0.9809814253821969,0.007433132268488407
1423,1326015,for,0.9985938799654832,0.0,for,0.9978708174312488,0.0008017486543394,for,0.998560759690008,0.0003316479851491,for,0.9978259011550108,0.0007645898731425,for,0.9987558774737408,0.0002465369761921,for,0.9989282726164674,0.00015679575153626502,for,0.998129909436102,0.0004675818490795791,for,0.9974700163438683,0.000936281168833375,for,0.9980879848881159,0.000551236211322248
1424,1326113,mot,0.0006473186076618,0.9943306248169392,mot,0.0,0.9963306133868172,mot,0.0005492328782565,0.9942453735275194,mot,0.0,0.9956598134012892,mot,0.000975893868599,0.9915242528077216,mot,0.000549637305084616,0.9949587949085981,mot,0.0008621350862085819,0.9923084343317896,mot,0.0,0.9953780028736219,mot,0.0,0.9959576369728893
1425,1326212,mot,0.0132785039022564,0.9645750112831591,mot,0.0072298278100788,0.9735675724223256,mot,0.0417160615324974,0.9308843035250902,mot,0.0052065206691622,0.9774494413286448,mot,0.0155031448230147,0.9626858811825514,mot,0.0,0.9885600758716464,mot,0.003605095436796546,0.9802957195788622,mot,0.008508048951625824,0.9697988070547581,mot,0.0,0.9877405436709523
1426,1326311,for,0.989040921907872,0.0016370546072721,for,0.9802788798697292,0.0064642271026968,for,0.9795659612864256,0.0058664698153734,for,0.9458542801439762,0.021818958222866,for,0.9889428573660553,0.0014188528293743,for,0.9938594638369977,0.0,for,0.9870093204081059,0.0016687476309016347,for,0.9807062922045588,0.005522286519408226,for,0.9931970629841089,0.0008462246623821557
1427,1326410,for,0.9775165505707264,0.0106423506513237,for,0.9741061488166451,0.0164452921599149,for,0.9818929368630052,0.009747658856213,for,0.9077011132612824,0.0771866310387849,for,0.9672620417550206,0.0193564593791961,for,0.9842624645680189,0.00725629972293973,for,0.9707710044458508,0.015372594818472862,for,0.9731375798583031,0.01565735973417759,for,0.9842599066905677,0.007381618954241276
1428,132659,for,0.9928019749931992,0.0018782818224281,for,0.9842855534516276,0.0073634199798107,for,0.98953507700935,0.0044561461545526,for,0.9831481128931046,0.0072331363335251,for,0.9920868207700552,0.0024699247442185,for,0.9966482145246118,0.00048468372551724315,for,0.9905606326647103,0.003188406117260456,for,0.9833635315299034,0.007227608002722263,for,0.9929860115516931,0.0022861910983920097
1429,132661,for,0.9976981626823545,0.0,for,0.9938286505639552,0.0020242070313543,for,0.9970982810482384,0.0003097864973824,for,0.9953410038724542,0.0011017492506653,for,0.9970481004565954,0.0002688431704882,for,0.9985988903790712,0.0,for,0.9975289716385305,0.00016220920952036977,for,0.996012831106782,0.000800552312284708,for,0.9983424432575703,0.00015642499784007668
1430,132662,for,0.9981972399400548,0.0,for,0.9961564778350294,0.0008915862999856,for,0.9974595534149556,0.0003781012783292,for,0.9943214091472328,0.0014774162555113,for,0.9977679837029428,0.0002104316372424,for,0.9986238545534434,0.0,for,0.9959468063898385,0.0005703429342247546,for,0.9940384766086936,0.0015708580613136292,for,0.9983441016665893,0.000187317215022631
1431,132663,for,0.9780589723959564,0.0037309436593204,for,0.977586773224175,0.0068712215870618,for,0.9713352262042464,0.0074768234044313,for,0.9618269205093384,0.0130116278305649,for,0.976719809230417,0.0045640631578862,for,0.9930100906640291,0.0009081332245841622,for,0.9710936336778104,0.006700514350086451,for,0.9565969975665212,0.013522516004741192,for,0.9865654893219471,0.002868368523195386
1432,132664,for,0.993139874190092,0.0,for,0.99103840906173,0.0026017390191555,for,0.9942065877839924,0.0012628474505618,for,0.9859357555396856,0.004536164458841,for,0.9952715628314764,0.0005976260290481,for,0.9978848297614604,0.0,for,0.9935633232817054,0.001021203468553722,for,0.9863415621221066,0.0043919929303228855,for,0.9976931354030967,0.0
1433,132665,for,0.9979599892394616,0.0,for,0.9972874845843762,0.0007181291584856,for,0.997753205243498,0.0002947497705463,for,0.9971333167050034,0.0006139192846603,for,0.9988163880771026,0.0,for,0.9985727041494101,0.0,for,0.9982334193773568,0.0,for,0.9975982247851789,0.00048575596883893013,for,0.9985190001316369,0.00013834150740876794
1434,132666,mot,0.2520507872104645,0.733047891408205,mot,0.0587200783193111,0.9316388238221408,mot,0.1379154175519943,0.8506952580064535,mot,0.0086061032488942,0.9809756260365248,mot,0.0784903243184089,0.9082859344780444,mot,0.22084624145645648,0.7652406357228756,mot,0.1471756100654602,0.8385244999080896,mot,0.053467120975255966,0.9356580879539251,mot,0.1774122714996338,0.8111008498817682
1435,132667,for,0.8285174872726202,0.1417742688208818,mot,0.1217471361160278,0.8620923012495041,for,0.5366614302620292,0.4399218168109655,mot,0.0224353820085525,0.9626987725496292,mot,0.193755567073822,0.783236637711525,for,0.9742797669023275,0.01107819750905037,for,0.793975843116641,0.17503931187093258,mot,0.26653972268104553,0.7096178606152534,for,0.9438204863108695,0.040198851842433214
1436,132668,for,0.9752294095233084,0.0104550160467624,for,0.9600462776143104,0.0247134882956743,for,0.977898872923106,0.0104857143014669,for,0.9357416201382877,0.0448912074789404,for,0.9767829198390244,0.0106312520802021,for,0.9903987976722419,0.002329109236598015,for,0.9742048899643123,0.011819062754511833,for,0.9540275242179632,0.02886437822598964,for,0.9879974666982889,0.003993587102741003
1437,132700,mot,0.0056607732549309,0.9688832834362984,mot,0.0015492066740989,0.9800999760627748,mot,0.0027973293326795,0.97798989713192,mot,0.0022444080095738,0.9746609814465046,mot,0.0024590741377323,0.9762298204004763,mot,0.004604115150868893,0.9769811518490314,mot,0.0034754115622490644,0.9708277732133865,mot,0.001944589545018971,0.974006611853838,mot,0.0,0.9835661929100752
1438,1327114,for,0.9713929453864694,0.0134794460609555,for,0.9257876728661358,0.0613977417815476,for,0.9509991835802794,0.0355860199779272,for,0.8951765671372414,0.0911821769550442,for,0.969584352336824,0.0206216356018558,for,0.9816479021683335,0.007906670682132244,for,0.9721152372658253,0.014390862546861172,for,0.9499083841219544,0.03623966523446143,for,0.9760467684827745,0.012196360155940056
1439,1327332,for,0.9220198038965464,0.0524883056059479,for,0.6912755649536848,0.2835019985213876,for,0.7927466183900833,0.1807332979515195,mot,0.0368036106228828,0.9406194612383842,for,0.5955047085881233,0.3762288633733988,for,0.9804862905293703,0.007951038889586926,for,0.9552580043673515,0.026546584209427238,mot,0.4520453456789255,0.5183123089373112,for,0.9950304832309484,0.0012388695031404495
1440,1327431,mot,0.3522516053635627,0.6260665152221918,mot,0.0,0.9927679733373224,mot,0.0826847627758979,0.902027673088014,mot,0.0,0.9927605343982576,mot,0.0273580495268106,0.9590563364326954,for,0.9286363311111927,0.05586070055142045,for,0.4991332832723856,0.47765447571873665,mot,0.001502804341726005,0.9885672768577933,for,0.9741446003317833,0.017563791014254093
1441,1327510,for,0.9966981657780708,0.0006331518525257,for,0.9856341774575412,0.0067218667827546,for,0.9941006118897348,0.0018406905001029,for,0.9598903269506992,0.0246348045766353,for,0.9922838225029408,0.0026102059055119,for,0.997805432183668,0.0003366598975844681,for,0.9946733962278813,0.0013153937179595232,for,0.9855599231086671,0.006406205240637064,for,0.9949307872448117,0.0014345161616802216
1442,1327511,for,0.9977741884067656,0.0,for,0.9960471109952778,0.0004843635542783,for,0.9968148032203316,0.0002252513368148,for,0.9943996318615972,0.0008671171381138,for,0.997980173691758,0.0,for,0.9983235331601463,0.0,for,0.9967992105521262,0.00022694906510878354,for,0.9958150438033044,0.0005064141587354243,for,0.9981406537553994,0.0
1443,1327517,for,0.9784251316450536,0.0066440566442906,for,0.962557735387236,0.0177759453654289,for,0.9698353884741664,0.0111743342131376,for,0.8406736366450787,0.116119883954525,for,0.9729389487765728,0.0099238147959113,for,0.9865011828951538,0.0034781587310135365,for,0.9571028565987945,0.017601093277335167,for,0.9626086633652449,0.01720856875181198,for,0.9839198403060436,0.005819581914693117
1444,1327520,for,0.9969161010812968,0.0002519966219551,for,0.9942093859426676,0.00119847105816,for,0.9959658721927552,0.000589616887737,for,0.9912479165941476,0.0021462750155478,for,0.9966876921243966,0.0004931101575493,for,0.9978653446305543,0.00015896299737505615,for,0.9955753399990499,0.0007109475554898381,for,0.9932454039808363,0.0015607650857418776,for,0.9969503679312766,0.0004526934353634715
1445,1327522,for,0.9953366932459176,0.0010095622856169,for,0.9914936276618392,0.0035083717666566,for,0.9941142008174212,0.0018542375182732,for,0.9836853640154004,0.0075293038971722,for,0.9946523236576468,0.001411393051967,for,0.9966019687708467,0.0005158593994565308,for,0.9930997155606747,0.0019858793821185827,for,0.9897354827262461,0.003994845785200596,for,0.9965990842320025,0.0006950499955564737
1446,1327525,for,0.5013877456076443,0.4821182619780302,mot,0.0114694694057106,0.9763296293094754,mot,0.159377247095108,0.8251649513840675,mot,0.0032561514526605,0.9838934442959726,mot,0.1179458200931549,0.8642521277070045,mot,0.4206095221452415,0.5641296952962875,mot,0.32837753975763917,0.6542407870292664,mot,0.02941208705306053,0.95591139793396,mot,0.45025745080783963,0.5379614531993866
1447,132762,for,0.985446878708899,0.0032706067431718,for,0.9639985570684076,0.0188802013872191,for,0.9769843211397528,0.0082662617787718,for,0.9401834197342396,0.0383514540735632,for,0.9815642633475364,0.0059331101365387,for,0.9829780808649957,0.005850174929946661,for,0.9821288003586233,0.004805924836546183,for,0.9620052380487323,0.01891463529318571,for,0.9903045878745615,0.0026426881086081266
1448,132763,for,0.8566691316664219,0.1210056925192475,for,0.7716415841132402,0.2093817312270403,for,0.8411332522518933,0.139393700286746,mot,0.3876617869827896,0.5940966289490461,for,0.8621852090582252,0.1193691063672304,for,0.8137806858867407,0.16492128651589155,for,0.8273104247637093,0.1479728166013956,for,0.7700391551479697,0.2067873738706112,for,0.8862815622705966,0.09729566285386682
1449,132764,for,0.9189616665244102,0.0191352497786283,for,0.8596628755331039,0.0512980036437511,for,0.9006467908620834,0.0311365518718957,for,0.5905517339706421,0.244218822568655,for,0.803414748981595,0.0756449475884437,for,0.88768694922328,0.040336303412914276,for,0.8437813371419907,0.05439865589141846,for,0.8292441070079803,0.05995270237326622,for,0.8857423178851604,0.0388634018599987
1450,132765,for,0.9809124215971678,0.0110475588589906,for,0.950482201296836,0.0409978739917278,for,0.981510695302859,0.0112264668568968,for,0.9131796688307076,0.0762374037876725,for,0.9711545100435616,0.0194825045764446,for,0.990905562415719,0.0036224215291440487,for,0.9763998533599079,0.014561554417014122,for,0.9587095230817795,0.030252890661358833,for,0.9919604314491153,0.003572280751541257
1451,132771,for,0.9746146416291596,0.0116417380049824,for,0.9441291857510804,0.0401390162296593,for,0.9555377564392984,0.02892173291184,for,0.8719424102455378,0.1026425026357173,for,0.962547887582332,0.02172026631888,for,0.9905046611092985,0.002604388166218996,for,0.9588939249515533,0.023183472105301917,for,0.9338517608121037,0.04551842645741999,for,0.9788271402940154,0.009554194286465645
1452,132800,for,0.9989437721960712,0.0,for,0.9989111812319608,0.0,for,0.998933694063453,0.0,for,0.998467401295784,0.0,for,0.9990211353142512,0.0,for,0.9990766468836227,0.0,for,0.998604773907573,0.0,for,0.9987001794943353,0.0,for,0.9990707103570458,0.0
1453,132810,for,0.9514894001185894,0.0232383124530315,for,0.8749365825206041,0.105198223143816,for,0.9089585654437542,0.0690427105873823,for,0.8589378520846367,0.1158928507938981,for,0.9152045547962188,0.060096314176917,for,0.9614523239433765,0.02167894970625639,for,0.9546055477112532,0.023480130592361093,for,0.8719222731888294,0.10336232651025057,for,0.9657254414632916,0.02092132018879056
1454,132811,for,0.6267507718876004,0.317631684243679,mot,0.2471729665994644,0.7168992646038532,for,0.5167917106300592,0.442129835486412,mot,0.0439935326576232,0.9256126545369624,mot,0.3156366944313049,0.6317414455115795,for,0.5365005861967802,0.4162088483572006,mot,0.30762407183647156,0.6389218457043171,mot,0.32612745463848114,0.6306947693228722,mot,0.42432097950950265,0.5454507730901241
1455,132812,mot,0.0,0.9918348398059608,mot,0.0,0.9930517664179206,mot,0.0,0.9929103273898364,mot,0.0,0.9906244352459908,mot,0.0,0.9885503128170968,mot,0.0,0.9935522638261318,mot,0.0,0.9916640166193247,mot,0.0,0.9888023659586906,mot,0.0,0.9967233785428107
1456,1328724,for,0.9966109211090952,0.0006482327007688,for,0.9932581691537052,0.0026153698563575,for,0.995959133375436,0.0010429562535136,for,0.990341707598418,0.0040989704430103,for,0.9965830750297756,0.0007941480726003,for,0.9964592882897705,0.0008788625127635896,for,0.9959185395855457,0.0007932757143862545,for,0.9939258818048984,0.0018691126024350524,for,0.99670584872365,0.00080707116285339
1457,1328823,mot,0.0,0.9991103945067152,mot,0.0,0.99909559416119,mot,0.0,0.9991607815172756,mot,0.0,0.9989904016838408,mot,0.0,0.9990783119865227,mot,0.0,0.9986947934376076,mot,0.0,0.9988009859807789,mot,0.0,0.9990302030928433,mot,0.0,0.9988739590044133
1458,1328921,for,0.9483410688117146,0.0357254038099199,for,0.8499400611035526,0.1353334980085492,for,0.9338335758075118,0.0530904117040336,for,0.9080793475732208,0.0766266197897493,for,0.9227934312075377,0.0634876647964119,for,0.9486165996640921,0.0358610306866467,for,0.9033857509493828,0.07517802435904741,for,0.7416889760643244,0.23930378071963787,for,0.9463515970855951,0.039931979263201356
1459,1329022,for,0.8994930628687143,0.0765231973491609,mot,0.1227142587304115,0.859268257394433,for,0.8160058809444308,0.159757275134325,mot,0.0354404002428054,0.945788573473692,for,0.6139901694841683,0.3589972015470266,for,0.9478800436481833,0.03591160266660154,for,0.8131470326334238,0.15671406127512455,mot,0.2822560966014862,0.688938595354557,for,0.9319722699001431,0.0534894997254014
1460,1329119,for,0.994275350123644,0.0007480747881345,for,0.9822011459618808,0.0066799558699131,for,0.9902633717283608,0.0021527772769331,for,0.974959664978087,0.0099460911005735,for,0.9938295134343208,0.0010791567619889,for,0.9960409416817129,0.00039780279621481895,for,0.9907491938211024,0.0016769935609772801,for,0.9843380288220942,0.005127092823386192,for,0.9935871572233737,0.0013438675086945295
1461,1329120,for,0.8801113697700202,0.0924765807576477,for,0.5332406365778297,0.4453664701431989,for,0.7115894961170852,0.266081154346466,mot,0.0967136621475219,0.8865959029644728,for,0.7939666714519262,0.1793797966092825,for,0.8707844954915345,0.10290300473570824,for,0.8707074746489525,0.1012073801830411,for,0.6449113902635872,0.33055245969444513,for,0.8442250252701342,0.13466074550524354
1462,1329218,for,0.9930794133106248,0.000709748652298,for,0.992045263410546,0.0015730947488918,for,0.9928470274899156,0.0009922552853822,for,0.985349159920588,0.0054928283207118,for,0.9912908404367043,0.0024910126812756,for,0.9860596051439643,0.005201851949095726,for,0.9723681233590469,0.01777523010969162,for,0.9840456920210272,0.008107519708573818,for,0.9883582820184529,0.004257421940565109
1463,1329316,for,0.9275775533169508,0.0323028527200222,for,0.8590789716690779,0.1021286686882376,for,0.8897900097072124,0.0705557004548609,for,0.7210011910647154,0.2178591415286064,for,0.8977522663772106,0.0647852537222206,for,0.950626602396369,0.019721949473023415,for,0.9258120581507683,0.037190280854701996,for,0.8421480730175972,0.10718963481485844,for,0.9679909162223339,0.013173208571970463
1464,1329317,for,0.7690905295312405,0.1755101857706904,mot,0.3550179898738861,0.5838403943926096,for,0.6149381930008531,0.3283079136162996,mot,0.2429568618535995,0.7007635813206434,for,0.626473804935813,0.3131982535123825,for,0.9023572113364935,0.06298436084762216,for,0.7959635276347399,0.14670178201049566,mot,0.39076295495033264,0.5397833473980427,for,0.8164711017161608,0.1425298983231187
1465,1329414,for,0.9914927470963448,0.0025071825366467,for,0.9641524725593626,0.0246464343508705,for,0.9891772663686424,0.0048214350827038,for,0.9257799740880728,0.0592401903122663,for,0.9923350438475608,0.0028424505144357,for,0.9948519363533705,0.001562878955155611,for,0.994034874252975,0.0019133504247292876,for,0.9798285299912095,0.010654271580278873,for,0.9945450602099299,0.0018272572197020054
1466,1329513,mot,0.3995767473243177,0.5621975883841515,mot,0.0158905461430549,0.9666720237582922,mot,0.0780558288097381,0.8949849978089333,mot,0.0068657831288874,0.9687148053199052,mot,0.0320920497179031,0.9352047257125378,mot,0.09840161353349686,0.8534550927579403,mot,0.1727503389120102,0.7655702382326126,mot,0.01910429261624813,0.9573273155838251,mot,0.1914374828338623,0.780013881623745
1467,1329615,mot,0.0,0.9958394262939692,mot,0.0,0.9949481138028204,mot,0.0,0.9931901460513471,mot,0.0,0.9956794930621982,mot,0.0,0.9920798558741808,mot,0.0,0.9965290445834398,mot,0.0,0.9954281002283096,mot,0.0,0.992701112292707,mot,0.0,0.997452920069918
1468,133025,for,0.9403261358384044,0.0445994064211845,for,0.8354610602837056,0.1490148003213107,for,0.891508094035089,0.0919902431778609,for,0.6928787354845554,0.2873498275876045,for,0.8924631930422038,0.0896791238337755,for,0.9669440500438213,0.02097013220191002,for,0.9206771142780781,0.06088982103392482,for,0.8144036126323044,0.16627456806600094,for,0.9510453199036419,0.03762490791268647
1469,133034,for,0.9656630149111152,0.0081347273662686,for,0.911889891140163,0.0614528232254087,for,0.9345877673476934,0.0376531723886728,for,0.6756952553987503,0.2783008217811584,for,0.8925751019269228,0.0707359202206134,for,0.9737522043287754,0.008724120445549488,for,0.9502250123769045,0.02155218576081097,for,0.8992252685129642,0.06781326048076153,for,0.9795581116341054,0.007670816034078598
1470,133041,mot,0.0082808844745159,0.9690938740968704,mot,0.0,0.9841522444039584,mot,0.0042120018042624,0.9781966414302588,mot,0.0,0.9857749938964844,mot,0.004618193488568,0.9731565564870834,mot,0.009468840435147285,0.9697019085288048,mot,0.005965797696262598,0.9712924920022488,mot,0.002246302319690585,0.9783925153315067,mot,0.003937071654945612,0.9794353786855936
1471,133042,mot,0.0946236923336982,0.8802066743373871,mot,0.0016895193839445,0.9832422770559788,mot,0.0245408602058887,0.9525231719017028,mot,0.0023407677654176,0.9800926791504024,mot,0.0114688333123922,0.96317083761096,mot,0.11403126269578934,0.8579049687832594,mot,0.030524777248501778,0.9412465952336788,mot,0.0043608443811535835,0.9722134731709957,mot,0.3056466281414032,0.6715387729927897
1472,133043,for,0.566256788559258,0.3912526350468397,mot,0.3170494819059968,0.651062835007906,for,0.6372466655448079,0.3320967964828014,mot,0.269631247036159,0.6998277306556702,mot,0.3849099026992917,0.5750377215445042,for,0.8311753310263157,0.14218973089009523,for,0.5753363650292158,0.3818814568221569,mot,0.4035152290016413,0.5627743415534496,for,0.8261948125436902,0.15254113217815757
1473,133060,for,0.9069097638130188,0.075793688185513,mot,0.0703188776969909,0.91824854305014,for,0.552659273147583,0.4305790029466152,mot,0.0015294301556423,0.9891765804495662,for,0.7955129742622375,0.1892747282981872,for,0.8801892995834351,0.1030621756799519,for,0.81788170337677,0.16127175372093916,mot,0.16448082029819489,0.8204516619443893,for,0.8070149421691895,0.17732235696166754
1474,133072,for,0.998348610039102,0.0,for,0.9982062967173988,0.0001719568535918,for,0.9980816813622368,0.0,for,0.9971013724425576,0.0004022678476758,for,0.99867839262879,0.0,for,0.9980938969238196,0.0,for,0.9970792810781859,0.0002616722194943577,for,0.9978754631738411,0.0,for,0.9983449572173413,0.0
1475,133080,for,0.9959334779996424,0.0,for,0.9896121299825608,0.0021221174392849,for,0.9913495173677802,0.0016278283437713,for,0.9528000494465232,0.0162346716970205,for,0.995479885255918,0.0004376657307147,for,0.9929292546585202,0.0008664092747494578,for,0.9794301250949502,0.004421990364789963,for,0.9902169751003385,0.001551236491650343,for,0.9946855534799397,0.0008360822685062885
1476,1331016,for,0.994634797796607,0.0,for,0.9919461174868048,0.00148466671817,for,0.9923289003781974,0.0010439461329951,for,0.9769591968506576,0.005803904030472,for,0.9940825658850372,0.0004789179074577,for,0.9965896238572896,0.0,for,0.9908659011125565,0.0008492791675962508,for,0.9911829908378422,0.0013913618167862296,for,0.9951483467593789,0.0
1477,1331115,for,0.9652471914887428,0.0112564219161868,for,0.9153806790709496,0.0515897870063781,for,0.9069901537150143,0.0549755925312638,for,0.6712153060361743,0.2507554106414318,for,0.9222049452364444,0.0349608622491359,for,0.9644949594512582,0.011417186819016933,for,0.9306228347122669,0.025325996801257133,for,0.8965561259537935,0.06276858039200306,for,0.9347539599984884,0.03517782501876354
1478,1331318,for,0.998372419271618,0.0,for,0.9979318529367448,0.0002135320246452,for,0.9985642204992472,0.0,for,0.9976125569082795,0.0002064687287202,for,0.9984949775971472,0.0,for,0.9987642015330493,0.0,for,0.9984167302027345,0.0,for,0.9985428191721439,0.00013049287372268736,for,0.998973474605009,0.0
1479,1331726,mot,0.0021811751648783,0.9823048934340476,mot,0.0,0.988741897046566,mot,0.0,0.9866913370788096,mot,0.0,0.9862599857151508,mot,0.0013130431761965,0.9832940213382244,mot,0.0,0.9866281002759933,mot,0.0017050133319571614,0.9810800924897194,mot,0.0,0.9843449629843235,mot,0.0,0.992177726700902
1480,1331727,mot,0.0111493822187185,0.9677390307188034,mot,0.0024762919638305,0.9813084211200476,mot,0.0057081673294305,0.9754629135131836,mot,0.0021948486100882,0.9825348295271396,mot,0.0044522616080939,0.9761101268231868,mot,0.008238076232373714,0.9715756624937057,mot,0.007913557812571526,0.9687622152268887,mot,0.0033913818188011646,0.9762316830456257,mot,0.0037603802047669888,0.9806272909045219
1481,1331728,for,0.7427840437740088,0.2361145541071891,mot,0.4628665642812848,0.5214081481099129,for,0.6829086150974035,0.30032404884696,mot,0.2760568982921541,0.7054430842399597,for,0.5072675989940763,0.4686353951692581,for,0.8680196274071932,0.11926458217203617,for,0.8960947673767805,0.08547382429242134,for,0.4908640533685684,0.48974350094795227,for,0.8860337566584349,0.1031667860224843
1482,1331729,for,0.997177556157112,0.0,for,0.9961707182228564,0.0003947092336602,for,0.9965371694415808,0.0,for,0.994254813529551,0.000819155073259,for,0.997447909321636,0.0,for,0.9977933869085973,0.0,for,0.9959691949188709,0.0,for,0.995922364294529,0.0,for,0.9976757024414837,0.0
1483,1331730,for,0.9910397857893258,0.0011573344236239,for,0.9907962237484752,0.0018924863543361,for,0.9904984766617416,0.001629993552342,for,0.9803313391748816,0.0056286416947841,for,0.9915308610070496,0.001396148931235,for,0.9876336846500635,0.002637948142364621,for,0.9873334534931928,0.0021534443367272615,for,0.9872268098406494,0.0029392640572041273,for,0.9932233518920839,0.0013148218858987093
1484,1331823,for,0.9872033279389144,0.0034667265135794,for,0.985739169176668,0.0054489527828991,for,0.985852493904531,0.0050757429562509,for,0.9752229442819952,0.0124155562371015,for,0.9881877303123474,0.0036055790260434,for,0.9880634089931846,0.0033335548359900713,for,0.981844394467771,0.00590265030041337,for,0.9817892622668296,0.007466478273272514,for,0.9863729840144515,0.005003034137189388
1485,1331824,for,0.9421188551932572,0.0391505218576639,for,0.8483709394931793,0.129268588963896,for,0.9388488307595252,0.0454813463147729,for,0.8446121085435152,0.1342416387051344,for,0.9227163698524236,0.0573676344938576,for,0.9636366590857506,0.023181390366517007,for,0.9426340851932764,0.03807967808097601,for,0.903181754052639,0.0751791181974113,for,0.9677391145378351,0.021596171776764095
1486,1331825,for,0.9949984431732446,0.0010837793815881,for,0.9906361909816042,0.0054810256697237,for,0.9931807378306984,0.0026149488985538,for,0.9852503328584136,0.0094826696440577,for,0.9930860428139568,0.0031283013522624,for,0.9948433046229184,0.0017992439679801464,for,0.9933307382743806,0.002271462930366397,for,0.9909942445810884,0.0040408470667898655,for,0.9960323674604297,0.0009805700974538922
1487,1331922,mot,0.1285826116800308,0.8069412708282471,mot,0.0100768404081463,0.959769181907177,mot,0.0380114056169986,0.9152890592813492,mot,0.0065083028748631,0.957536280155182,mot,0.0265364944934844,0.9202645346522332,for,0.5321818143129349,0.40712566301226616,mot,0.055471669882535934,0.8952553048729897,mot,0.012156287208199501,0.9513521790504456,mot,0.18373599695041776,0.7746056094765663
