,id,Falcon3-instruct_A_vote,Falcon3-instruct_A_for_prob,Falcon3-instruct_A_against_prob,Falcon3-instruct_H_vote,Falcon3-instruct_H_for_prob,Falcon3-instruct_H_against_prob,Falcon3-instruct_Sp_vote,Falcon3-instruct_Sp_for_prob,Falcon3-instruct_Sp_against_prob,Falcon3-instruct_FrP_vote,Falcon3-instruct_FrP_for_prob,Falcon3-instruct_FrP_against_prob,Falcon3-instruct_KrF_vote,Falcon3-instruct_KrF_for_prob,Falcon3-instruct_KrF_against_prob,Falcon3-instruct_MDG_vote,Falcon3-instruct_MDG_for_prob,Falcon3-instruct_MDG_against_prob,Falcon3-instruct_SV_vote,Falcon3-instruct_SV_for_prob,Falcon3-instruct_SV_against_prob,Falcon3-instruct_V_vote,Falcon3-instruct_V_for_prob,Falcon3-instruct_V_against_prob,Falcon3-instruct_R_vote,Falcon3-instruct_R_for_prob,Falcon3-instruct_R_against_prob
2300,144281,mot,0.5231366213411093,0.4649842046201229,mot,0.268085353076458,0.7233534809201956,mot,0.4041082691401243,0.5771714858710766,mot,0.37493525817990303,0.6114719188772142,mot,0.4538714960217476,0.5314048044383526,mot,0.31796506233513355,0.6678754165768623,mot,0.41081727389246225,0.5729935877025127,mot,0.34029665403068066,0.6469413321465254,mot,0.23207075614482164,0.7565830564126372
2301,144282,mot,0.40116543509066105,0.589567830786109,mot,0.1652612965553999,0.8277609590440989,mot,0.34335879422724247,0.6457413258031011,mot,0.2507147388532758,0.7395192352123559,mot,0.4582958887331188,0.5320043750107288,mot,0.359713411424309,0.629800658673048,mot,0.36960673285648227,0.6202936843037605,mot,0.1988474801182747,0.7927348557859659,mot,0.14366353582590818,0.8492822330445051
2302,144290,for,0.707636434584856,0.2803753223270178,mot,0.457647243514657,0.5315790306776762,for,0.6305944621562958,0.35435308516025543,for,0.5570843573659658,0.4290018267929554,for,0.6600838843733072,0.32678188756108284,mot,0.4559325985610485,0.5266642272472382,for,0.6165766883641481,0.3724600709974766,for,0.5252278931438923,0.46146634966135025,mot,0.3858328368514776,0.6025975719094276
2303,144300,for,0.5534852314740419,0.43566246796399355,mot,0.2860347470268607,0.705556855071336,mot,0.4980105794966221,0.48611643351614475,mot,0.42125088535249233,0.5656469338573515,for,0.5464646024629474,0.44202529080212116,mot,0.4882428739219904,0.4997507371008396,mot,0.4431169889867306,0.5423517376184464,mot,0.3423985242843628,0.6473693680018187,mot,0.1845291438512504,0.8050594702363014
2304,144301,for,0.5278117023408413,0.4617679254151881,mot,0.30137535743415356,0.6911597605794668,mot,0.4413421042263508,0.5379902124404907,mot,0.4056862723082304,0.5826721366029233,mot,0.46674587577581406,0.5225066309794784,mot,0.40162520483136177,0.58627500385046,mot,0.4905345495790243,0.4958811141550541,mot,0.409321965649724,0.5798667194321752,mot,0.2846399350091815,0.7030407078564167
2305,1444817,for,0.6107176803052425,0.3817598856985569,mot,0.21394297014921904,0.7806193805299699,mot,0.444396847859025,0.5465922350995243,mot,0.44538534339517355,0.5462305289693177,mot,0.46583845373243093,0.5261142086237669,mot,0.4062088429927826,0.5848742723464966,for,0.5949709168635309,0.3969260137528181,mot,0.3516641277819872,0.6402595154941082,mot,0.18097706232219934,0.8114402182400227
2306,1444915,for,0.5347529053688049,0.4568711193278432,mot,0.19894449040293694,0.7958028577268124,mot,0.45172416791319847,0.5378755512647331,mot,0.3373571718111634,0.6545242397114635,mot,0.5043190885335207,0.4880230315029621,mot,0.5022473800927401,0.4879810307174921,for,0.5998559212312102,0.39148676861077547,mot,0.3161165229976177,0.675980918109417,mot,0.13711475394666195,0.8551351996138692
2307,1444916,mot,0.33809513598680496,0.6506923288106918,mot,0.21147732064127922,0.780532781034708,mot,0.22800340875983238,0.7550460509955883,mot,0.26514459401369095,0.7239002687856555,mot,0.41283688321709633,0.5766837745904922,mot,0.484054796397686,0.5037629306316376,mot,0.4215542017482221,0.5656894147396088,mot,0.2603413611650467,0.7280888892710209,mot,0.1748388484120369,0.8108633253723383
2308,1444918,for,0.6042036637663841,0.38351304084062576,mot,0.30054541304707527,0.6897065415978432,for,0.5203341990709305,0.463316697627306,mot,0.4365127757191658,0.5497607989236712,for,0.5893271993845701,0.40022527426481247,mot,0.4374856222420931,0.5510396435856819,mot,0.461645994335413,0.5260549057275057,mot,0.3370181107893586,0.6511345021426678,mot,0.17672441340982914,0.8012710069306195
2309,1444919,for,0.6745433881878853,0.31615223176777363,mot,0.3589986190199852,0.6320683546364307,mot,0.47320461459457874,0.513319106772542,for,0.5683156289160252,0.42220004415139556,for,0.5860403999686241,0.404182449914515,mot,0.5078689120709896,0.48053768277168274,for,0.5484931138344109,0.43978545628488064,mot,0.4036159459501505,0.5846693031489849,mot,0.2590703833848238,0.7239296324551105
2310,1445014,for,0.6900689359754324,0.3010934526100755,mot,0.34219229500740767,0.6506188958883286,for,0.5980283431708813,0.38903010124340653,mot,0.47463211603462696,0.5147825144231319,for,0.6129633951932192,0.3756175609305501,mot,0.4449019720777869,0.5421714782714844,for,0.5468756565824151,0.4424713524058461,mot,0.3841975387185812,0.6057848567143083,mot,0.41471107583492994,0.5782031894195825
2311,1445113,for,0.6067287102341652,0.3799675377085805,mot,0.36337591893970966,0.6272524567320943,for,0.5476339496672153,0.4360765190795064,mot,0.4965870622545481,0.4895483232103288,for,0.6053221859037876,0.38075313717126846,mot,0.44436357729136944,0.5403630882501602,for,0.5512395109981298,0.4353251326829195,mot,0.4194944500923157,0.5665415041148663,mot,0.33526633586734533,0.655133290681988
2312,1445212,for,0.5558220092207193,0.4341546972282231,mot,0.2448742315173149,0.7472157399170101,mot,0.4065782381221652,0.5788045339286327,mot,0.3170113004744053,0.6702631681691855,mot,0.49749051593244076,0.49083079071715474,mot,0.3336414974182844,0.652920825406909,mot,0.3731787111610174,0.6147122220136225,mot,0.292854817584157,0.6968008363619447,mot,0.2917000111192465,0.7005863063968718
2313,144540,mot,0.4023970030248165,0.5876895999535918,mot,0.2941928617656231,0.6968974196352065,mot,0.40324908681213856,0.5839398363605142,mot,0.3573253871873021,0.631559282541275,mot,0.3973552454262972,0.593266824260354,mot,0.2914689630270004,0.6986058615148067,mot,0.3817289834842086,0.6068447288125753,mot,0.29179294407367706,0.6971946563571692,mot,0.19851297559216619,0.7820375561714172
2314,144550,for,0.6551218535751104,0.33581171929836273,mot,0.3160202521830797,0.6747680348344147,mot,0.49393103271722794,0.484247624874115,mot,0.4814352262765169,0.5075019574724138,for,0.5614619916304946,0.4277664157561958,mot,0.47928941529244184,0.5090269353240728,for,0.5615106113255024,0.4262187955901027,mot,0.37643718160688877,0.6103982049971819,mot,0.2896297089755535,0.686089277267456
2315,144551,mot,0.5008476991206408,0.4899041820317507,mot,0.22305506002157927,0.7704311301931739,mot,0.4332488253712654,0.5552800884470344,mot,0.35869779624044895,0.6314700902439654,mot,0.4604131327942014,0.5294316858053207,mot,0.3799869613721967,0.6088322419673204,mot,0.40018309839069843,0.5886814305558801,mot,0.2979117864742875,0.692909998819232,mot,0.2922188201919198,0.7006485071033239
2316,144560,for,0.7113469261676073,0.2785888956859708,mot,0.46196768060326576,0.5283487951382995,for,0.6042881458997726,0.379708175547421,for,0.5966299306601286,0.39143287017941475,for,0.6986753027886152,0.28982665576040745,for,0.5643980447202921,0.4202497620135546,for,0.6094031790271401,0.3784274812787771,mot,0.4799981601536274,0.5082902144640684,mot,0.3704875260591507,0.6191097991541028
2317,144561,for,0.5906094592064619,0.40083207841962576,mot,0.33106074295938015,0.6608827840536833,mot,0.41453062929213047,0.5723258629441261,mot,0.3816568236798048,0.609451534692198,for,0.5339685883373022,0.45721250120550394,mot,0.3919189851731062,0.5973266661167145,mot,0.5100572053343058,0.481575446203351,mot,0.40216576121747494,0.5865293024107814,mot,0.3501197649165988,0.6385508272796869
2318,144570,for,0.7267099972814322,0.2637642906047404,mot,0.38526424765586853,0.6051738727837801,for,0.5903074238449335,0.39626195188611746,for,0.6262550447136164,0.362524033524096,for,0.6480992827564478,0.34158626198768616,mot,0.5574520817026496,0.42806264758110046,for,0.6865624571219087,0.3024428328499198,for,0.5228422358632088,0.4640137832611799,for,0.5320650115609169,0.45693313842639327
2319,144582,mot,0.4875364527106285,0.5017907582223415,mot,0.2784347478300333,0.7123142704367638,mot,0.5112457443028688,0.4752114051952958,mot,0.37325246445834637,0.6147288717329502,mot,0.5198870543390512,0.4689900167286396,mot,0.35505174472928047,0.632931686937809,mot,0.39682167302817106,0.5901501663029194,mot,0.37236696667969227,0.6158761586993933,mot,0.2566399993374944,0.730916510336101
2320,144591,mot,0.44361161813139915,0.5463267574086785,mot,0.241017397493124,0.7522585624828935,mot,0.32778353337198496,0.6596557311713696,mot,0.3246080446988344,0.6649996358901262,mot,0.4692044947296381,0.5207211151719093,mot,0.27234436571598053,0.7167812027037144,mot,0.4741512332111597,0.5146037731319666,mot,0.2909843623638153,0.6988713685423136,mot,0.18905350659042597,0.8036295743659139
2321,144600,mot,0.4622409101575613,0.5171818286180496,mot,0.33441852033138275,0.64954449608922,mot,0.3531481735408306,0.6203518658876419,mot,0.28022647090256214,0.699679933488369,mot,0.4014393500983715,0.5791326463222504,mot,0.2908342555165291,0.6850415766239166,mot,0.3551177382469177,0.6277219206094742,mot,0.369227884337306,0.6077487096190453,mot,0.33438075706362724,0.6459709852933884
2322,144601,mot,0.4673253521323204,0.519019240513444,mot,0.2291085352189839,0.7616695165634155,mot,0.35224952828139067,0.6302024843171239,mot,0.4152826964855194,0.5718042361550033,mot,0.4315425269305706,0.557193998247385,mot,0.32408664003014565,0.6611835937947035,mot,0.44779304787516594,0.5375000983476639,mot,0.3874422013759613,0.5965912868268788,mot,0.2392695527523756,0.7504592556506395
2323,144602,for,0.6218680292367935,0.3676620637997985,mot,0.30909349117428064,0.6827710294164717,mot,0.42537919245660305,0.5584011552855372,mot,0.4403116647154093,0.5481985334772617,for,0.534940741956234,0.4538763305172324,mot,0.34582596085965633,0.642732784152031,for,0.5326677607372403,0.45413301791995764,mot,0.35912811011075974,0.6302855033427477,mot,0.17336712777614594,0.8178846770897508
2324,144615,mot,0.4664637502282858,0.5215232353657484,mot,0.25100276758894324,0.7407745972741395,mot,0.3673444790765643,0.6111584901809692,mot,0.37195298727601767,0.6152452086098492,mot,0.40623278729617596,0.5807128697633743,mot,0.33210556861013174,0.6544558685272932,mot,0.38423432782292366,0.5904327034950256,mot,0.2957795225083828,0.6930361399427056,mot,0.17418084223754704,0.816178048029542
2325,144622,mot,0.44564964435994625,0.5448454916477203,mot,0.24025343265384436,0.7534101912751794,mot,0.420320687815547,0.568064346909523,mot,0.42205825448036194,0.5688347555696964,mot,0.5105838552117348,0.48048177547752857,mot,0.47533895121887326,0.516502782702446,mot,0.47141808178275824,0.5187270808964968,mot,0.3164469478651881,0.6748391557484865,mot,0.18076659180223942,0.8090667258948088
2326,144623,mot,0.361583405174315,0.6274585230275989,mot,0.16737956181168556,0.8262907408643514,mot,0.293748082825914,0.6895468235015869,mot,0.2609178286511451,0.728420568164438,mot,0.3777943681925535,0.611652216874063,mot,0.1757232416421175,0.8144904859364033,mot,0.24128963239490986,0.7453310252167284,mot,0.20194415049627423,0.7890410083346069,mot,0.2004176916088909,0.7917086652014405
2327,144624,for,0.5623066332191229,0.4276937125250697,mot,0.38906664680689573,0.6037409771233797,mot,0.4995654569938779,0.47781217098236084,mot,0.4483177559450269,0.5415471708402038,mot,0.5068298168480396,0.4827594915404916,mot,0.41492669470608234,0.5738796927034855,for,0.5311962375417352,0.451439393684268,mot,0.40625547245144844,0.5837876442819834,mot,0.28629184095188975,0.7028711836319417
2328,144631,mot,0.4720958489924669,0.518822527024895,mot,0.1889505237340927,0.805190846323967,mot,0.3499441687017679,0.6367148132994771,mot,0.3641759343445301,0.6262812300119549,mot,0.39791317749768496,0.5928661040961742,mot,0.22248151898384094,0.7689290456473827,mot,0.31075225211679935,0.6760634416714311,mot,0.19306145329028368,0.7989501850679517,mot,0.16998949646949768,0.823445244692266
2329,1451714,for,0.6267994530498981,0.3650007704272866,mot,0.33890027180314064,0.6544787753373384,mot,0.4846071843057871,0.5035672686062753,mot,0.5128851849585772,0.47822976019233465,for,0.6327656246721745,0.3584372536279261,mot,0.43935972824692726,0.551533829420805,for,0.5383361214771867,0.45279431995004416,mot,0.39689693972468376,0.5942796929739416,mot,0.26710496842861176,0.7253311239182949
2330,1451813,mot,0.3777489550411701,0.6094913287088275,mot,0.18940608203411102,0.8041415950283408,mot,0.2640688675455749,0.7220733743160963,mot,0.26712319860234857,0.7214778587222099,mot,0.3266418557614088,0.6622804095968604,mot,0.2580507518723607,0.7311076335608959,mot,0.24988050013780594,0.7331599369645119,mot,0.23532667197287083,0.7557652238756418,mot,0.17428140505217016,0.8182681640610099
2331,1451815,for,0.7220557807013392,0.26933842711150646,mot,0.4279884733259678,0.564131785184145,for,0.5736915171146393,0.4147114893421531,for,0.5497004967182875,0.4392046742141247,for,0.6397220315411687,0.35135003738105297,mot,0.4805497694760561,0.5081392228603363,for,0.5934746563434601,0.39598543010652065,for,0.5176905076950788,0.47275377437472343,mot,0.34514400362968445,0.6461028642952442
2332,145198,mot,0.4039450641721487,0.5823592655360699,mot,0.23662672191858292,0.7539170477539301,mot,0.33564021810889244,0.6487463191151619,mot,0.3465475607663393,0.6390489563345909,mot,0.4818731592968106,0.5046498626470566,for,0.46647863695397973,0.5199906527996063,mot,0.3625114927999675,0.6227868273854256,mot,0.30290976259857416,0.6856026165187359,mot,0.1423273542895913,0.849315457046032
2333,145199,for,0.7365535777062178,0.25565117644146085,mot,0.40053331665694714,0.5919846994802356,for,0.5743868965655565,0.4145365464501083,mot,0.4747181488201022,0.5161044874694198,for,0.6104672700166702,0.38146262522786856,for,0.6051422525197268,0.3847412671893835,mot,0.5195089485496283,0.46952454186975956,mot,0.4604838043451309,0.5299972635693848,mot,0.24280879506841302,0.7474917341023684
2334,1451910,for,0.6010619141161442,0.3878434505313635,mot,0.3529968811199069,0.63905736990273,mot,0.49609970673918724,0.4906010441482067,mot,0.495162945240736,0.4931175869423896,for,0.5700987707823515,0.4187266263179481,mot,0.45744114369153976,0.5304790660738945,mot,0.5135754505172372,0.4745342889800668,mot,0.44982507452368736,0.5391641384921968,mot,0.3481881581246853,0.6427743756212294
2335,1451911,for,0.8289404399693012,0.16562757175415754,mot,0.5017624888569117,0.4923761133104563,for,0.672434588894248,0.31847131345421076,for,0.6991011584177613,0.2941110385581851,for,0.7390051251277328,0.25353109650313854,for,0.7069213278591633,0.2859253101050854,for,0.6247001877054572,0.3657387960702181,for,0.5703061148524284,0.4223507922142744,mot,0.23098189663141966,0.7613267889246345
2336,1451912,for,0.5944778565317392,0.39609278831630945,mot,0.29449444729834795,0.6974879298359156,mot,0.4347224924713373,0.5500907385721803,mot,0.45132612250745296,0.5376078565604985,mot,0.5095094610005617,0.4799183774739504,mot,0.46950583811849356,0.5189734026789665,for,0.5991935804486275,0.389461413025856,mot,0.40013702027499676,0.5888911858201027,mot,0.2652901066467166,0.7251736978068948
2337,145207,mot,0.2986442856490612,0.6897576488554478,mot,0.1407262091524899,0.8515250599011779,mot,0.2625626465305686,0.7235596217215061,mot,0.18372967652976513,0.8053834587335587,mot,0.38063417561352253,0.6083886884152889,mot,0.3050549663603306,0.6812617555260658,mot,0.3276777588762343,0.657750092446804,mot,0.19842065405100584,0.7908398099243641,mot,0.1443764641880989,0.8447582433000207
2338,145212,for,0.6272964775562286,0.36341148521751165,mot,0.2623719163239002,0.7298562489449978,for,0.5879364088177681,0.4018936939537525,mot,0.41743518225848675,0.5710621951147914,for,0.6222952641546726,0.3681119531393051,mot,0.5077737737447023,0.48080651834607124,mot,0.5219689887017012,0.4688751585781574,mot,0.4715353585779667,0.5182734169065952,mot,0.47753045335412025,0.5129651874303818
2339,145213,for,0.7433221088722348,0.24753238260746002,mot,0.4142541494220495,0.5776686314493418,for,0.6437759473919868,0.3448616601526737,for,0.5960736759006977,0.39298787945881486,for,0.7136971009895205,0.2764736693352461,mot,0.5446070414036512,0.443343173712492,for,0.6819237722083926,0.3088423106819391,mot,0.5060412548482418,0.48335450049489737,mot,0.31461882404983044,0.6769526870921254
2340,145214,for,0.7459966503083706,0.24697586614638567,mot,0.4550342410802841,0.5377162117511034,for,0.668503675609827,0.31272652745246887,for,0.6017008982598782,0.3898112128954381,for,0.7231879830360413,0.26982151065021753,for,0.6178266233764589,0.3743797428905964,for,0.6693536844104528,0.32147147320210934,mot,0.5058108838275075,0.48535499162971973,mot,0.1835025530308485,0.8059464045800269
2341,145215,for,0.5947777517139912,0.397751183481887,mot,0.31866228114813566,0.6754122755955905,for,0.546794481575489,0.4442581229377538,mot,0.483923998195678,0.5080843743635342,for,0.5657085347920656,0.426780057605356,for,0.5951675325632095,0.39627458434551954,mot,0.4850452747195959,0.5073018246330321,mot,0.49065319262444973,0.5023242086172104,mot,0.5321266250684857,0.45908985240384936
2342,145216,for,0.80928944516927,0.18191185407340527,for,0.5486657861620188,0.44292645435780287,for,0.6713213883340359,0.31522716023027897,for,0.6589304460212588,0.32994254771620035,for,0.7773108724504709,0.21395158395171165,for,0.6957895760424435,0.29563453048467636,for,0.7658078311942518,0.2257089652121067,for,0.6446795929223299,0.34537703543901443,mot,0.4313664473593235,0.5571579467505217
2343,145220,for,0.7639828734099865,0.23005223367363214,mot,0.48613235726952553,0.5072916843928397,for,0.707044679671526,0.285513614770025,for,0.6415688912384212,0.3505367866018787,for,0.7746525630354881,0.21864933776669204,for,0.6672259718179703,0.32406018720939755,for,0.5403665248304605,0.4517788209486753,for,0.6651794165372849,0.32749363756738603,for,0.6208910886198282,0.37123441649600863
2344,145230,mot,0.3240211862139404,0.6651327754370868,mot,0.15856869332492352,0.8358966803643852,mot,0.3031961084343493,0.685293666087091,mot,0.25201188935898244,0.7375619909726083,mot,0.3213737718760967,0.6681335689499974,mot,0.2480217944830656,0.7414588136598468,mot,0.21032932680100203,0.7790563628077507,mot,0.21018256526440382,0.7813512231223285,mot,0.16356585500761867,0.8295486515853554
2345,144912,mot,0.16748320404440165,0.8243924234993756,mot,0.07957859081216156,0.9156505218707025,mot,0.13542759232223034,0.8521214220672846,mot,0.11871838802471757,0.873502287780866,mot,0.2228306164033711,0.7694163522683084,mot,0.19830136746168137,0.7934343256056309,mot,0.12218602746725082,0.8684687144123018,mot,0.13754898216575384,0.8541086679324508,mot,0.11214238288812339,0.8809562348760664
2346,144923,for,0.6029474008828402,0.3870938983745873,mot,0.3004401074722409,0.6912701353430748,mot,0.4270765297114849,0.5567676816135645,mot,0.4662512578070164,0.5227334299124777,for,0.608908386901021,0.3814483843743801,mot,0.46553467866033316,0.5232028421014547,for,0.517844561021775,0.46928201895207167,mot,0.3681801129132509,0.6187115646898746,mot,0.22370466496795416,0.7624698914587498
2347,145013,for,0.6370850615203381,0.35449943598359823,mot,0.2607182264328003,0.7327758129686117,mot,0.4447276694700122,0.545538161881268,mot,0.3807850512675941,0.6098065599799156,mot,0.3390251277014613,0.6529278922826052,mot,0.4724590331315994,0.5172624960541725,for,0.6321671810001135,0.35981857497245073,mot,0.3931516446173191,0.598225143738091,mot,0.3142005745321512,0.677748428657651
2348,145014,for,0.8354984847828746,0.15719343977980316,for,0.5353069808334112,0.4565479438751936,for,0.7391862776130438,0.24474380910396576,for,0.7235426642000675,0.26786563848145306,for,0.8194699427112937,0.17285193596035242,for,0.7088796989992261,0.28057934902608395,for,0.8548389284405857,0.13829994294792414,for,0.6256822049617767,0.3643980072811246,mot,0.34397537633776665,0.6424731709994376
2349,145021,mot,0.3091826857998967,0.6778377862647176,mot,0.1389644278679043,0.8536895923316479,mot,0.2589859552681446,0.7176191052421927,mot,0.23921878961846232,0.7471854453906417,mot,0.34981374256312847,0.6349958200007677,mot,0.31752169504761696,0.6688943020999432,mot,0.2589894309639931,0.719873471185565,mot,0.21129211597144604,0.7765503991395235,mot,0.16048104409128428,0.8312022697646171
2350,145022,for,0.6021464290097356,0.3885040092281997,mot,0.2562025049701333,0.7355981864966452,mot,0.45177889708429575,0.5304203033447266,mot,0.4899258529767394,0.49772435636259615,mot,0.5016012191772461,0.4883367959409952,mot,0.4758083182387054,0.51179557479918,for,0.5451894924044609,0.4380084443837404,mot,0.4015594320371747,0.5885934666730464,mot,0.18660703022032976,0.8057485222816467
2351,145030,for,0.7352560283616185,0.24800999462604523,mot,0.3930393811315298,0.5983835505321622,for,0.5433474443852901,0.4263598620891571,for,0.600851085036993,0.38189637660980225,for,0.5690702777355909,0.4086835980415344,for,0.5826207790523767,0.40262028109282255,for,0.5474675744771957,0.4250473640859127,for,0.5555916056036949,0.42592018842697144,mot,0.41347407922148705,0.5762341131921858
2352,145031,for,0.7899480066262186,0.19932079780846834,mot,0.4035575957968831,0.5873340810649097,for,0.5871485844254494,0.3848930299282074,for,0.6498309625312686,0.3338243365287781,for,0.6853414252400398,0.2942712465301156,for,0.697226095944643,0.290432620793581,for,0.5831450372934341,0.3861365467309952,mot,0.46475636307150126,0.5222300607711077,mot,0.23094719275832176,0.7594885546714067
2353,145507,for,0.6093041487038136,0.37968710064888,mot,0.3899428825825453,0.601210804656148,mot,0.5120600834488869,0.4722074521705508,mot,0.47065812535583973,0.517659212462604,for,0.5895474068820477,0.3990257252007723,mot,0.49054115265607834,0.4967043809592724,mot,0.5523962825536728,0.4362309742718935,mot,0.45815005525946617,0.5303199663758278,mot,0.4918109253048897,0.497401125729084
2354,145508,mot,0.33495973609387875,0.6497650351375341,mot,0.21952548529952765,0.7708218414336443,mot,0.2976928111165762,0.6802103370428085,mot,0.24164207465946674,0.7423677342012525,mot,0.32746339589357376,0.6564756911247969,mot,0.2169161345809698,0.7675410583615303,mot,0.27677205204963684,0.6968495324254036,mot,0.30295396596193314,0.682408832013607,mot,0.16960401739925146,0.822721341624856
2355,145516,for,0.6032274216413498,0.38732240721583366,mot,0.3493041666224599,0.6441231081262231,for,0.5490652583539486,0.439357066527009,mot,0.43410201743245125,0.557093758136034,for,0.5779918096959591,0.41251396108418703,mot,0.42417745292186737,0.566406836733222,for,0.5338771753013134,0.45746874529868364,mot,0.44041510485112667,0.5513050640001893,mot,0.36822780780494213,0.6246495265513659
2356,145524,mot,0.3528317529708147,0.6363641247153282,mot,0.17079815547913313,0.8227940378710628,mot,0.28482919093221426,0.7018499383702874,mot,0.25529588013887405,0.7339819087646902,mot,0.4097725357860327,0.5786584038287401,mot,0.3084785044193268,0.6782503612339497,mot,0.36215321999043226,0.6226819194853306,mot,0.23620111215859652,0.7548538334667683,mot,0.1857370501384139,0.8064497774466872
2357,145535,for,0.7306203618645668,0.25642179790884256,mot,0.5027580130845308,0.48613845696672797,for,0.5856722928583622,0.3775116801261902,for,0.5878733098506927,0.39056211709976196,for,0.6587921194732189,0.3247142480686307,mot,0.4939561244100332,0.48778364434838295,for,0.6636272221803665,0.30447948165237904,for,0.5462459400296211,0.4384133405983448,mot,0.2597014680504799,0.7279437892138958
2358,145551,mot,0.26697982009500265,0.7227878114208579,mot,0.15602789260447025,0.835119778290391,mot,0.23855545185506344,0.7448943071067333,mot,0.18684856034815311,0.8029939848929644,mot,0.32088598888367414,0.668296149931848,mot,0.21357799135148525,0.7749876026064157,mot,0.25714025646448135,0.7240592055022717,mot,0.18390356190502644,0.8052200153470039,mot,0.1053268639370799,0.8856775523163378
2359,145552,mot,0.21361111430451274,0.7751507591456175,mot,0.17081143939867616,0.8209857111796737,mot,0.20847616903483868,0.7695153853856027,mot,0.16573153994977474,0.818560715764761,mot,0.26110461819916964,0.7254607873037457,mot,0.2475025039166212,0.7373309712857008,mot,0.1278730109333992,0.8502869294025004,mot,0.1803268431685865,0.8077721423469484,mot,0.2012261408381164,0.7893876826856285
2360,145553,mot,0.12457369780167937,0.8693968392908573,mot,0.0937864244915545,0.9015133627690375,mot,0.14080583048053086,0.8505071909166873,mot,0.12895972887054086,0.8636815228965133,mot,0.19293199758976698,0.7994212713092566,mot,0.17113146651536226,0.8196876626461744,mot,0.1812485414557159,0.8100752336904407,mot,0.10672238562256098,0.886386658065021,mot,0.10246974881738424,0.8879429288208485
2361,145570,mot,0.32245955616235733,0.6672255964949727,mot,0.18367611896246672,0.8099673176184297,mot,0.3086507935076952,0.6783126378431916,mot,0.2604607571847737,0.729301207466051,mot,0.3870461080223322,0.6024298053234816,mot,0.28188909962773323,0.7077112626284361,mot,0.29686657153069973,0.6914135087281466,mot,0.3064951151609421,0.6840568417683244,mot,0.3607215341180563,0.6304951533675194
2362,145600,for,0.7521657664328814,0.24025597143918276,mot,0.46259590424597263,0.5307222092524171,for,0.6864301785826683,0.303289114497602,for,0.5865944996476173,0.40380085073411465,for,0.7827621381729841,0.21014538407325745,for,0.6857247659936547,0.3054652400314808,for,0.6787217077799141,0.3134458512067795,for,0.5425800867378712,0.44820763170719147,mot,0.3632578104734421,0.6296404185704887
2363,1452525,mot,0.45015442557632923,0.5399554474279284,mot,0.13768718065693974,0.8569944142363966,mot,0.3159225918352604,0.6719561060890555,mot,0.21950375800952315,0.7711580924224108,mot,0.3228030977770686,0.6662575341761112,mot,0.2916647316887975,0.6969163157045841,mot,0.30010132025927305,0.6861249376088381,mot,0.225406127050519,0.7658538818359375,mot,0.2261698106303811,0.7646002853289247
2364,1452626,for,0.6586340460926294,0.33431182615458965,mot,0.3219580394215882,0.6721829178277403,for,0.5823303395882249,0.40949269593693316,for,0.5486029349267483,0.44317126483656466,for,0.6497789993882179,0.34231829550117254,for,0.590825142338872,0.4005400016903877,for,0.6019051913172007,0.38967360462993383,mot,0.5112524591386318,0.48112192610278726,mot,0.48427433893084526,0.5081988167949021
2365,1452717,mot,0.48446560464799404,0.5069819767959416,mot,0.2606780738569796,0.7328238869085908,mot,0.5374179650098085,0.4518537586554885,mot,0.37238655239343643,0.6166735126171261,for,0.5865197107195854,0.40536527894437313,for,0.5637715421617031,0.42744307219982147,mot,0.49936801567673683,0.49223790876567364,mot,0.47862680442631245,0.5131534337997437,mot,0.5484917592257261,0.44358411617577076
2366,1452819,mot,0.5221387958154082,0.46608242951333523,mot,0.21071242820471525,0.7814451642334461,mot,0.3933091554790735,0.5886574443429708,mot,0.3060162849724293,0.6813791310414672,mot,0.33824253268539906,0.6496435329318047,mot,0.264577217400074,0.7213928177952766,mot,0.4175299108028412,0.5635488666594028,mot,0.3055845554918051,0.6834986843168736,mot,0.22172344662249088,0.768190348520875
2367,1452918,for,0.8631832599639893,0.12912270915694535,mot,0.5404125098139048,0.448882247088477,for,0.7677355762571096,0.2187003195285797,for,0.7584909191355109,0.23109954595565796,for,0.8265968281775713,0.16439593106042594,for,0.6406946107745171,0.3436681693419814,for,0.8043949231505394,0.18485689908266068,for,0.7207753956317902,0.26556161046028137,for,0.6857476253062487,0.30436032568104565
2368,1452920,mot,0.35188356414437294,0.6387279606424272,mot,0.2009878046810627,0.79270946001634,mot,0.3048114525154233,0.6829043850302696,mot,0.2924056677147746,0.6977990185841918,mot,0.4049912979826331,0.5853939158841968,mot,0.3247189335525036,0.6651573926210403,mot,0.332861615344882,0.6476143524050713,mot,0.2340962141752243,0.756815318018198,mot,0.15464312210679054,0.8341324268840253
2369,1452922,for,0.5323442686349154,0.45951694482937455,mot,0.28992718271911144,0.7033271328546107,mot,0.439616403542459,0.5505244894884527,mot,0.43771626241505146,0.5530100702308118,for,0.5449502486735582,0.4470137255266309,mot,0.37285893969237804,0.6177550442516804,mot,0.5065496191382408,0.4844016069546342,mot,0.3352926494553685,0.6547034904360771,mot,0.22490158677101135,0.7680560052394867
