,id,Gemma2-instruct_vote,Gemma2-instruct_for_prob,Gemma2-instruct_against_prob
941,1272022,for,0.9864557534456253,0.006736103794537485
942,1272115,for,0.9989315035345498,0.0
943,1272116,for,0.9983989446191117,0.0
944,1272214,for,0.8106241226196289,0.1553210373967886
945,1272311,for,0.9254282563924789,0.06283421628177166
946,1272312,mot,0.023166459053754807,0.9700472205877304
947,1272313,mot,0.0019933406729251146,0.9919689893722534
948,1272410,for,0.7825051695108414,0.19001216441392899
949,127259,mot,0.16907069832086563,0.813683345913887
950,127267,for,0.9989131731563248,0.0
951,127276,for,0.9824920445680618,0.010871436446905136
952,127285,for,0.9756362438201904,0.010346058406867087
953,127291,for,0.9985411179950461,0.00024363915144931525
954,127292,for,0.9983806773379911,0.0
955,127293,for,0.9480322003364563,0.03193173883482814
956,127294,mot,0.08720291219651699,0.8782819211483002
957,1273414,for,0.9806728512048721,0.015083849662914872
958,127356,for,0.9878599941730499,0.008142267703078687
959,127367,for,0.9934535920619965,0.0031015302520245314
960,127378,for,0.7704825848340988,0.20821173302829266
961,127389,for,0.8898866921663284,0.09501614514738321
962,1273910,for,0.9937957535439637,0.002079192316159606
963,1274011,for,0.9884437322616577,0.007843992789275944
964,1274112,for,0.9554617553949356,0.030147298239171505
965,1274113,for,0.9964064023806714,0.0006623005028814077
966,127423,mot,0.0,0.9983561486005783
967,127424,for,0.9691039249300957,0.02425782266072929
968,127425,for,0.9956521269632503,0.00046928750816732645
969,127432,for,0.9654568657279015,0.0235888478346169
970,1274815,for,0.9946836680173874,0.001928337849676609
971,127554,for,0.9981666925013997,0.0
972,127556,for,0.5687956660985947,0.4128609858453274
973,127557,for,0.9952482982771471,0.002002766588702798
974,127558,for,0.9985966995009221,0.0
975,1275511,for,0.9941260851919651,0.0016554289031773806
976,127561,for,0.999096289568115,0.0
977,127562,for,0.9980337247834541,0.0
978,127563,for,0.9956941822892986,0.0012050693621858954
979,127565,for,0.9977531727345195,0.00037360453279688954
980,127569,for,0.9986957169894595,0.0
981,1275610,for,0.9984999361622613,0.0
982,1275612,for,0.9956256589794066,0.00139021931681782
983,1275815,for,0.6717262007296085,0.30692209862172604
984,1275912,for,0.8572950512170792,0.11721279844641685
985,1276011,mot,0.1368127753958106,0.8526300191879272
986,1276113,for,0.997906595148379,0.0
987,1276114,for,0.9976113930752035,0.0
988,1276116,for,0.9961688742041588,0.0008575886022299528
989,127626,for,0.9652454480528831,0.024723304668441415
990,127627,for,0.9982722736313008,0.0
991,127632,for,0.9985215419146698,0.0
992,127633,for,0.9939990788698196,0.003102653950918466
993,127634,for,0.9796371906995773,0.015017642988823354
994,127635,for,0.9976580206712242,0.00024031216162256896
995,127638,for,0.9972920687287115,0.0006312139448709786
996,1276310,for,0.9984115131665021,0.0
997,127649,for,0.997776710864855,0.000393230642657727
998,127651,for,0.9015874713659286,0.07914769556373358
999,1277041,for,0.997386137401918,0.0005482776323333383
1000,1277140,for,0.9987048353068531,0.00012931246601510793
1001,1277239,for,0.9958228961913846,0.0011501859407871962
1002,1277337,for,0.9982383919705171,0.0
1003,1277338,for,0.9790325611829758,0.015313288429751992
1004,1277435,for,0.8213222771883011,0.16468913666903973
1005,1277436,for,0.9818960130214691,0.007207853253930807
1006,127775,for,0.9969329230079893,0.0004382446641102433
1007,127780,for,0.99566966862767,0.0014200254809111357
1008,127921,for,0.9789976850152016,0.014425789238885045
1009,127922,for,0.9929754734039307,0.0025590190198272467
1010,127934,for,0.9124513119459152,0.07585230004042387
1011,127941,for,0.9821930006146431,0.011911918641999364
1012,127942,for,0.8996409326791763,0.07916411757469177
1013,127943,for,0.9567901901900768,0.03300149389542639
1014,1279816,for,0.9921685829758644,0.0034470022364985198
1015,1279913,for,0.9983426106045954,0.00013175825006328523
1016,1279914,for,0.9983227971533779,0.0
1017,1279915,for,0.9988620510266628,0.0
1018,128005,for,0.9987257171305828,0.0
1019,128006,for,0.9917230904102325,0.0043117591412737966
1020,128007,for,0.9981980331067462,0.0
1021,128008,for,0.9782423600554466,0.016805064165964723
1022,128009,for,0.9989771049004048,0.0
1023,1280010,for,0.9983606028545182,0.0
1024,1280011,for,0.9987826847936958,0.0
1025,1280112,for,0.998087543877773,0.0
1026,128022,for,0.9981403053388931,0.0
1027,128023,for,0.9617717191576958,0.028357669478282332
1028,128024,for,0.9983511012396775,0.0
1029,128031,for,0.9985576419276185,0.0
1030,128103,for,0.9969125338539016,0.00045875951764173806
1031,128111,for,0.998861851345282,0.0
1032,128112,for,0.9985784612945281,0.0
1033,1281318,for,0.9978911154321395,0.00017618726997170597
1034,1281420,for,0.9818175137042999,0.011303235776722431
1035,1281519,for,0.898554265499115,0.08955976460129023
1036,1281521,for,0.9664943218231201,0.024531515315175056
1037,1281613,for,0.9959194206167012,0.0005303223733790219
1038,1281614,for,0.9975486205657944,0.0005191203090362251
1039,1281615,for,0.9986242699669674,0.0
1040,1281616,for,0.9978815592476167,0.0002477354137226939
1041,1281717,for,0.998693091009045,0.0
1042,1281810,for,0.9984801202081144,0.0
1043,1281811,for,0.9977502534457017,0.0002621744351927191
1044,1281812,for,0.9989851545615238,0.0
1045,128198,for,0.9984799313824624,0.0
1046,128199,for,0.9893224835395813,0.0041979613015428185
1047,128201,for,0.9985307557217311,0.0
1048,128202,for,0.9979533857549541,0.0
1049,128203,for,0.9969799843092915,0.0009883926250040531
1050,128204,for,0.9858363792300224,0.008238434907980263
1051,128205,for,0.9980722532200161,0.00023014673206489533
1052,128206,mot,0.0015698149800300598,0.9916406273841858
1053,128207,for,0.9983904862019699,0.0
1054,128221,for,0.9916978590190411,0.004012006742414087
1055,128222,for,0.9990106497425586,0.0
1056,1282411,for,0.9957502598990686,0.0
1057,1282412,for,0.9969626882812008,0.0002962260914500803
1058,1282413,mot,0.035309210885316133,0.9562937170267105
1059,1282510,mot,0.1634779255837202,0.8311410769820213
1060,128267,for,0.9361132234334946,0.03752421773970127
1061,128271,mot,0.011765595525503159,0.9807143360376358
1062,128272,mot,0.007990223122760653,0.9863695576786995
1063,128273,for,0.9897976964712143,0.002127240411937237
1064,128274,for,0.9989100097736809,0.0
1065,128276,for,0.998050087451702,0.00018139282474294305
1066,128278,for,0.9990751369041391,0.0
1067,128279,for,0.7839939445257187,0.1875273920595646
1068,128353,for,0.9982853953551967,0.0
1069,128362,for,0.9943822175264359,0.0012947618961334229
1070,128371,for,0.9971857616910711,0.0006139776669442654
1071,128396,for,0.9921877384185791,0.0027863462746609002
1072,128397,for,0.9939147641707677,0.0020565565209835768
1073,128401,for,0.9976621367386542,0.0002609748626127839
1074,128402,for,0.9987089166097576,0.0
1075,128403,for,0.9938848167657852,0.0024427830358035862
1076,128404,for,0.9988932268461213,0.0
1077,128405,for,0.9983955275965855,0.0
1078,1284319,mot,0.0726543441414833,0.8479593247175217
1079,1284420,for,0.9955265790049452,0.001817157375626266
1080,1284511,for,0.6020306721329689,0.36713287234306335
1081,1284512,for,0.9967211046605371,0.0003368615871295333
1082,1284513,mot,0.20939021557569504,0.6979192346334457
1083,1284514,for,0.9981099471624475,0.0
1084,1284515,for,0.9415490031242371,0.03354238532483578
1085,1284516,for,0.998589293070836,0.0
1086,1284517,for,0.998031793802511,0.0
1087,1284518,for,0.9606725722551346,0.02401405107229948
1088,1284610,for,0.9989353232667781,0.0
1089,128479,for,0.9609822332859039,0.02203790796920657
1090,128485,for,0.992880217730999,0.003996080136857927
1091,128486,for,0.6201178804039955,0.3660619631409645
1092,128487,for,0.9801575690507889,0.00890336581505835
1093,128488,for,0.7583479285240173,0.23040641099214554
1094,128494,for,0.8386039882898331,0.07310175988823175
1095,128502,for,0.9990984305622987,0.0
1096,128511,for,0.9630962312221527,0.024095283821225166
1097,128513,for,0.9945276678481605,0.001459902967326343
1098,128520,mot,0.0005960500566288829,0.9945163130760193
1099,128521,for,0.9948809882916976,0.0011714176507666707
1100,128522,mot,0.005067048128694296,0.9860532879829407
1101,128543,mot,0.0759443398565054,0.8987730592489243
1102,128544,for,0.9984376635111403,0.00012151742703281343
1103,128552,mot,0.3873620182275772,0.593907929956913
1104,128561,for,0.9985717264062259,0.0
1105,128570,for,0.9909322634339333,0.004450782493222505
1106,128571,for,0.9896172098815441,0.006177742965519428
1107,128580,for,0.9668826721608639,0.024075971683487296
1108,128595,for,0.9989519836963154,0.0
1109,128604,for,0.9989697774290107,0.0
1110,128611,for,0.998253184981877,0.0
1111,128632,for,0.9969050847867038,0.00043848532368429005
1112,128633,for,0.9980663827445824,0.00015838054241612554
1113,128640,mot,0.001957389758899808,0.9924974739551544
1114,128670,mot,0.01579226367175579,0.9745316803455353
1115,128685,for,0.9950783476233482,0.002185603720135987
1116,128693,for,0.9985717158415355,0.0
1117,128694,for,0.997907763987314,0.0002848305448424071
1118,128701,for,0.991725780069828,0.00414463016204536
1119,128702,for,0.9805871099233627,0.009831229224801064
1120,128723,for,0.9834680557250977,0.010719838319346309
1121,128741,for,0.9943329280649778,0.0016640342073515058
1122,128742,for,0.9984582788893022,0.0
1123,128753,for,0.995773390022805,0.0010219595860689878
1124,128771,for,0.6286201477050781,0.31331367418169975
1125,128772,for,0.8986508473753929,0.08333306573331356
1126,128782,for,0.9986450932337902,0.00014836591435596347
1127,128783,for,0.9986557554511819,0.0
1128,128801,for,0.4928916431963444,0.47314930707216263
1129,128821,for,0.9854115694761276,0.007745414681266993
1130,128842,for,0.9894954785704613,0.003908231854438782
1131,128843,for,0.9938974529504776,0.00234464745153673
1132,128844,for,0.9982926164811943,0.00018052689847536385
1133,128872,for,0.9971313276037108,0.000355343654518947
1134,128881,for,0.9987596565042622,0.0
1135,128900,for,0.9924366921186447,0.003462071530520916
1136,128921,for,0.9668497145175934,0.017410764936357737
1137,128922,for,0.9972930386720691,0.0004249005869496614
1138,128923,mot,0.06637019570916891,0.9237877577543259
1139,128961,for,0.9973123807576485,0.0004106460837647319
1140,128962,for,0.9986594414222054,0.0
1141,128963,for,0.9955074861645699,0.00131994450930506
1142,128977,for,0.9871414601802826,0.007580582983791828
1143,128982,for,0.9968577054387424,0.0004898734041489661
1144,128993,for,0.9732883125543594,0.013022592291235924
1145,128994,for,0.9943585046275984,0.001425418653525412
1146,128995,for,0.998269951029215,0.0
1147,129000,for,0.9974779841140844,0.0
1148,129001,for,0.9979407669161446,0.0
1149,129002,for,0.9987112653325312,0.0
1150,129003,for,0.9632420837879181,0.024068596307188272
1151,129004,for,0.9980888582067564,0.0
1152,129023,for,0.6125680580735207,0.36332593485713005
1153,129032,for,0.9981729275023099,0.0001878135954029858
1154,129040,for,0.9539636969566345,0.035981569439172745
1155,129041,for,0.9652202874422073,0.02452595718204975
1156,129042,for,0.9989399089245126,0.0
1157,129061,for,0.9986690831865417,0.0
1158,129072,for,0.9980749714595731,0.0001956618798431009
1159,129073,for,0.9989085189590696,0.0
1160,129074,for,0.9969377813686151,0.0004128332366235554
1161,129075,mot,0.0,0.9981830269098282
1162,129076,for,0.9965782320941798,0.0008751036948524415
1163,129077,for,0.9874318540096283,0.00641194696072489
1164,129078,for,0.9965482507832348,0.000896913290489465
1165,129079,for,0.9890819489955902,0.0032538649393245578
1166,129093,for,0.995297372341156,0.0015492376405745745
1167,129102,for,0.8810456246137619,0.09833589754998684
1168,129111,for,0.986772820353508,0.008539757342077792
1169,129134,for,0.995297372341156,0.0015492376405745745
1170,129143,for,0.9905011355876923,0.004775263776537031
1171,129151,for,0.9851876348257065,0.009825574699789286
1172,129152,for,0.984588086605072,0.011126897181384265
1173,129174,for,0.995297372341156,0.0015492376405745745
1174,129183,for,0.9884035661816597,0.0054743169457651675
1175,129192,for,0.9905792698264122,0.005819099431391805
1176,129201,for,0.9835608899593353,0.011298339115455747
1177,129969,for,0.7090906649827957,0.26867038756608963
1178,1299610,for,0.9955565594136715,0.0016767604683991522
1179,129978,for,0.8931843899190426,0.0928488951176405
1180,1299811,for,0.9974584401061293,0.0006157560856081545
1181,129997,for,0.9259053766727448,0.04240891570225358
1182,130001,mot,0.01297585794236511,0.9784431755542755
1183,130012,for,0.9947273284196854,0.0010752677917480469
1184,130013,for,0.9902977496385574,0.005710358032956719
1185,130014,for,0.995279110968113,0.0015446628676727414
1186,130015,for,0.9956621808814816,0.0010794805129989982
1187,130016,for,0.9988733114732895,0.0
1188,130035,for,0.9916731417179108,0.004157814371865243
1189,130043,for,0.9890090674161911,0.006920749961864203
1190,130044,for,0.9209203869104385,0.06308211665600538
1191,130051,for,0.9945992443826981,0.0
1192,130052,for,0.998312192998128,0.00022430573881138116
1193,130080,for,0.9989680710132234,0.0
1194,130101,for,0.9667853116989136,0.017569382209330797
1195,130131,for,0.9812576770782471,0.012986142537556589
1196,130132,for,0.9987980310688727,0.0001705086906440556
1197,130133,for,0.9982821058074478,0.0
1198,1301512,for,0.9959627042990178,0.0010041964706033468
1199,1301514,for,0.9985025029454846,0.0
1200,1301518,for,0.9971259629237466,0.0006354491924867034
1201,1301520,for,0.9981338776706252,0.0
1202,1301611,for,0.9921829998493195,0.004198573849862441
1203,1301613,for,0.9944167192152236,0.0020422982051968575
1204,1301622,for,0.9957779771939386,0.0011923336423933506
1205,1301715,for,0.9950191756943241,0.0014944006688892841
1206,1301716,for,0.9961567941063549,0.0017613008385524154
1207,1301717,for,0.7238618917763233,0.2513335607945919
1208,1301719,for,0.9961583360272925,0.0006705427076667547
1209,1301821,for,0.9990706456592306,0.0
1210,1301910,for,0.9977923835685942,0.00026523738051764667
1211,130209,for,0.9967935089662205,0.0
1212,130218,for,0.9961473355651833,0.0004005831142421812
1213,130227,mot,0.3147513847798109,0.6766415499150753
1214,130234,for,0.9971620210271794,0.00025830662343651056
1215,130235,for,0.9969689049466979,0.0003081191680394113
1216,130236,for,0.997664122376591,0.00032625312451273203
1217,130242,for,0.9914351552724838,0.004323576285969466
1218,130253,for,0.9772034138441086,0.013397501315921545
1219,130261,for,0.9728584587574005,0.00895087223034352
1220,130270,for,0.9985867255600169,0.0
1221,130271,for,0.9981150943494868,0.00014124131121207029
1222,130272,for,0.9947938823897857,0.0008087356691248715
1223,130300,for,0.9955735486000776,0.0018931503873318434
1224,130321,for,0.9737532734870911,0.01198660396039486
1225,1303850,for,0.9973303667502478,0.0003138174070045352
1226,1303949,for,0.9859427586197853,0.008328128606081009
1227,1304048,for,0.9978678701736499,0.0
1228,1304147,for,0.9890793723170646,0.0018981414614245296
1229,1304246,for,0.9883342161774635,0.006145029969047755
1230,1304345,for,0.9800806194543839,0.012720247148536146
1231,1304444,for,0.9988251625036355,0.0
1232,1304543,for,0.9966295949125197,0.0010963408276438713
1233,1304640,for,0.9927055090665817,0.0036488872719928622
1234,1304641,mot,0.050515007227659225,0.9405171871185303
1235,1304642,mot,0.012307798431720585,0.983584750443697
1236,1304739,for,0.9976463492494076,0.0001981586538022384
1237,1304838,mot,0.0007869916153140366,0.9932011663913727
1238,1304937,for,0.9986316754366271,0.0
1239,1305036,for,0.9992140883987304,0.0
1240,1305133,mot,0.02275535836815834,0.9656016975641251
1241,1305134,for,0.9674584269523621,0.0234831718262285
1242,1305231,for,0.9906132891774178,0.005185410554986447
1243,1305232,for,0.9446960985660553,0.04058205895125866
1244,1305330,for,0.9748959243297577,0.019573018187657
1245,1305627,for,0.9953634478151798,0.0023998301912797615
1246,1305724,for,0.9953229470120277,0.0015008897753432393
1247,1305725,for,0.6157356984913349,0.35232146084308624
1248,1305819,for,0.9985357531404588,0.0
1249,1305820,for,0.9987220643961336,0.0
1250,1305821,for,0.9965134182712063,0.0007031398126855493
1251,1305822,for,0.9986260014411528,0.0
1252,1305915,for,0.9961912324943114,0.0010864423820748925
1253,1305916,for,0.9831504225730896,0.0069199008867144585
1254,1305917,for,0.9963218277553096,0.0004697659460362047
1255,1305918,for,0.9958252531359904,0.0008834053878672421
1256,130618,for,0.9989798330352642,0.0
1257,130619,for,0.9797494411468506,0.01316677569411695
1258,1306110,for,0.9945215590414591,0.0011289395624771714
1259,1306111,for,0.996729284117464,0.00037467657239176333
1260,1306112,for,0.9990371147578117,0.0
1261,130627,for,0.9930905699729919,0.0035330465179868042
1262,130632,mot,0.47510627284646034,0.5059103071689606
1263,130643,for,0.9640840888023376,0.012189894216135144
1264,130644,for,0.9988844723557122,0.0
1265,130645,for,0.9900802075862885,0.0033781242673285306
1266,130646,for,0.975887656211853,0.012030725600197911
1267,130651,for,0.997155812161509,0.0004893520381301641
1268,1306635,for,0.9978095656260848,0.00026412931038066745
1269,130730,for,0.8819820433855057,0.0968358926475048
1270,130751,for,0.9807008244097233,0.014874826767481863
1271,1307641,mot,0.4208351746201515,0.5706227347254753
1272,1307740,for,0.9961605110438541,0.0006600880878977478
1273,1307842,for,0.9983984821010381,0.0
1274,1307930,for,0.9938378337828908,0.0023145475424826145
1275,1307931,for,0.9986519611557014,0.0
1276,1308032,for,0.9974343405920081,0.00020364011288620532
1277,1308138,for,0.9989374321885407,0.0
1278,1308229,for,0.778997465968132,0.20616478845477104
1279,1308237,for,0.998417572962353,0.0
1280,1308243,for,0.9980016476038145,0.0002479905087966472
1281,1308314,mot,0.0,0.9981352649629116
1282,1308315,mot,0.023486920748837292,0.9612758755683899
1283,130849,for,0.9969373232452199,0.0005589031497947872
1284,1308510,for,0.9941933993832208,0.0014506808947771788
1285,1308512,for,0.9661898910999298,0.024286946281790733
1286,130867,mot,0.001461847685277462,0.9932410717010498
1287,130873,for,0.9845958054065704,0.005925528705120087
1288,1308813,for,0.9355620518326759,0.05402478901669383
1289,130892,for,0.9626137763261795,0.030458075925707817
1290,130894,for,0.9980927406868432,0.00022826690110377967
1291,130895,for,0.9956285468651913,0.0011816672049462795
1292,130898,for,0.9985445294005331,0.0
1293,1308911,for,0.9958940026699565,0.001141851767897606
1294,1308916,for,0.9682089984416962,0.020358925685286522
1295,1308917,for,0.9909014792647213,0.0031450565438717604
1296,1308918,for,0.9295996725559235,0.05247614812105894
1297,1309124,for,0.993718376616016,0.0013238955289125443
1298,1309239,for,0.9975062648300081,0.0004732238012365997
1299,1309334,for,0.9980694740370382,0.00019201007671654224
1300,1309426,for,0.9973248919995967,0.00043657299829646945
1301,1309536,for,0.995287252793787,0.0006571926642209291
1302,131143,mot,0.1280376873910427,0.8578847497701645
1303,131144,for,0.9891031980514526,0.0059033079305663705
1304,131151,for,0.9615408629179001,0.024794832803308964
1305,1312710,mot,0.0010346253402531147,0.992442786693573
1306,131289,for,0.9510250836610794,0.03726386744529009
1307,131298,for,0.9965697929728776,0.000586268084589392
1308,131307,for,0.9946699881984387,0.0015089553780853748
1309,131316,for,0.9927282482385635,0.0033570126397535205
1310,131324,mot,0.08208185248076916,0.8959183692932129
1311,131332,for,0.9979605713160709,0.0
1312,131333,for,0.9981933574017603,0.0
1313,131341,for,0.9975687571277376,0.0002122315636370331
1314,131362,mot,0.003723609261214733,0.9920051172375679
1315,131371,for,0.8944625370204449,0.09710854478180408
1316,131400,for,0.9990094817767385,0.0
1317,131416,for,0.9391009509563446,0.04743135301396251
1318,131425,for,0.9587130807340145,0.03516961797140539
1319,131434,for,0.92682234197855,0.06395256519317627
1320,131443,for,0.9025715067982674,0.08379413932561874
1321,131451,for,0.9858014434576035,0.00850868714042008
1322,131452,for,0.9968715780123603,0.0006206936668604612
1323,131476,mot,0.04710108647122979,0.9400356039404869
1324,131477,for,0.9973071630229242,0.0004875727463513613
1325,1314711,for,0.9897588416934013,0.006295933970250189
1326,131484,for,0.9976228464511223,0.0
1327,131485,for,0.9919883288675919,0.004271704412531108
1328,131488,for,0.8575117886066437,0.13360369764268398
1329,131489,for,0.9982263552956283,0.00023325106303673238
1330,1314810,mot,0.03727339254692197,0.9507047981023788
1331,1314912,mot,0.04357867315411568,0.9409483671188354
1332,1314913,for,0.9980833293811884,0.00017087328888010234
1333,131511,for,0.9944923520088196,0.0023735152499284595
1334,131512,for,0.9870217069983482,0.008016568433959037
1335,1315310,for,0.9941360242664814,0.00165544543415308
1336,131546,for,0.9976211479806807,0.0
1337,131547,for,0.9973469168762676,0.00036591821117326617
1338,131548,for,0.9984563967445865,0.0
1339,131549,for,0.9986979140085168,0.0
1340,1315411,for,0.9952745214104652,0.000819315726403147
1341,1315412,for,0.9988365998433437,0.0
1342,131555,for,0.998805551964324,0.0
1343,131564,for,0.9985752333304845,0.0001441403292119503
1344,131571,for,0.9986650971113704,0.0
1345,131572,for,0.998271164658945,0.0
1346,131573,for,0.9984721151995473,0.0
1347,131602,for,0.9958832920528948,0.0005895283538848162
1348,131603,for,0.9978648898540996,0.0
1349,131604,for,0.9987424391438253,0.0
1350,131640,for,0.9885425567626953,0.005133449973072857
1351,1317118,for,0.9846572279930115,0.007586801832076162
1352,1317217,for,0.9972349335730541,0.0004847514792345464
1353,1317316,for,0.9904050678014755,0.0032783268252387643
1354,1317414,for,0.9958964057441335,0.0004839722823817283
1355,131795,for,0.9973855696734972,0.0003296988143119961
1356,131796,for,0.9825547412037849,0.009951510932296515
1357,131798,mot,0.00629889324773103,0.9891885071992874
1358,131807,for,0.9977325231593568,0.00028306347667239606
1359,131809,for,0.988123431801796,0.003878541407175362
1360,1318010,for,0.9961791116802488,0.0009434411767870188
1361,131811,mot,0.44413872808218,0.5325143858790398
1362,131824,for,0.9955943077802658,0.0018017515540122986
1363,131833,mot,0.001974848099052906,0.9936788231134415
1364,131842,for,0.9958743900060654,0.001264665275812149
1365,131868,for,0.9985513938590884,0.0
1366,131877,for,0.9984994866827037,0.0
1367,131883,for,0.9986503304389771,0.0
1368,131884,for,0.9988921182230115,0.0
1369,131885,for,0.9983764904318377,0.0
1370,131886,for,0.6410452276468277,0.3310572952032089
1371,131921,for,0.784243531525135,0.1964174099266529
1372,131922,for,0.9988667157304008,0.0
1373,132218,for,0.9952671316859778,0.0015100163873285055
1374,132231,for,0.9987197574519087,0.0
1375,132232,for,0.9987344009277876,0.0
1376,132233,for,0.8734596148133278,0.08252381347119808
1377,132234,for,0.9978034774248954,0.0002319977938896045
1378,132235,for,0.9986916546768043,0.0
1379,132236,for,0.9971660294395406,0.0003605975944083184
1380,132237,for,0.9988074270659126,0.0
1381,132241,for,0.9505655765533447,0.03205706179141998
1382,132252,for,0.9990800920350011,0.0
1383,1319524,for,0.9798470884561539,0.01060575875453651
1384,1319722,for,0.9982054237043485,0.0
1385,1319821,mot,0.07860848680138588,0.9131563752889633
1386,1319919,for,0.9986876611656044,0.0
1387,1320117,for,0.9984791492170189,0.00021781465329695493
1388,1320216,for,0.8817763030529022,0.09534253273159266
1389,1320315,for,0.9702625423669815,0.020659785019233823
1390,1320513,for,0.9625044912099838,0.02994242124259472
1391,1320612,mot,0.09142027795314789,0.8332612365484238
1392,1320711,mot,0.0,0.9986286237835884
1393,132089,for,0.9960951590910554,0.0010806977516040206
1394,1320810,for,0.9940758628945332,0.0017014057375490665
1395,132104,for,0.9968013422330841,0.0009347195737063885
1396,132105,for,0.9875229001045227,0.007672267616726458
1397,132107,for,0.9980214681418147,0.0
1398,132116,for,0.9895709455013275,0.003604965459089726
1399,132123,mot,0.017187286517582834,0.9782032817602158
1400,132132,mot,0.0009857261320576072,0.9926339089870453
1401,132331,mot,0.07138432748615742,0.9084347188472748
1402,132332,for,0.8984900116920471,0.07059605419635773
1403,1323710,for,0.9953229470120277,0.0015008897753432393
1404,1323711,for,0.7043844275176525,0.2604741044342518
1405,132389,for,0.9977776743471622,0.00020123964350204915
1406,132398,for,0.9814064837992191,0.01420203794259578
1407,132411,for,0.9947327710106038,0.001636778935790062
1408,132412,mot,0.10707375640049577,0.879682507365942
1409,132413,mot,0.12097356654703617,0.8548375964164734
1410,132414,for,0.9983024673128966,0.0
1411,132415,for,0.9984519628924318,0.0001922769588418305
1412,132416,for,0.9957023569149897,0.0012744435807690024
1413,132417,for,0.9725546985864639,0.01723232865333557
1414,132483,for,0.997951691475464,0.0003001120931003243
1415,132484,for,0.9621022641658783,0.0314342537894845
1416,132485,mot,0.013064350467175245,0.9792413786053658
1417,132486,for,0.9804129004478455,0.015501460758969188
1418,132487,for,0.944153368473053,0.04770718747749925
1419,132488,for,0.9550853073596954,0.03554605785757303
1420,132492,mot,0.0,0.9985954025614774
1421,132501,for,0.9930263798160013,0.0024116651620715857
1422,1325914,for,0.9945881536696106,0.0010369073133915663
1423,1326015,for,0.9986875790345948,0.0
1424,1326113,mot,0.0,0.9983298107981682
1425,1326212,for,0.684531956911087,0.26081218011677265
1426,1326311,for,0.9975412130006589,0.0
1427,1326410,for,0.9951211214065552,0.0019130784348817542
1428,132659,for,0.9979666380386334,0.0
1429,132661,for,0.9983503156690858,0.0
1430,132662,for,0.9989263213647064,0.0
1431,132663,for,0.9948135851300322,0.0
1432,132664,for,0.9979849246155936,0.0
1433,132665,for,0.9984339067304973,0.0
1434,132666,for,0.6751121506094933,0.31299208104610443
1435,132667,for,0.9679980874061584,0.019759176298975945
1436,132668,for,0.9943462153023575,0.0009189777192659676
1437,132700,mot,0.00224589672870934,0.9883542954921722
1438,1327114,for,0.9868777692317963,0.007526787230744958
1439,1327332,for,0.9978475458192406,0.00038396785384975374
1440,1327431,for,0.9865021482110023,0.007742222922388464
1441,1327510,for,0.9987472519278526,0.00010230492625851184
1442,1327511,for,0.9990019743272569,0.0
1443,1327517,for,0.9952576039358974,0.0013324411120265722
1444,1327520,for,0.9982386965421028,0.0002897156518884003
1445,1327522,for,0.9977913377224468,0.00036830734461545944
1446,1327525,for,0.5581020638346672,0.42756934463977814
1447,132762,for,0.9972515153058339,0.000527996919117868
1448,132763,for,0.9779783338308334,0.01518682879395783
1449,132764,for,0.9829074442386627,0.004713861213531345
1450,132765,for,0.9980071485042572,0.0002772830775938928
1451,132771,for,0.9899582639336586,0.005248792003840208
1452,132800,for,0.999096851417562,0.0
1453,132810,for,0.9897891134023666,0.005390086793340743
1454,132811,for,0.9180601835250854,0.062000359408557415
1455,132812,mot,0.0005960500566288829,0.9945163130760193
1456,1328724,for,0.9978454249212518,0.00044736810377798975
1457,1328823,mot,0.0,0.9994956484551949
1458,1328921,for,0.9605246931314468,0.03012305637821555
1459,1329022,for,0.9601025879383087,0.029843194875866175
1460,1329119,for,0.997649856377393,0.00029125894070602953
1461,1329120,for,0.9709155447781086,0.021433369372971356
1462,1329218,for,0.9975313503528014,0.0003382591821718961
1463,1329316,for,0.978267103433609,0.011824253248050809
1464,1329317,for,0.9667296707630157,0.02154060360044241
1465,1329414,for,0.9978832405176945,0.0004632640047930181
1466,1329513,mot,0.04148614080622792,0.9463055580854416
1467,1329615,mot,0.0,0.9974211156368256
1468,133025,for,0.9552503749728203,0.03508761804550886
1469,133034,for,0.9956242379266769,0.0007720771827735007
1470,133041,mot,0.015464104595594108,0.9758613705635071
1471,133042,mot,0.04585037147626281,0.9385534822940826
1472,133043,for,0.9893360882997513,0.006589779281057417
1473,133060,for,0.924146331846714,0.06601430708542466
1474,133072,for,0.9980193604715168,0.0
1475,133080,for,0.9979160019429401,0.0
1476,1331016,for,0.9981106705672573,0.0
1477,1331115,for,0.9887649118900299,0.004015073471236974
1478,1331318,for,0.9989659565326292,0.0
1479,1331726,mot,0.0017808463890105486,0.9893884062767029
1480,1331727,mot,0.015542052686214447,0.9699507057666779
1481,1331728,for,0.9477874338626862,0.03888064343482256
1482,1331729,for,0.9983531024772674,0.0
1483,1331730,for,0.9986231746443082,0.0001453996665077284
1484,1331823,for,0.9964140643714927,0.0006644598324783146
1485,1331824,for,0.9797282814979553,0.011170449550263584
1486,1331825,for,0.9973369875515345,0.0007751063676550984
1487,1331922,mot,0.07352690398693085,0.9018145799636841
1488,133209,mot,0.004555121995508671,0.9852224290370941
1489,1332235,for,0.9911965057253838,0.003738535044249147
1490,1332338,for,0.9965829897846561,0.0009282397222705185
1491,1332434,for,0.9987053751247004,0.0
