,id,Llama3-instruct_vote,Llama3-instruct_for_prob,Llama3-instruct_against_prob
2132,141530,for,0.8634693846106529,0.12476888298988342
2133,141531,mot,0.19718700647354126,0.6866880394518375
2134,141833,for,0.9225854389369488,0.06727185659110546
2135,141834,for,0.7424420639872551,0.2375443372875452
2136,141835,for,0.9298291336745024,0.0642925901338458
2137,141836,for,0.7474307604134083,0.2366045732051134
2138,141851,for,0.9235893543809652,0.07050775783136487
2139,141852,mot,0.38504084944725037,0.5440594740211964
2140,141887,for,0.7411105036735535,0.24065862782299519
2141,141896,for,0.6220698431134224,0.35107965022325516
2142,141904,for,0.7744694240391254,0.2127007031813264
2143,141905,for,0.8074330389499664,0.17597795836627483
2144,141921,for,0.8401760533452034,0.15019258297979832
2145,141922,for,0.8196321800351143,0.16478094272315502
2146,141923,mot,0.21113284677267075,0.6779187247157097
2147,141870,for,0.9101337995380163,0.0824247132986784
2148,141930,for,0.7883553132414818,0.20036443043500185
2149,141960,for,0.6312819309532642,0.3497380968183279
2150,141961,for,0.7841918133199215,0.20155901741236448
2151,141962,mot,0.5242292508482933,0.45318474248051643
2152,141970,mot,0.37592832930386066,0.58954868465662
2153,142060,mot,0.01637040637433529,0.8991646058857441
2154,142041,mot,0.2854447513818741,0.6709750797599554
2155,142042,for,0.6480183117091656,0.3299103453755379
2156,1420713,mot,0.5051634237170219,0.4494400564581156
2157,1420812,mot,0.30090900138020515,0.6263508386909962
2158,142096,mot,0.16595349460840225,0.7154580615460873
2159,142098,for,0.9094018638134003,0.05291774868965149
2160,142099,mot,0.018987027928233147,0.8919685333967209
2161,1420910,for,0.986523075029254,0.006206908728927374
2162,1420911,for,0.6952174380421638,0.2817412968724966
2163,142105,for,0.8774036429822445,0.11459828820079565
2164,142114,for,0.8901574090123177,0.10133476555347443
2165,142121,for,0.6515801586210728,0.31641126424074173
2166,142122,for,0.8182767890393734,0.1645298022776842
2167,142123,for,0.87763911485672,0.11308501102030277
2168,141740,for,0.6965400688350201,0.2833628850057721
2169,141752,for,0.9758885995252058,0.01745031028985977
2170,141771,for,0.7360216043889523,0.24502806924283504
2171,141782,mot,0.5935425236821175,0.3813756015151739
2172,141783,for,0.94153618440032,0.0502417185343802
2173,141784,mot,0.34533536434173584,0.5927143879234791
2174,141785,mot,0.18301965296268463,0.6897382717579603
2175,141796,mot,0.512903481721878,0.46217440254986286
2176,141807,for,0.6943479292094707,0.29252059012651443
2177,141811,for,0.9323430936783552,0.06227953778579831
2178,142472,for,0.8973318487405777,0.09531501261517406
2179,142473,mot,0.11346432939171791,0.7892938107252121
2180,142474,mot,0.0,0.8998770229518414
2181,142562,for,0.7259910963475704,0.25667526945471764
2182,142563,for,0.7954051867127419,0.19012343604117632
2183,142580,for,0.65973711758852,0.31359080225229263
2184,142603,mot,0.6347918584942818,0.33045547269284725
2185,142612,mot,0.2573038786649704,0.6970250271260738
2186,142650,mot,0.5228008925914764,0.4379966966807842
2187,142651,mot,0.5706735774874687,0.4035154990851879
2188,142877,for,0.7034941390156746,0.27831730246543884
2189,142886,for,0.6315969489514828,0.34965967014431953
2190,142931,for,0.9189198613166809,0.0701117911376059
2191,142932,for,0.9537632018327713,0.03933341521769762
2192,142974,for,0.6750885471701622,0.30821502301841974
2193,142983,mot,0.4100373834371567,0.5452850610017776
2194,142992,for,0.806981161236763,0.17647584900259972
2195,143001,mot,0.5212638229131699,0.4425893034785986
2196,143010,for,0.7520231977105141,0.23415098898112774
2197,143011,for,0.8734479025006294,0.1188365793786943
2198,143332,for,0.7886864095926285,0.19682205002754927
2199,143341,for,0.908312875777483,0.08670641016215086
2200,143350,for,0.8390269577503204,0.1510725785046816
2201,143376,for,0.7947934679687023,0.19238239713013172
2202,143383,for,0.7068799324333668,0.2733017820864916
2203,143384,for,0.7825651988387108,0.20556864701211452
2204,143385,for,0.801720455288887,0.17920684162527323
2205,143392,for,0.6422227397561073,0.3278340045362711
2206,143411,for,0.9183535855263472,0.07542490493506193
2207,143532,for,0.6313881538808346,0.3482665326446295
2208,143533,mot,0.5991268344223499,0.3811266850680113
2209,143541,for,0.6988951079547405,0.2868414632976055
2210,143550,for,0.819131076335907,0.16973475087434053
2211,143551,for,0.9568858481943607,0.03813665173947811
2212,143563,for,0.7767491172999144,0.210935914888978
2213,143564,for,0.840126283466816,0.14721242431551218
2214,143572,for,0.6221010200679302,0.35359849128872156
2215,143591,mot,0.10036000236868858,0.8048499524593353
2216,143714,mot,0.48369089514017105,0.48748657293617725
2217,143723,for,0.7604190558195114,0.22253456711769104
2218,143731,for,0.8655671924352646,0.1228571766987443
2219,143732,for,0.6764103583991528,0.3014550283551216
2220,143740,for,0.7115911729633808,0.27459055557847023
2221,143741,for,0.7685837540775537,0.2194955749437213
2222,143611,for,0.9107302948832512,0.08071727678179741
2223,143650,for,0.900392659008503,0.09097305545583367
2224,143663,mot,0.3791829515248537,0.5740012023597956
2225,143672,for,0.744748592376709,0.2347336057573557
2226,143690,for,0.7943862229585648,0.1892290599644184
2227,1437710,for,0.9437108943238854,0.051593948155641556
2228,143790,mot,0.5690175108611584,0.40303388610482216
2229,143800,for,0.871838416904211,0.11667926795780659
2230,143820,mot,0.5131822675466537,0.4261893630027771
2231,143830,for,0.8583119846880436,0.13009780645370483
2232,143840,for,0.8772374205291271,0.11443762481212616
2233,143924,mot,0.34090200439095497,0.5994886849075556
2234,143933,for,0.8440228719264269,0.14631737023591995
2235,143936,for,0.9027619920670986,0.08962273504585028
2236,143941,for,0.7286689653992653,0.25222777761518955
2237,143942,for,0.7608755677938461,0.22009000554680824
2238,143955,mot,0.6081816777586937,0.35502118058502674
2239,143990,for,0.8859491422772408,0.10597133683040738
2240,143992,for,0.7171857319772243,0.26741808373481035
2241,144000,for,0.8790661953389645,0.11105096386745572
2242,144020,for,0.8843546789139509,0.10687946621328592
2243,1440426,mot,0.5493586324155331,0.4272168427705765
2244,1440427,for,0.7463275119662285,0.23329381551593542
2245,1440525,mot,0.29625415802001953,0.641778327524662
2246,1440528,mot,0.5053259655833244,0.4545363709330559
2247,1440529,mot,0.47126325964927673,0.4566858671605587
2248,1440618,mot,0.11951694265007973,0.8060424104332924
2249,1440624,for,0.6960368119180202,0.28420305997133255
2250,1440717,for,0.631094928830862,0.34406515397131443
2251,1440719,for,0.9382332190871239,0.05614059790968895
2252,1440720,for,0.8337247297167778,0.15542519092559814
2253,1440721,for,0.8180862069129944,0.1660535056143999
2254,1440722,mot,0.6170142367482185,0.35737377777695656
2255,1440723,for,0.7974883802235126,0.18850204534828663
2256,1440816,for,0.7759755924344063,0.21307060029357672
2257,1440913,mot,0.4053991436958313,0.5499728806316853
2258,1441011,mot,0.47445712238550186,0.4775719493627548
2259,1441012,for,0.6197630651295185,0.3544486314058304
2260,1441014,for,0.6381228342652321,0.33761679008603096
2261,1441015,mot,0.46658267825841904,0.4976818561553955
2262,144114,mot,0.5571891516447067,0.4100276976823807
2263,144115,for,0.9265831615775824,0.06634833570569754
2264,144116,for,0.6506422236561775,0.323009442538023
2265,144117,mot,0.0206613689661026,0.9047157038003206
2266,144118,for,0.6768920384347439,0.30709612742066383
2267,144119,mot,0.38423269242048264,0.5712528806179762
2268,1441110,for,0.6691266130656004,0.3181656925007701
2269,144121,for,0.5916800620034337,0.3868400529026985
2270,144122,for,0.7772019654512405,0.20631543081253767
2271,144123,for,0.7350941300392151,0.24671718664467335
2272,144150,for,0.7319337017834187,0.2510932832956314
2273,144160,for,0.7465119026601315,0.2370916735380888
2274,144161,mot,0.5767759531736374,0.37991853058338165
2275,144162,for,0.7653530575335026,0.21872571296989918
2276,144163,for,0.8640962466597557,0.12351525947451591
2277,144164,for,0.830569664016366,0.15852962154895067
2278,144165,for,0.8519154228270054,0.13683192245662212
2279,144166,for,0.8120042458176613,0.17866259347647429
2280,144167,for,0.8645498342812061,0.12695342069491744
2281,1441917,for,0.7869945913553238,0.2025812827050686
2282,1442018,for,0.720625750720501,0.2599358055740595
2283,1442019,for,0.7944951597601175,0.19521897472441196
2284,1442020,for,0.8965844959020615,0.09581470722332597
2285,1442121,for,0.764399841427803,0.22469988279044628
2286,1442216,for,0.7436746712774038,0.2480469634756446
2287,1442315,for,0.6501161269843578,0.327234223484993
2288,1442414,for,0.6565296873450279,0.32419130206108093
2289,144257,for,0.8134577535092831,0.17764333356171846
2290,144258,for,0.7669342681765556,0.21968954987823963
2291,144259,mot,0.43817026168107986,0.5084787495434284
2292,1442510,for,0.6528634913265705,0.3220253214240074
2293,1442511,mot,0.4203221946954727,0.5335352085530758
2294,1442512,mot,0.4466988518834114,0.5073229596018791
2295,1442513,mot,0.1147332414984703,0.8108319342136383
2296,144266,mot,0.5920833572745323,0.37743716686964035
2297,144273,for,0.9364236537367105,0.05675577465444803
2298,144274,for,0.9238054845482111,0.06763452058658004
2299,144275,for,0.812880115583539,0.17619899101555347
2300,144281,for,0.9649017304182053,0.028612612513825297
2301,144282,for,0.7422484681010246,0.2394375391304493
2302,144290,for,0.8450573310256004,0.1447443412616849
2303,144300,for,0.8911671787500381,0.09643460344523191
2304,144301,for,0.6581632159650326,0.3281910987570882
2305,1444817,mot,0.4989376850426197,0.47026129625737667
2306,1444915,for,0.8634505718946457,0.12365962751209736
2307,1444916,for,0.8982714302837849,0.09582465188577771
2308,1444918,for,0.9320236705243587,0.059931124560534954
2309,1444919,for,0.817303417250514,0.17293635802343488
2310,1445014,for,0.817338764667511,0.1674629421904683
2311,1445113,for,0.9081638976931572,0.08527314104139805
2312,1445212,for,0.9032499827444553,0.0878776777535677
2313,144540,for,0.7605898380279541,0.22144725639373064
2314,144550,for,0.7340222205966711,0.25204613246023655
2315,144551,for,0.6766949705779552,0.30476010125130415
2316,144560,for,0.9116511084139347,0.07881913427263498
2317,144561,for,0.7605672888457775,0.2291600750759244
2318,144570,for,0.91945531219244,0.07312536519020796
2319,144582,for,0.5948367230594158,0.37797115091234446
2320,144591,for,0.7103742584586143,0.2718542870134115
2321,144600,for,0.7714366093277931,0.20395071431994438
2322,144601,mot,0.49762165918946266,0.4826945662498474
2323,144602,for,0.6164017133414745,0.35751880146563053
2324,144615,for,0.6845286767929792,0.3008092548698187
2325,144622,mot,0.5031161047518253,0.46470092982053757
2326,144623,for,0.6651698984205723,0.31467811204493046
2327,144624,for,0.6994952969253063,0.28847209736704826
2328,144631,mot,0.5352936871349812,0.4295671135187149
2329,1451714,for,0.8474571574479342,0.1452712444588542
2330,1451813,mot,0.10308181867003441,0.8264784961938858
2331,1451815,mot,0.6444037780165672,0.32922418788075447
2332,145198,for,0.846866138279438,0.14501583809033036
2333,145199,for,0.8862631823867559,0.10530728893354535
2334,1451910,for,0.8263260032981634,0.16450204513967037
2335,1451911,for,0.9604444056749344,0.03254777239635587
2336,1451912,for,0.7536110542714596,0.23097439855337143
2337,145207,for,0.9397748298943043,0.054358399007469416
2338,145212,for,0.8605707325041294,0.12850312981754541
2339,145213,for,0.9453333877027035,0.04734049178659916
2340,145214,for,0.7774772346019745,0.2079588295891881
2341,145215,mot,0.5201634168624878,0.4333502184599638
2342,145216,for,0.9584911521524191,0.0370378321968019
2343,145220,for,0.7483630739152431,0.2376837618649006
2344,145230,for,0.8514211624860764,0.14036345481872559
2345,144912,for,0.789077028632164,0.20205269660800695
2346,144923,for,0.8131412155926228,0.17474491149187088
2347,145013,mot,0.13742998614907265,0.6528100483119488
2348,145014,for,0.8536787535995245,0.13560594338923693
2349,145021,mot,0.11454303935170174,0.7299792096018791
2350,145022,for,0.8924637138843536,0.09348343033343554
2351,145030,for,0.8297520410269499,0.15993364481255412
2352,145031,for,0.9561290312558413,0.03264705091714859
2353,145507,for,0.8877783045172691,0.10114267375320196
2354,145508,for,0.807185422629118,0.18119868263602257
2355,145516,for,0.8332595266401768,0.15452777780592442
2356,145524,for,0.669500183314085,0.3108006175607443
2357,145535,for,0.9404305685311556,0.05269811023026705
2358,145551,mot,0.6128218621015549,0.3515390455722809
2359,145552,for,0.7752649374306202,0.21360684651881456
2360,145553,mot,0.23437641561031342,0.7004159428179264
2361,145570,for,0.6600401699542999,0.3134092055261135
2362,145600,for,0.8982080016285181,0.09222028963267803
2363,1452525,mot,0.33745887875556946,0.6143560819327831
2364,1452626,mot,0.5614775717258453,0.4103429466485977
2365,1452717,mot,0.38268541544675827,0.5579459741711617
2366,1452819,mot,0.4431748762726784,0.5188556332141161
2367,1452918,for,0.8478012289851904,0.14245238061994314
2368,1452920,mot,0.18070624768733978,0.7472975365817547
2369,1452922,for,0.7649365179240704,0.21773070562630892
2370,1452923,for,0.8925476241856813,0.09878812916576862
2371,1453021,for,0.5978945381939411,0.38204654306173325
2372,1453116,for,0.7064215242862701,0.2770352642983198
2373,1453215,for,0.6078233942389488,0.3671871144324541
2374,1453312,mot,0.5178936496376991,0.4586089849472046
2375,1453313,mot,0.4817334823310375,0.4748343899846077
2376,1453414,for,0.6457154303789139,0.33373739570379257
2377,1453511,mot,0.3742956072092056,0.5844700708985329
2378,145368,mot,0.4485701024532318,0.5067870989441872
2379,145369,for,0.6728814616799355,0.3082740902900696
2380,1453610,for,0.7684068232774734,0.21653446275740862
2381,145377,for,0.908262275159359,0.08522579493001103
2382,145384,mot,0.4887547194957733,0.4732420016080141
2383,145391,for,0.8345819860696793,0.15497568296268582
2384,145392,for,0.8444586731493473,0.14552381541579962
2385,145405,for,0.8849511444568634,0.10707713151350617
2386,145406,for,0.8218356482684612,0.1639576917514205
2387,145410,for,0.8672815356403589,0.12566335126757622
2388,1454224,for,0.9136173743754625,0.08162747463211417
2389,145430,for,0.8077290207147598,0.18025807663798332
2390,145431,for,0.8366017993539572,0.15502951946109533
2391,145432,for,0.7036673408001661,0.28391618095338345
2392,145433,mot,0.33480412885546684,0.6181374900043011
2393,145434,for,0.8650636821985245,0.12249718885868788
2394,145435,mot,0.0,0.9135017264634371
2395,145443,for,0.7041071280837059,0.2793699409812689
2396,145450,mot,0.49429378286004066,0.4708012491464615
2397,145451,for,0.825699046254158,0.16445410158485174
2398,145641,for,0.8365032523870468,0.1522480146959424
2399,145670,for,0.8497222140431404,0.13444270193576813
2400,146531,for,0.9702970702201128,0.02504599140956998
2401,146543,for,0.8009519651532173,0.18008435796946287
2402,146544,for,0.7726733162999153,0.21492956206202507
2403,146545,for,0.7298343181610107,0.2492909599095583
2404,146546,for,0.8713920451700687,0.11688639223575592
2405,146557,for,0.8470891304314137,0.14310118649154902
2406,146562,for,0.9364930279552937,0.0576866224873811
2407,146587,for,0.6372104436159134,0.33950799237936735
2408,146594,for,0.8793365769088268,0.11197855323553085
2409,146606,mot,0.4768251031637192,0.4720473140478134
2410,146612,for,0.8761318437755108,0.11311689158901572
2411,146613,for,0.9281932823359966,0.06541587132960558
2412,14568198,for,0.5612026639282703,0.4066563192754984
2413,14568207,mot,0.5069933384656906,0.44778312370181084
2414,14569196,mot,0.5424482375383377,0.42450879141688347
2415,14569201,mot,0.2115478180348873,0.7260486707091331
2416,14569202,mot,0.591720849275589,0.38063675351440907
2417,14569214,for,0.5866848640143871,0.39513332210481167
2418,14570199,for,0.9803874744102359,0.01493193639907986
2419,14570203,for,0.7102712206542492,0.26825251057744026
2420,14570209,mot,0.5559117160737514,0.4193360395729542
2421,14570211,for,0.6361174695193768,0.3423485644161701
2422,14571200,mot,0.20363762974739075,0.7475280556827784
2423,14571206,for,0.8525533080101013,0.13566318061202765
2424,14572208,for,0.7761723585426807,0.21075522433966398
2425,14572213,for,0.6104794889688492,0.36249344423413277
2426,14573197,mot,0.43789977207779884,0.5206987895071507
2427,14575212,mot,0.3036121353507042,0.644244309514761
2428,14576193,for,0.7912403605878353,0.19385298248380423
2429,14577178,for,0.9294618405401707,0.06289682909846306
2430,14577181,for,0.773748304694891,0.20802199095487595
2431,14577186,for,0.6862224750220776,0.2913739960640669
2432,14577194,for,0.8449888695031404,0.14582891948521137
2433,14578179,for,0.7131434045732021,0.2735740579664707
2434,14578182,for,0.9258551336824894,0.06752544268965721
2435,14578183,for,0.8429398648440838,0.14761675894260406
2436,14578184,for,0.785125408321619,0.2023699451237917
2437,14578187,for,0.9532647877931595,0.039096571737900376
2438,14578189,for,0.6627209931612015,0.31870302744209766
2439,14579180,for,0.6713546477258205,0.3131047412753105
2440,14579192,for,0.6623162049800158,0.32273408956825733
2441,14580185,for,0.8652341701090336,0.12669295724481344
2442,14580188,for,0.8095326349139214,0.17612869571894407
2443,14580191,for,0.9050333313643932,0.08699404075741768
2444,14581138,for,0.6713981926441193,0.2971330229192972
2445,14581157,for,0.6773674786090851,0.28986973874270916
2446,14584150,for,0.6700736880302429,0.3021981827914715
2447,14584155,for,0.7093328535556793,0.2661715727299452
2448,14584162,for,0.6407630518078804,0.33549487590789795
2449,14584168,for,0.7527577355504036,0.23126903735101223
2450,14584169,for,0.8279731422662735,0.16267932392656803
2451,14584171,mot,0.4515717700123787,0.5064854882657528
2452,14584172,for,0.9393022283911705,0.05542526347562671
2453,14584173,for,0.6902160570025444,0.295460844412446
2454,14587151,for,0.7859428748488426,0.20158446114510298
2455,14587160,for,0.9787722621113062,0.017359042540192604
2456,14587163,mot,0.5060235112905502,0.47230228781700134
2457,14589137,mot,0.5806141942739487,0.3859871868044138
2458,14589147,mot,0.49846751242876053,0.45020057260990143
2459,14589156,for,0.7467098236083984,0.23391067516058683
2460,14589164,mot,0.5733675360679626,0.4049140829592943
2461,14589166,mot,0.4775914400815964,0.48187942057847977
2462,14589174,for,0.7984663583338261,0.1879136972129345
2463,1459083,for,0.6176043525338173,0.36203141510486603
2464,1459095,for,0.7964634448289871,0.1908948589116335
2465,14590119,mot,0.5769244022667408,0.39201250672340393
2466,14590132,for,0.8872815817594528,0.1057528960518539
2467,14590139,mot,0.49299825727939606,0.4481881633400917
2468,14590161,mot,0.2780280373990536,0.669511042535305
2469,14590167,for,0.7683765180408955,0.21951470524072647
2470,14590175,for,0.9172935485839844,0.07058620033785701
2471,14591108,mot,0.40909283980727196,0.5498780459165573
2472,14591113,mot,0.2869305796921253,0.6398703716695309
2473,14591144,for,0.6275584511458874,0.35275293327867985
2474,14592129,for,0.7550249397754669,0.23085670825093985
2475,14592130,mot,0.5838079676032066,0.37142834439873695
2476,14593131,mot,0.4625953659415245,0.5028544459491968
2477,14593165,mot,0.5218093395233154,0.4393197298049927
2478,14594145,for,0.7921853773295879,0.19395943451672792
2479,14595152,for,0.6857439465820789,0.297277495265007
2480,14596153,for,0.8477775789797306,0.14251077640801668
2481,14596170,for,0.6285452209413052,0.35510985739529133
2482,14597154,for,0.749504316598177,0.22924235463142395
2483,14597158,mot,0.5823203958570957,0.372976029291749
2484,14598159,mot,0.4122997112572193,0.5461561344563961
2485,1459969,for,0.8161971904337406,0.1730102887377143
2486,1459980,for,0.696859760209918,0.28725479915738106
2487,1460167,mot,0.5745057463645935,0.3952717650681734
2488,1460171,for,0.8538839444518089,0.13611756823956966
2489,1460172,mot,0.29001446813344955,0.6432570666074753
2490,1460173,for,0.6030687503516674,0.3689692001789808
2491,1460174,mot,0.3693350739777088,0.5813796520233154
2492,1460176,for,0.8267688769847155,0.1658598561771214
2493,1460177,for,0.8513599671423435,0.13931086100637913
2494,1460178,mot,0.6220054924488068,0.3475903309881687
2495,1460255,for,0.6474770233035088,0.33346917293965816
2496,1460256,for,0.8278514519333839,0.16044379863888025
2497,1460354,for,0.8547091856598854,0.13270014058798552
2498,1460457,mot,0.44076043367385864,0.5077819712460041
2499,1460458,for,0.9285280331969261,0.06196640618145466
2500,1460568,for,0.6871585361659527,0.2922965753823519
2501,1460575,for,0.6218845173716545,0.34281796403229237
2502,1460581,for,0.6729556638747454,0.3061002194881439
2503,1460670,for,0.8556773494929075,0.13538464717566967
2504,1460779,for,0.7339361757040024,0.25174968130886555
2505,1461245,for,0.7420469187200069,0.24581802915781736
2506,1461246,for,0.7480832245200872,0.24066453892737627
2507,1461248,for,0.6231086701154709,0.3533417070284486
2508,1461249,for,0.8997396640479565,0.08900026883929968
2509,146137,for,0.5993481352925301,0.3720374144613743
2510,1461328,for,0.7051095571368933,0.2788828555494547
2511,146149,mot,0.2834795340895653,0.6422194540500641
2512,1461435,for,0.7893554270267487,0.19782395288348198
2513,1461441,for,0.6768277958035469,0.30690905544906855
2514,1461510,for,0.7963097728788853,0.18679475784301758
2515,1461611,for,0.7422651909291744,0.24400581791996956
2516,1461612,mot,0.3808245174586773,0.5644883550703526
2517,1461626,for,0.5982377827167511,0.3717388939112425
2518,1461638,for,0.9767804574221373,0.01842486730311066
2519,1461833,for,0.6864204928278923,0.28846473805606365
2520,1461934,for,0.9111183360219002,0.08181828167289495
2521,1462047,for,0.658452183008194,0.31294297985732555
2522,1462150,for,0.5935564748942852,0.3854956552386284
2523,14622215,for,0.6714376956224442,0.3098034616559744
2524,14623216,for,0.7313211224973202,0.2528209639713168
2525,14624217,for,0.8700943738222122,0.12192668253555894
2526,14625218,for,0.5679290592670441,0.4114712420850992
2527,14626219,mot,0.4324764348566532,0.5396139807999134
2528,14627220,for,0.6882763616740704,0.2913254089653492
2529,14628221,for,0.7591803446412086,0.22320463135838509
2530,14629222,for,0.7522977739572525,0.22855609469115734
2531,14630223,for,0.7912927158176899,0.19601457566022873
2532,146320,for,0.6849061846733093,0.2888462748378515
2533,146321,for,0.7601050231605768,0.22682238928973675
2534,146322,for,0.7475946024060249,0.2368378583341837
2535,146323,for,0.8674595598131418,0.12109138537198305
2536,146324,for,0.8505386337637901,0.13579255528748035
2537,146330,for,0.8219217546284199,0.16804733499884605
2538,146331,for,0.824796425178647,0.16735266242176294
2539,146340,mot,0.5698491521179676,0.40381418354809284
2540,146341,mot,0.5730084963142872,0.40270776860415936
2541,146350,for,0.6917634829878807,0.28287407010793686
2542,146360,mot,0.6309456713497639,0.34671548567712307
2543,146370,for,0.8621599562466145,0.1296433536335826
2544,146371,for,0.6173449531197548,0.357014543376863
2545,1464015,mot,0.0337909571826458,0.8817856404930353
2546,1464016,for,0.7990917563438416,0.18698457069694996
2547,1464117,for,0.7833272870630026,0.2024337835609913
2548,1464213,for,0.6680472940206528,0.302368825301528
2549,1464214,for,0.7181413993239403,0.25705784000456333
2550,146435,for,0.5898758489638567,0.39308266155421734
2551,146436,for,0.859626891091466,0.13332173135131598
2552,146437,for,0.6868317853659391,0.2957564815878868
2553,146438,for,0.6142109632492065,0.36270723678171635
2554,146439,for,0.7325660176575184,0.2506752675399184
2555,1464310,for,0.7109887264668941,0.2757022809237242
2556,1464311,mot,0.4143635407090187,0.5405490472912788
2557,1464312,for,0.8038061931729317,0.1776277394965291
2558,146451,for,0.6529039815068245,0.32298952899873257
2559,146452,for,0.6918171932920814,0.29619345627725124
2560,146453,for,0.8208929933607578,0.1664755642414093
2561,146454,for,0.875482864677906,0.1144616175442934
2562,146460,for,0.7163070179522038,0.26565272733569145
2563,146482,for,0.7994082067161798,0.1918308176100254
2564,146495,mot,0.33886406756937504,0.6153791546821594
2565,146503,for,0.6490461677312851,0.32497696578502655
2566,146504,mot,0.2519844025373459,0.6491097509860992
2567,146526,for,0.9066474791616201,0.08614074811339378
2568,146527,mot,0.5646003112196922,0.41052552312612534
2569,146528,for,0.8693322446197271,0.12429751455783844
2570,1473458,for,0.6292516030371189,0.3509711530059576
2571,1473551,mot,0.35936665534973145,0.5643838755786419
2572,1473650,mot,0.3091559186577797,0.6060310006141663
2573,1473653,mot,0.12488745152950287,0.7421024143695831
2574,1473746,for,0.625597458332777,0.35729081369936466
2575,1473755,for,0.975822783075273,0.018306031241081655
2576,1473756,mot,0.11884486302733421,0.8312148675322533
2577,1473760,mot,0.3034825287759304,0.5962889790534973
2578,1473841,for,0.7076112478971481,0.27569874189794064
2579,1473843,mot,0.5175536535680294,0.4554306473582983
2580,1473947,for,0.849053431302309,0.14158636610955
2581,1473948,mot,0.4874575659632683,0.4840403273701668
2582,1473949,for,0.8805724456906319,0.10636246856302023
2583,1473954,mot,0.5374306663870811,0.4118410889059305
2584,1474057,for,0.7717580236494541,0.2140946453437209
2585,1474139,for,0.6672078743577003,0.3132060496136546
2586,1474140,for,0.8289529010653496,0.15649449080228806
2587,1474142,for,0.9599968511611223,0.0314100484829396
2588,1474144,for,0.6623105257749557,0.3057835102081299
2589,1474145,mot,0.4038814902305603,0.5453630872070789
2590,1474152,for,0.8318610414862633,0.15597102511674166
2591,1474159,for,0.9718992449343204,0.019721154123544693
2592,1474265,for,0.881437323987484,0.1109143104404211
2593,1474366,for,0.8425921611487865,0.14602248184382915
2594,1474467,mot,0.0,0.9413385428488255
2595,1474561,mot,0.4488937444984913,0.5185038186609745
2596,1474563,mot,0.4906841665506363,0.4696501884609461
2597,1474564,mot,0.5921310391277075,0.3856679853051901
2598,1474569,for,0.9056962253525853,0.08610888663679361
2599,1474687,mot,0.2030242346227169,0.7114471942186356
2600,1474768,for,0.704875722527504,0.28269523847848177
2601,1474874,for,0.8275606632232666,0.161576128564775
2602,1475062,for,0.866525936871767,0.12205761298537254
2603,147516,mot,0.17591848224401474,0.7569379061460495
2604,147517,for,0.8766800891608,0.11650319490581751
2605,1475216,for,0.8068210333585739,0.18203385639935732
2606,147539,mot,0.020472001284360886,0.8966633602976799
2607,1475311,for,0.7390690967440605,0.24275844544172287
2608,146848,mot,0.4703913927078247,0.4698282331228256
2609,1468415,mot,0.4701073430478573,0.4834674000740051
2610,147541,mot,0.47544486075639725,0.4902642201632261
2611,147542,for,0.8398140668869019,0.1427147565409541
2612,147544,for,0.709278017282486,0.2636933494359255
2613,147545,for,0.9333446323871613,0.058410380501300097
2614,1475410,for,0.768868200480938,0.21235563419759274
2615,1475414,mot,0.49334076046943665,0.4776658434420824
2616,146863,for,0.8819490484893322,0.1092564444988966
2617,1468612,for,0.9119604863226414,0.08175134286284447
2618,1468613,for,0.8989051058888435,0.09325516782701015
2619,1475536,for,0.8460806421935558,0.1401801649481058
2620,1475635,for,0.7059351205825806,0.2740532085299492
2621,1469070,for,0.8339826017618179,0.153614635579288
2622,1469089,for,0.8630066774785519,0.12567399349063635
2623,1469138,mot,0.46782204136252403,0.4950517378747463
2624,1475719,for,0.6590882763266563,0.3120548017323017
2625,1475823,for,0.9269223622977734,0.06600111490115523
2626,1475917,for,0.6584354043006897,0.32157920114696026
2627,1476018,for,0.7634706199169159,0.22127765603363514
2628,1476021,mot,0.10022919625043869,0.8219039142131805
2629,1476124,for,0.6919507384300232,0.28799859061837196
2630,1476125,for,0.7866501808166504,0.20095572154968977
2631,1476127,for,0.9465839490294456,0.04578645108267665
2632,1476129,for,0.9457873050123453,0.04960837122052908
2633,1476132,for,0.9819312207400799,0.013337199459783733
2634,1469722,for,0.875541191548109,0.11623727716505527
2635,1469820,mot,0.40796688944101334,0.536636620759964
2636,1469826,for,0.9201102666556835,0.07155833207070827
2637,1469828,for,0.8895401023328304,0.10232468880712986
2638,1469831,for,0.7302542850375175,0.25167925376445055
2639,1469834,for,0.9582472126930952,0.03573278384283185
2640,1469988,for,0.9317036233842373,0.06072527286596596
2641,1479030,for,0.9126208201050758,0.07748116087168455
2642,1476749,mot,0.3519373834133148,0.6058054156601429
2643,1476751,mot,0.06417632848024368,0.8027384541928768
2644,1476847,mot,0.2808014303445816,0.6559701636433601
2645,1476850,mot,0.5220108889043331,0.44897885620594025
2646,1476853,for,0.8087867125868797,0.18084377609193325
2647,1476857,for,0.7588209621608257,0.22999687492847443
2648,1476858,mot,0.58835612796247,0.3943259660154581
2649,1476954,mot,0.4202704094350338,0.5356176774948835
2650,1476956,for,0.7260797340422869,0.25967045314610004
2651,1477060,for,0.6850935146212578,0.3000158965587616
2652,1477146,mot,0.2926855906844139,0.6451932340860367
2653,1477148,for,0.71228102222085,0.27298847679048777
2654,1477152,for,0.6330928578972816,0.34258775040507317
