,id,Llama3-instruct_left_vote,Llama3-instruct_left_for_prob,Llama3-instruct_left_against_prob,Llama3-instruct_right_vote,Llama3-instruct_right_for_prob,Llama3-instruct_right_against_prob,Llama3-instruct_center_vote,Llama3-instruct_center_for_prob,Llama3-instruct_center_against_prob
907,126640,for,0.9956943318247795,0.001213690615259111,mot,0.3212513495236635,0.6539442129433155,for,0.9928733222186565,0.003446283284574747
908,126641,for,0.9923245525860693,0.0035566019359976053,for,0.7161551788449287,0.26626299507915974,for,0.9880460760323331,0.00747988186776638
909,126642,for,0.9605350121855736,0.032672345638275146,mot,0.3801224045455456,0.5932376831769943,for,0.9211742021143436,0.07131164387101308
910,126660,mot,0.4891204796731472,0.4903494194149971,mot,0.24516897834837437,0.7307305950671434,for,0.6562737263739109,0.3264226452447474
911,126700,for,0.915857557207346,0.07704835548065603,mot,0.25952018052339554,0.7207383401691914,for,0.8527417536824942,0.139810404391028
912,126720,for,0.9926016929821344,0.0045069423504173756,mot,0.28078798577189445,0.703439824283123,for,0.9171096179634333,0.07724881474860013
913,126744,mot,0.437478257343173,0.5418199710547924,mot,0.21852592378854752,0.7595161907374859,for,0.6181915486231446,0.3676123106852174
914,126751,for,0.8709446862339973,0.1206140520516783,mot,0.3529512993991375,0.6281228922307491,for,0.8649676293134689,0.12764076236635447
915,126752,mot,0.0,0.974982556886971,mot,0.37919745594263077,0.5909226685762405,mot,0.04405282996594906,0.9215096961706877
916,126753,mot,0.5339723937213421,0.4450283721089363,mot,0.16371318511664867,0.8109654262661934,for,0.5916852280497551,0.390920533798635
917,126772,for,0.9889784721308388,0.007655450142920017,for,0.585435701534152,0.3980722026899457,for,0.9674515333026648,0.028418060042895377
918,126790,for,0.7201630063354969,0.26827918528579175,mot,0.38108854182064533,0.5999562796205282,for,0.7859794478863478,0.20553411589935422
919,126800,for,0.9909724444150925,0.003808820154517889,for,0.6995403058826923,0.28475079871714115,for,0.9601330608129501,0.03341376024764031
920,126821,for,0.671442873775959,0.31049284990876913,mot,0.3431931510567665,0.6337179597467184,for,0.8904423378407955,0.10074275743681937
921,126822,for,0.6799619644880295,0.30435678269714117,mot,0.5152177885174751,0.46658140793442726,for,0.8708658702671528,0.12050888140220195
922,127121,for,0.970042621716857,0.021460194140672684,mot,0.23427281714975834,0.7416445538401604,for,0.9071667268872261,0.08446008199825883
923,127122,mot,0.07112053968012333,0.9024412482976913,mot,0.03791150823235512,0.9406964778900146,mot,0.05715329013764858,0.9214076995849609
924,127123,for,0.8527724128216505,0.13889705250039697,mot,0.11259954515844584,0.8635317981243134,for,0.7828216254711151,0.20676207123324275
925,1271410,for,0.9513618368655443,0.04206979786977172,for,0.8557451479136944,0.13482014392502606,for,0.9589540809392929,0.03543088957667351
926,1271411,for,0.8564571011811495,0.1354704441037029,mot,0.48863344453275204,0.4965209737420082,for,0.7664678832516074,0.22438507247716188
927,127155,for,0.9902804493904114,0.004465597216039896,mot,0.05274043697863817,0.9244212508201599,for,0.9157669246196747,0.0759875854710117
928,127156,mot,0.4884062483906746,0.49463313445448875,mot,0.09868535585701466,0.8816263824701309,for,0.6088664494454861,0.3784692622721195
929,127157,for,0.5905397236347198,0.39375029783695936,mot,0.1104359170421958,0.8672494776546955,mot,0.47778575867414474,0.5051500089466572
930,127158,mot,0.0,0.988585090264678,mot,0.0010781741002574563,0.9881994407624006,mot,0.0008594591054134071,0.9884174838662148
931,127159,mot,0.3194298893213272,0.6570823937654495,mot,0.20760292559862137,0.7675382196903229,for,0.5789407044649124,0.4056179281324148
932,127164,for,0.8362368494272232,0.15528360032476485,mot,0.40116483718156815,0.5825454294681549,for,0.7640630714595318,0.2267426063772291
933,127171,for,0.8915495276451111,0.09905388334300369,mot,0.3382919244468212,0.6427002903074026,for,0.8301265891641378,0.16057542525231838
934,127172,for,0.9042392894625664,0.08651175769045949,mot,0.238550066947937,0.7339212521910667,for,0.864865142852068,0.12464328249916434
935,127173,for,0.983355725184083,0.01090217661112547,mot,0.28660578466951847,0.6900527328252792,for,0.9573468882590532,0.03526613116264343
936,1271917,for,0.7567349225282669,0.22914297599345446,mot,0.1390855247154832,0.8339263536036015,for,0.6794378440827131,0.3059430425055325
937,1271918,for,0.8644181527197361,0.12692695995792747,mot,0.21384341828525066,0.7688367441296577,for,0.7249423153698444,0.2649609390646219
938,1272019,for,0.9436349123716354,0.04901089973282069,for,0.6335797533392906,0.3505017701536417,for,0.9048423171043396,0.087077182601206
939,1272020,for,0.5760757848620415,0.4104665471240878,mot,0.1798644047230482,0.8000781908631325,for,0.7032298892736435,0.28625139174982905
940,1272021,for,0.8996791709214449,0.09159912471659482,mot,0.3854754474014044,0.5916458331048489,for,0.8995722401887178,0.09107284049969167
941,1272022,for,0.7122771441936493,0.27624746784567833,mot,0.1924099586904049,0.7875797152519226,for,0.7635844461619854,0.22711614845320582
942,1272115,for,0.9921948239207268,0.004212741274386644,mot,0.48172570765018463,0.5018349960446358,for,0.9750286266207695,0.02067374251782894
943,1272116,for,0.9634803757071495,0.03021607716800645,mot,0.42595143616199493,0.5547938495874405,for,0.8966428749263287,0.09482070314697921
944,1272214,for,0.6772299706935883,0.3097480935975909,mot,0.21983160823583603,0.7613921239972115,for,0.580540556460619,0.40654405299574137
945,1272311,for,0.7199642583727837,0.26651099044829607,mot,0.15542027726769447,0.821872815489769,for,0.5546397492289543,0.4289258811622858
946,1272312,mot,0.3054664917290211,0.6687443852424622,mot,0.08184382040053606,0.8941704630851746,mot,0.1975312028080225,0.778109535574913
947,1272313,mot,0.16952474415302277,0.8074715211987495,mot,0.07117049489170313,0.9089971035718918,mot,0.29837173223495483,0.6834635585546494
948,1272410,mot,0.0,0.9887449858943,mot,0.026673425920307636,0.9574365988373756,mot,0.09330119751393795,0.8867252143099904
949,127259,for,0.749949537217617,0.23819389566779137,mot,0.0392750957980752,0.9412638694047928,mot,0.32230763137340546,0.6594202183187008
950,127267,for,0.9493402056396008,0.045303518301807344,mot,0.24873397126793861,0.7311330512166023,for,0.8989153690636158,0.09496149385813624
951,127276,for,0.7154123708605766,0.2709544310346246,mot,0.07057962566614151,0.9053735584020615,mot,0.5095199942588806,0.4735083784908056
952,127285,for,0.9519963338971138,0.04163302562665194,for,0.6817117035388947,0.3041138704866171,for,0.960291400551796,0.03385233040899038
953,127291,for,0.9836665764451027,0.007819747552275658,mot,0.18777671828866005,0.7882636412978172,for,0.807254895567894,0.18107504583895206
954,127292,for,0.9878932626743335,0.008159466087818146,mot,0.2574221082031727,0.7189662829041481,for,0.9270802550017834,0.06572220660746098
955,127293,for,0.8541316837072372,0.13727395120076835,mot,0.3995284214615822,0.5831561423838139,for,0.8790717758238316,0.11421212693676353
956,127294,for,0.6282906383275986,0.3556851465255022,mot,0.20439154468476772,0.772542767226696,for,0.6401672698557377,0.34501550905406475
957,1273414,mot,0.4862805623561144,0.49870679434388876,mot,0.352719534188509,0.6302438694983721,for,0.7258936837315559,0.26442797761410475
958,127356,for,0.8105054832994938,0.17995869275182486,mot,0.3102966547012329,0.6717095375061035,for,0.7576596550643444,0.2324620638974011
959,127367,for,0.811464462429285,0.17834456404671073,mot,0.2333906814455986,0.7446828931570053,for,0.7133809644728899,0.27438951982185245
960,127378,for,0.8958493173122406,0.09544427203945816,mot,0.23937377333641052,0.7427913099527359,for,0.8018512018024921,0.18837670050561428
961,127389,for,0.6229554712772369,0.3645909996703267,mot,0.05492192413657904,0.9282211363315582,mot,0.5144519433379173,0.4731239853426814
962,1273910,for,0.9423708394169807,0.04242027550935745,mot,0.24496955424547195,0.7215510122478008,for,0.8088098578155041,0.17605271050706506
963,1274011,for,0.9903467707335949,0.006244869437068701,mot,0.48005881905555725,0.5035533290356398,for,0.952598799020052,0.04246073809918016
964,1274112,for,0.9581588506698608,0.03166820853948593,mot,0.47627008706331253,0.5033009238541126,for,0.9503485690802336,0.04118805751204491
965,1274113,for,0.7584440261125565,0.2294802931137383,mot,0.1666567660868168,0.8102733716368675,for,0.6560949701815844,0.3314864123240113
966,127423,mot,0.004141610581427813,0.975390407256782,mot,0.03629984427243471,0.9373267930932343,mot,0.04146850388497114,0.9368120962753892
967,127424,for,0.9764628113189247,0.019567320123314857,mot,0.19597404077649117,0.7842376716434956,for,0.9247096925973892,0.07006827474106103
968,127425,for,0.9805174060165882,0.014385237358510494,mot,0.24425996281206608,0.739313717931509,for,0.9577240496873856,0.03657860308885574
969,127432,mot,0.373260784894228,0.6056264322251081,mot,0.004907870665192604,0.979153870139271,mot,0.06030804943293333,0.9166886880993843
970,1274815,for,0.8251067027449608,0.16111066099256277,mot,0.3446376509964466,0.630274036899209,for,0.8800480756908655,0.10526568442583084
971,127554,for,0.9282387867569923,0.0628579210024327,mot,0.40562696009874344,0.5731808766722679,for,0.9039203822612762,0.0868188664317131
972,127556,for,0.8836074694991112,0.10488729341886938,mot,0.2180086113512516,0.7557779401540756,for,0.7986271157860756,0.18790028849616647
973,127557,for,0.6705391928553581,0.31578140426427126,mot,0.2269022911787033,0.7523361817002296,for,0.8081922978162766,0.18283479497767985
974,127558,for,0.9830828320409637,0.012718426994979382,mot,0.08030903432518244,0.8986495137214661,for,0.9202674441039562,0.07321619405411184
975,1275511,for,0.8994907513260841,0.0919713438488543,mot,0.1026796642690897,0.8757289946079254,for,0.7764794453978539,0.21104751247912645
976,127561,for,0.9945366950705647,0.0005747301038354635,mot,0.5185750797390938,0.45821397937834263,for,0.9904933106154203,0.0034126192331314087
977,127562,for,0.9062319174408913,0.08539280784316361,mot,0.26309505850076675,0.7144866734743118,for,0.9395131543278694,0.05438057973515242
978,127563,for,0.5991270989179611,0.3834879081696272,mot,0.25633585825562477,0.7224267423152924,for,0.7445110082626343,0.24219948705285788
979,127565,for,0.8980923593044281,0.09114064485765994,mot,0.139098746702075,0.8389859050512314,for,0.7287628799676895,0.25661256071180105
980,127569,for,0.9833081606775522,0.011661093682050705,mot,0.18228798918426037,0.795175664126873,for,0.9242496900260448,0.06866037019062787
981,1275610,for,0.9885065499693155,0.005305012688040733,mot,0.09130599349737167,0.888918548822403,for,0.9461454786360264,0.04791436344385147
982,1275612,for,0.905145913362503,0.08543092128820717,mot,0.2722793221473694,0.7054715007543564,for,0.8917862996459007,0.0986289659049362
983,1275815,for,0.9644145853817463,0.02985907200491056,mot,0.2842375114560127,0.6937531903386116,for,0.9008093699812889,0.09182283037807792
984,1275912,for,0.9539971798658371,0.03834996739169583,mot,0.03684377297759056,0.9436387866735458,for,0.7647654935717583,0.2234224728308618
985,1276011,for,0.9226803630590439,0.06942943460308015,mot,0.06901320535689592,0.9079194813966751,mot,0.5267540365457535,0.45689113810658455
986,1276113,for,0.9955121197272092,0.0013791678939014673,mot,0.3531336858868599,0.6258007809519768,for,0.9807082153856754,0.014418544247746468
987,1276114,for,0.9721852913498878,0.021150830085389316,for,0.5725887194275856,0.40828462317585945,for,0.9727600961923599,0.02116587955970317
988,1276116,for,0.9751755706965923,0.015423573553562164,mot,0.3366926461458206,0.6409347429871559,for,0.6864056214690208,0.29861681070178747
989,127626,mot,0.14414314553141594,0.8347038775682449,mot,0.11833448801189661,0.8646239973604679,mot,0.3892624992877245,0.5942131876945496
990,127627,for,0.9938728678971529,0.0020366664975881577,mot,0.31206900253891945,0.6675952896475792,for,0.9826545220857952,0.013315289281308651
991,127632,for,0.990715105086565,0.0025871542748063803,mot,0.15278472285717726,0.8260305039584637,for,0.9130775611847639,0.07969366840552539
992,127633,mot,0.2579950839281082,0.7209827303886414,mot,0.0032915016636252403,0.9850687384605408,mot,0.004466693382710218,0.9832899393513799
993,127634,for,0.9208679832518101,0.07232392625883222,mot,0.23463105037808418,0.7460580170154572,for,0.824515163898468,0.16613362403586507
994,127635,for,0.6826723627746105,0.30380850844085217,mot,0.14194953069090843,0.8366043046116829,for,0.650301817804575,0.33603646885603666
995,127638,for,0.9859011918306351,0.009411768987774849,for,0.6415523588657379,0.3423342574387789,for,0.983039528131485,0.01224672794342041
996,1276310,for,0.9921766752377152,0.0039556859992444515,mot,0.19168870337307453,0.783599354326725,for,0.9534831531345844,0.04110179445706308
997,127649,for,0.7509038858115673,0.23341632122173905,mot,0.243330841884017,0.7324285507202148,for,0.7746484577655792,0.21284388471394777
998,127651,for,0.9354918859899044,0.05477400647941977,mot,0.12768138200044632,0.8514431565999985,for,0.8144409619271755,0.17280648183077574
999,1277041,for,0.9331104680895805,0.05932318605482578,mot,0.48225462436676025,0.49956755712628365,for,0.9334278851747513,0.058781173662282526
1000,1277140,for,0.9717902224510908,0.02203330397605896,mot,0.487070981413126,0.49763528257608414,for,0.9326523505151272,0.062427897995803505
1001,1277239,for,0.9691506531089544,0.025061425229068846,mot,0.16098902747035027,0.8115841373801231,for,0.7451100945472717,0.24246989376842976
1002,1277337,for,0.9715154990553856,0.022191841155290604,mot,0.4680049568414688,0.5112561248242855,for,0.946560263633728,0.046013809740543365
1003,1277338,mot,0.08446837589144707,0.886760801076889,mot,0.08987951464951038,0.8891808688640594,mot,0.1163136474788189,0.8591239973902702
1004,1277435,mot,0.2591618001461029,0.7221495509147644,mot,0.2922308128327131,0.6897969804704189,mot,0.28499371092766523,0.6987718967720866
1005,1277436,mot,0.4579639211297035,0.519612729549408,mot,0.12088384479284286,0.8534638285636902,mot,0.47936534509062767,0.49921221286058426
1006,127775,for,0.9135805889964104,0.07571267220191658,mot,0.4513136073946953,0.5182213708758354,for,0.9336497709155083,0.05762774508912116
1007,127780,for,0.6026056781411171,0.38189863599836826,mot,0.07513578049838543,0.9053798839449883,mot,0.3862593937665224,0.5957575682550669
1008,127921,mot,0.49096741899847984,0.4942484628409147,mot,0.17595249786973,0.8075612783432007,mot,0.3085007891058922,0.6760714035481215
1009,127922,mot,0.4208861477673054,0.5580020099878311,for,0.6015345118939877,0.3830747902393341,for,0.7252236604690552,0.2630283129401505
1010,127934,mot,0.5109006837010384,0.46025754883885384,mot,0.381302185356617,0.5922203063964844,for,0.5457430221140385,0.43412879575043917
1011,127941,mot,0.348289443179965,0.628272783011198,mot,0.14557074196636677,0.8318732790648937,mot,0.49634297657758,0.4859618996270001
1012,127942,for,0.839732863008976,0.14948794292286038,mot,0.47767258435487747,0.5029546171426773,for,0.8768355175852776,0.11475330498069525
1013,127943,for,0.6607786044478416,0.3171683573164046,mot,0.3463833499699831,0.6261062864214182,for,0.7465730346739292,0.23768686037510633
1014,1279816,for,0.9805950224399567,0.014362582936882973,mot,0.05643085390329361,0.9238174855709076,for,0.8530459497123957,0.13808704493567348
1015,1279913,for,0.994770834222436,0.001481915358453989,mot,0.2781446687877178,0.6994832009077072,for,0.9480371251702309,0.04451734945178032
1016,1279914,mot,0.43852993473410606,0.5460775326937437,mot,0.10879530012607574,0.8725430890917778,mot,0.5234614461660385,0.46360812429338694
1017,1279915,for,0.9914581207558513,0.0,mot,0.15045865718275309,0.8217659927904606,for,0.9853967539966106,0.007332346867769957
1018,128005,for,0.9830657225102186,0.01227119006216526,for,0.7489489540457726,0.23794443579390645,for,0.9815079756081104,0.013503414578735828
1019,128006,for,0.742338202893734,0.24159126542508602,mot,0.3977513760328293,0.5732161328196526,for,0.84841687977314,0.14011672837659717
1020,128007,for,0.9736551009118557,0.022189231211086735,mot,0.029733270406723022,0.9497559405863285,for,0.5710491091012955,0.4150632284581661
1021,128008,for,0.6716587692499161,0.3163252444937825,mot,0.0207049367018044,0.963410159572959,mot,0.1589258871972561,0.8220319263637066
1022,128009,for,0.9926648232503794,0.00475353142246604,for,0.6471930295228958,0.33932913839817047,for,0.9763367623090744,0.020350287610199302
1023,1280010,for,0.9902897533029318,0.0041044424287974834,mot,0.28579895570874214,0.6935332491993904,for,0.9718086384236813,0.02319650090066716
1024,1280011,for,0.995781522244215,0.0006568386452272534,for,0.6912365108728409,0.29255254846066236,for,0.9918934600427747,0.003788542002439499
1025,1280112,for,0.9091557506471872,0.08494510839227587,mot,0.2979549840092659,0.6841444615274668,for,0.8010950703173876,0.19140488817356527
1026,128022,for,0.9924827955255751,0.0044019222259521484,mot,0.4070771299302578,0.5762118808925152,for,0.9499680660665035,0.044443804246839136
1027,128023,mot,0.39530049264431,0.5779641196131706,mot,0.2163911908864975,0.7577927112579346,mot,0.48933710902929306,0.48747553676366806
1028,128024,for,0.9098223559558392,0.08023673132993281,mot,0.10612713359296322,0.8694887831807137,mot,0.5224620588123798,0.45849315356463194
1029,128031,for,0.9904212821274996,0.00428661797195673,mot,0.04458394646644592,0.9356005704030395,for,0.9466735310852528,0.044633664190769196
1030,128103,for,0.9827277772128582,0.007997813634574413,mot,0.13029897958040237,0.843602754175663,for,0.9588360358029604,0.03125473111867905
1031,128111,for,0.9962115678936243,0.0003217522462364286,mot,0.3203396536409855,0.6605224087834358,for,0.9930303785949945,0.0037050379905849695
1032,128112,for,0.9764461712911725,0.0181894272682257,mot,0.1334880366921425,0.8440357493236661,for,0.9452786240726709,0.0482647439930588
1033,1281318,for,0.7962262630462646,0.1929584159515798,mot,0.4971422031521797,0.48584577813744545,for,0.9021232761442661,0.09002830379176885
1034,1281420,for,0.9929410759359598,0.002287703100591898,for,0.6241453923285007,0.3578136102296412,for,0.9521842277026735,0.04146437719464302
1035,1281519,for,0.9482270367443562,0.0454837380675599,mot,0.47638341039419174,0.5087322182953358,for,0.8411185704171658,0.15114242932759225
1036,1281521,for,0.9619870698079467,0.02775953896343708,mot,0.2671602200716734,0.7063806913793087,for,0.6414439715445042,0.34073728416115046
1037,1281613,for,0.8894510194659233,0.10004363162443042,mot,0.2003268040716648,0.777594655752182,for,0.7724282070994377,0.21394580183550715
1038,1281614,for,0.7466260567307472,0.24177811900153756,mot,0.11573088355362415,0.8654851987957954,mot,0.4798111543059349,0.5049866307526827
1039,1281615,for,0.9949804635543842,0.0024577598087489605,for,0.7271816097199917,0.26072582323104143,for,0.9842829732224345,0.012020380236208439
1040,1281616,for,0.9602657444775105,0.03450009447988123,for,0.6142765879631042,0.37159642577171326,for,0.9500521291047335,0.045030921522993594
1041,1281717,for,0.9848521836975124,0.01134917326271534,for,0.637408159673214,0.3499521818011999,for,0.9727240018546581,0.0233452430984471
1042,1281810,for,0.9370167814195156,0.05559726420324296,mot,0.4276153836399317,0.5515114702284336,for,0.9193902099505067,0.07267227384727448
1043,1281811,for,0.9149336703121662,0.07641985698137432,mot,0.19689947180449963,0.7854064777493477,for,0.7864868007600307,0.20327823795378208
1044,1281812,for,0.9942138965998311,0.002721256809309125,mot,0.5560781061649323,0.42667556926608086,for,0.9833742145565338,0.01253777090460062
1045,128198,for,0.9680426605045795,0.01899152249097824,mot,0.2068547960370779,0.7639275044202805,for,0.8980009239166975,0.09109331294894218
1046,128199,for,0.7739686891436577,0.21473081223666668,mot,0.3295231722295284,0.6519899964332581,for,0.8297593966126442,0.161452183034271
1047,128201,for,0.9288051128387451,0.06316113309003413,mot,0.23100131377577782,0.744905561208725,for,0.8741916082799435,0.11648636008612812
1048,128202,for,0.871904268860817,0.1145675266161561,for,0.5808330625295639,0.39658622071146965,for,0.9205497428774834,0.07002429594285786
1049,128203,mot,0.18425731919705868,0.7923438772559166,mot,0.27766959369182587,0.702819749712944,for,0.6081773396581411,0.37837340496480465
1050,128204,for,0.8836414441466331,0.10700301569886506,mot,0.521730437874794,0.4610844999551773,for,0.8808105364441872,0.11057548085227609
1051,128205,for,0.9268813170492649,0.06585857830941677,mot,0.2167992051690817,0.7627075761556625,for,0.8725197054445744,0.1189739708788693
1052,128206,mot,0.3119121976196766,0.6604010611772537,mot,0.2401803433895111,0.7325281426310539,mot,0.42711808532476425,0.5508482195436954
1053,128207,for,0.761649951338768,0.22668091487139463,mot,0.016846382059156895,0.9674862045794725,for,0.7199131492525339,0.26806100783869624
1054,128221,for,0.9687523972243071,0.0250534825026989,for,0.7661987990140915,0.22020138194784522,for,0.9757259832695127,0.019231285899877548
1055,128222,for,0.9951446309569292,0.0015278299106284976,for,0.8448505140841007,0.14355668192729354,for,0.9937370543193538,0.0028836694546043873
1056,1282411,for,0.9818208031356335,0.010574093088507652,mot,0.10425835940986872,0.8715446293354034,for,0.9131218250840902,0.07859338540583849
1057,1282412,for,0.9950482030690182,0.0021044935565441847,mot,0.4561638981103897,0.525108253583312,for,0.9671109654009342,0.02867535233963281
1058,1282413,mot,0.2176698837429285,0.7581529431045055,mot,0.19465568847954273,0.7854386270046234,mot,0.0676030907779932,0.9180522346869111
1059,1282510,mot,0.08980732038617134,0.8876596093177795,mot,0.1742783496156335,0.8084129523485899,mot,0.09253805689513683,0.8906674617901444
1060,128267,for,0.8393302038311958,0.1491470579057932,mot,0.22879374772310257,0.7419179119169712,for,0.8105509113520384,0.1777143336366862
1061,128271,mot,0.2642313539981842,0.7106613218784332,mot,0.22322160191833973,0.7564072944223881,mot,0.09152978844940662,0.8948507066816092
1062,128272,mot,0.4592189583927393,0.5232654791325331,mot,0.21427530888468027,0.7664657793939114,mot,0.1453142613172531,0.8386134281754494
1063,128273,mot,0.0036239426117390394,0.9703944269567728,mot,0.08395564649254084,0.8906050622463226,mot,0.3235110677778721,0.6550302617251873
1064,128274,for,0.8429580442607403,0.14843260147608817,mot,0.18948376271873713,0.7922771573066711,for,0.8171286433935165,0.17422097688540816
1065,128276,for,0.930851049721241,0.06085246440488845,mot,0.08270393684506416,0.8950469493865967,for,0.8790157400071621,0.11194302793592215
1066,128278,for,0.9942099135369062,0.0008141828584484756,mot,0.4389868676662445,0.5442249067127705,for,0.9882714813575149,0.007399856578558683
1067,128279,mot,0.4211820363998413,0.5587721429765224,mot,0.2453217189759016,0.7368746176362038,for,0.5683410614728928,0.4186110179871321
1068,128353,for,0.9843249022960663,0.00913267396390438,mot,0.012962814886122942,0.9689811165444553,for,0.7538928836584091,0.231043447740376
1069,128362,for,0.6601419970393181,0.31812927033752203,mot,0.017217310145497322,0.9626809703186154,for,0.6598378829658031,0.3202151474542916
1070,128371,for,0.9893182031810284,0.005889184772968292,mot,0.02128975884988904,0.9623605748638511,for,0.8596861287951469,0.13136168289929628
1071,128396,for,0.9488681964576244,0.04467028781073168,mot,0.19410309754312038,0.785845972597599,for,0.921680174767971,0.07187946536578238
1072,128397,for,0.9646948873996735,0.03010825626552105,mot,0.18440031260252,0.7924308329820633,for,0.9455454908311367,0.04820675740484148
1073,128401,for,0.9866258725523949,0.00682063726708293,mot,0.4657672084867954,0.5125559903681278,for,0.9728868417441845,0.02079460397362709
1074,128402,for,0.8039681538939476,0.18440177477896214,mot,0.414544191211462,0.5661129057407379,for,0.8854790963232517,0.10573747416492552
1075,128403,for,0.9414434246718884,0.05117600946687162,mot,0.3042187727987766,0.6731701120734215,for,0.9328817240893841,0.05950306658633053
1076,128404,for,0.9582771705463529,0.036452526692301035,mot,0.26798768155276775,0.7118179844692349,for,0.8857632875442505,0.10789077775552869
1077,128405,for,0.9676699824631214,0.02723011653870344,mot,0.11372096557170153,0.8662367779761553,for,0.9224563147872686,0.07060040778014809
1078,1284319,for,0.6980157345533371,0.28889832459390163,mot,0.11992152407765388,0.8606987074017525,for,0.6546574532985687,0.3321896903216839
1079,1284420,for,0.7580982185900211,0.23033067863434553,mot,0.3275104071944952,0.6532787159085274,for,0.8507369505241513,0.14083877264056355
1080,1284511,for,0.8479704074561596,0.14227373618632555,mot,0.42588604241609573,0.5552796013653278,for,0.9062502831220627,0.08610718138515949
1081,1284512,for,0.9380006119608879,0.05348594859242439,mot,0.0633074389770627,0.910939484834671,for,0.88802395388484,0.10269252443686128
1082,1284513,for,0.7133263722062111,0.2733663273975253,mot,0.1843962837010622,0.7956101223826408,for,0.7147550545632839,0.273173033259809
1083,1284514,for,0.9720218013972044,0.019336748868227005,mot,0.10256733372807503,0.8720149174332619,for,0.8632216155529022,0.12617636495269835
1084,1284515,mot,0.410990621894598,0.5696115978062153,mot,0.11872095987200737,0.8588875606656075,mot,0.48940515890717506,0.4954978358000517
1085,1284516,for,0.9862042460590601,0.007691728416830301,mot,0.5040562525391579,0.47739826887845993,for,0.975656527094543,0.018040137365460396
1086,1284517,for,0.977655503898859,0.016131987795233727,mot,0.19617780484259129,0.7836591899394989,for,0.946568438783288,0.045819468796253204
1087,1284518,for,0.8820785824209452,0.11018675030209124,mot,0.27717448584735394,0.7014971971511841,for,0.799346555955708,0.19147105235606432
1088,1284610,for,0.9761888906359673,0.018440604413626716,mot,0.2758592404425144,0.7028022408485413,for,0.9231385439634323,0.06910233793314546
1089,128479,for,0.963741846382618,0.026001278311014175,mot,0.3167017102241516,0.6626897715032101,for,0.8717487212270498,0.11847221339121461
1090,128485,mot,0.4731863047927618,0.5114317312836647,mot,0.08807412255555391,0.8936753496527672,mot,0.3203432969748974,0.6633997727185488
1091,128486,for,0.6874814108014107,0.30113579984754324,mot,0.16891338303685188,0.8145309686660767,for,0.6127391327172518,0.3764159413985908
1092,128487,for,0.9889794159680605,0.005389879923313856,for,0.6318841837346554,0.3559540929272771,for,0.9865113627165556,0.009656182490289211
1093,128488,for,0.8942920491099358,0.09731571306474507,mot,0.3390204906463623,0.6435703486204147,for,0.8607146255671978,0.13132611894980073
1094,128494,for,0.7923558950424194,0.19599072821438313,mot,0.2236608900129795,0.758127823472023,for,0.7198066338896751,0.26838973071426153
1095,128502,for,0.9891599640250206,0.005234570242464542,mot,0.4580373987555504,0.5218624323606491,for,0.9610510282218456,0.03159299533581361
1096,128511,for,0.7721310779452324,0.21262268163263798,mot,0.006898714695125818,0.9688730044290423,for,0.5559703484177589,0.4250659756362438
1097,128513,for,0.9745751619338989,0.018876056710723788,for,0.5860102623701096,0.3972934987396002,for,0.9791081622242928,0.015096670016646385
1098,128520,mot,0.003899532603099942,0.9738919101655483,mot,0.014571732375770807,0.9686630805954337,mot,0.003776130499318242,0.978998982347548
1099,128521,for,0.7703659869730473,0.21413892786949873,mot,0.2596472091972828,0.7201618105173111,for,0.8099336009472609,0.17940469598397613
1100,128522,mot,0.3750310651957989,0.6027328409254551,mot,0.35304252430796623,0.6271830443292856,mot,0.5114947557449341,0.4729075036011636
1101,128543,mot,0.399083711206913,0.5789156053215265,mot,0.11359714809805155,0.8623289912939072,for,0.5897067077457905,0.394383046310395
1102,128544,for,0.7376346662640572,0.2501883562654257,mot,0.33517058193683624,0.641427855938673,for,0.8803834579885006,0.11211596720386297
1103,128552,for,0.7175638973712921,0.2681495500728488,mot,0.1914785150438547,0.7866805195808411,for,0.9259917885065079,0.06669204687932506
1104,128561,for,0.9428297802805901,0.049459482776001096,mot,0.4733928553760052,0.5054751597344875,for,0.9491223767399788,0.04456329916138202
1105,128570,for,0.7425468135625124,0.24351200158707798,mot,0.3036596104502678,0.6739942077547312,for,0.6784169916063547,0.30744943441823125
1106,128571,for,0.6599670983850956,0.3266235599294305,mot,0.07957779802381992,0.9008496850728989,for,0.6359974760562181,0.3510744394734502
1107,128580,for,0.8122320026159286,0.17683096695691347,mot,0.49612545780837536,0.48727940022945404,for,0.9613995235413313,0.03325882297940552
1108,128595,for,0.9937879720528144,0.003155680140480399,mot,0.28208838775753975,0.7000338137149811,for,0.9499728232622147,0.04459941474488005
1109,128604,for,0.976507656276226,0.018921994662377983,mot,0.21122212149202824,0.7697082534432411,for,0.9103243499994278,0.0829592461232096
1110,128611,for,0.9519980326294899,0.042467940656933933,mot,0.35686665028333664,0.6262518279254436,for,0.8727593459188938,0.12004132568836212
1111,128632,for,0.7766199745237827,0.2122650695964694,mot,0.27419397234916687,0.7064831219613552,for,0.6614322569221258,0.32687444891780615
1112,128633,for,0.9756031248252839,0.018778931349515915,mot,0.29882703721523285,0.675403542816639,for,0.9642610885202885,0.030104803037829697
1113,128640,for,0.8160574287176132,0.17358525935560465,mot,0.10475059412419796,0.8785658106207848,for,0.6496640406548977,0.338470159098506
