,id,Falcon3-instruct_left_vote,Falcon3-instruct_left_for_prob,Falcon3-instruct_left_against_prob,Falcon3-instruct_right_vote,Falcon3-instruct_right_for_prob,Falcon3-instruct_right_against_prob,Falcon3-instruct_center_vote,Falcon3-instruct_center_for_prob,Falcon3-instruct_center_against_prob
1080,1284511,for,0.9425949552096426,0.05352658178890124,for,0.6483898940496147,0.34438532998319715,for,0.9234746422152966,0.07157521552289836
1081,1284512,for,0.9967387874785345,0.0019397656433284283,for,0.9446150971343741,0.05202967778313905,for,0.9907984331948683,0.007161376066505909
1082,1284513,for,0.9221129326615483,0.07341491128318012,mot,0.4587890093680471,0.5310235540382564,for,0.7528005191124976,0.23661704640835524
1083,1284514,for,0.99176474660635,0.00617173733189702,for,0.5335065964609385,0.45675101689994335,for,0.9779097991995513,0.01876697689294815
1084,1284515,for,0.9352977648377419,0.06069945130730048,for,0.7649012841284275,0.2287381188943982,for,0.8357986104674637,0.1576696439879015
1085,1284516,for,0.995989899878623,0.0025025131180882454,for,0.8063566905912012,0.18585911393165588,for,0.9918481623753905,0.00593313854187727
1086,1284517,for,0.9752972712740302,0.0215293001383543,for,0.5643422408029437,0.4255720768123865,for,0.9489183113910258,0.046164967119693756
1087,1284518,for,0.9578534460160881,0.03952331599430181,mot,0.47788521624170244,0.5153536803554744,for,0.9123723048251122,0.08339554956182837
1088,1284610,for,0.9959516498493031,0.0018130248645320535,mot,0.08676675334572792,0.9031785693950951,for,0.9925687394570559,0.004529198631644249
1089,128479,for,0.9904750891728327,0.007757341489195824,for,0.9417528825579211,0.0545559823513031,for,0.9622480728430673,0.03445320270839147
1090,128485,for,0.549315900541842,0.4396240608766675,mot,0.3209742719773203,0.6694298961665481,mot,0.19727028720080853,0.7887358241714537
1091,128486,for,0.8843714653048664,0.10969090589787811,for,0.9429567835759372,0.05331016331911087,for,0.7328229176346213,0.2570853440556675
1092,128487,for,0.9946877198526636,0.004108075983822346,for,0.5347785775084049,0.455575555562973,for,0.9805335990386084,0.017196569591760635
1093,128488,for,0.9873368097469211,0.010136238299310207,for,0.6760558201931417,0.31459502200596035,for,0.967130787554197,0.02866234816610813
1094,128494,for,0.9758364265435375,0.02174299769103527,for,0.8794648644980043,0.11567170917987823,for,0.8471954048145562,0.14669967646477744
1095,128502,for,0.9945058861630969,0.0025429564993828535,mot,0.016944482922554016,0.9789667334407568,for,0.9893197109922767,0.0067899818532168865
1096,128511,for,0.988423515285831,0.009342665784060955,for,0.6520262383855879,0.33964657958131284,for,0.9593808572972193,0.0363360270857811
1097,128513,for,0.9945928181114141,0.0037787638138979673,for,0.8496998831396922,0.14440222084522247,for,0.9867380159557797,0.010910802520811558
1098,128520,mot,0.19177883258089423,0.7964797336608171,for,0.9618226080201566,0.03488030284643173,mot,0.11890118638984859,0.8688708078116179
1099,128521,for,0.9524570883950219,0.04368697456084192,mot,0.3938683425076306,0.5959443552419543,for,0.9011897186283022,0.09327796695288271
1100,128522,mot,0.10594524256885052,0.8796112481504679,for,0.6621017324505374,0.32678747177124023,mot,0.06302243750542402,0.9240334974601865
1101,128543,for,0.8061794445384294,0.18431570520624518,for,0.5046096197329462,0.4823720883578062,for,0.7357094599865377,0.25339662563055754
1102,128544,for,0.8946692915633321,0.09881676407530904,for,0.8154037408530712,0.17238268395885825,for,0.7977630570530891,0.19029006455093622
1103,128552,for,0.9952851585694589,0.0032038544304668903,mot,0.12210529926232994,0.8702602332923561,for,0.9823150873999111,0.014665061607956886
1104,128561,for,0.9620753250783309,0.034213353326776996,for,0.5804020857904106,0.4117854801006615,for,0.9366135313175619,0.05875904398271814
1105,128570,for,0.9019203265197575,0.09101488371379673,for,0.8930332782911137,0.09846903383731842,for,0.8158854555804282,0.17466552229598165
1106,128571,for,0.9648058565799147,0.03126732571399771,mot,0.4320168865378946,0.5580467428080738,for,0.8982937042601407,0.09514626208692789
1107,128580,for,0.9817814737325534,0.01506613940000534,mot,0.25998004944995046,0.7283702790737152,for,0.966964676277712,0.028648750856518745
1108,128595,for,0.9971186742186546,0.0018265077378600836,for,0.9124411487136967,0.08436315506696701,for,0.9890192428720184,0.009354138746857643
1109,128604,mot,0.46624933555722237,0.5240738517604768,for,0.7615522338310257,0.23245035111904144,mot,0.4112391665112227,0.5786175567191094
1110,128611,for,0.9751553683308885,0.021906891837716103,mot,0.2005193600198254,0.7926627502311021,for,0.9416681688744575,0.05403905734419823
1111,128632,for,0.739959386177361,0.25196113996207714,mot,0.34913737000897527,0.6417748820967972,for,0.6747642566915601,0.31580983148887753
1112,128633,for,0.9856235518818721,0.011511706747114658,mot,0.12030005920678377,0.8729438511654735,for,0.9733942644670606,0.022893918678164482
1113,128640,for,0.9358059649821371,0.06060670001897961,mot,0.19384723086841404,0.7987720025703311,for,0.8944150591269135,0.100598024437204
1114,128670,for,0.869223044719547,0.1250267787836492,for,0.6762074935249984,0.31639246246777475,for,0.7168882195837796,0.2728396179154515
1115,128685,for,0.9127525161020458,0.08282459841575474,for,0.7164757335558534,0.27730202593375,for,0.7596315364353359,0.23196560004726052
1116,128693,for,0.9913113276707008,0.00541162583976984,for,0.9436351670883596,0.050847464706748724,for,0.9849170072702691,0.010408548638224602
1117,128694,for,0.9710521345259622,0.025246193632483482,for,0.7732003605924547,0.2203741332050413,for,0.9471414692234248,0.04791243001818657
1118,128701,mot,0.2657663261052221,0.7232480719685555,mot,0.13850723393261433,0.8544032024219632,mot,0.3127566035836935,0.6745027520228177
1119,128702,for,0.8615745990537107,0.13275392609648407,mot,0.19086899107787758,0.8028044234961271,for,0.8441119655035436,0.14960761286783963
1120,128723,for,0.993916169507429,0.004273916129022837,mot,0.23675621766597033,0.752656614407897,for,0.9860454449662939,0.011525317095220089
1121,128741,for,0.9788169658277184,0.01734948344528675,mot,0.39255294296890497,0.5944886496290565,for,0.9208906926214695,0.07190504670143127
1122,128742,mot,0.36768151726573706,0.6175536084920168,mot,0.13486438756808639,0.8548200074583292,mot,0.27191150840371847,0.7049384247511625
1123,128753,for,0.9786096033640206,0.01761244609951973,mot,0.24671925278380513,0.7387663829140365,for,0.942811023676768,0.05082514509558678
1124,128771,for,0.9846640396863222,0.01290217600762844,mot,0.2823090181918815,0.7084078406915069,for,0.9598981658928096,0.03624469041824341
1125,128772,for,0.9645739565603435,0.032096269133035094,mot,0.24402616871520877,0.7465906478464603,for,0.9216908519156277,0.07312923495192081
1126,128782,for,0.9834766532294452,0.01407808750809636,mot,0.45900728879496455,0.5330552302766591,for,0.9612019798951223,0.03509205224690959
1127,128783,for,0.9933764875750057,0.005029295105487108,for,0.9014890077523887,0.0937168151140213,for,0.9807871591765434,0.016602791845798492
1128,128801,for,0.9202779096085578,0.07504854025319219,for,0.8204238545149565,0.17407317308243364,for,0.6779344691894948,0.311149749904871
1129,128821,for,0.9585620461730286,0.03740210086107254,for,0.7183083037380129,0.27348892809823155,for,0.9116649157367647,0.08271242276532575
1130,128842,for,0.8267114902846515,0.16584972169948742,for,0.652149910107255,0.33790528774261475,for,0.5110080149024725,0.4759157852968201
1131,128843,for,0.9445148466620594,0.051399946212768555,for,0.7485394715331495,0.24319890141487122,for,0.9030305815394968,0.09100309759378433
1132,128844,for,0.9753292428795248,0.02183053269982338,for,0.9491706970147789,0.04699008911848068,for,0.9376854486763477,0.0576365701854229
1133,128872,for,0.9937433591985609,0.004403810016810894,for,0.7470961877843365,0.24751691240817308,for,0.9805883032386191,0.01654566265642643
1134,128881,for,0.9953436409996357,0.0027948785573244095,for,0.9722953541204333,0.02441132813692093,for,0.9909919988713227,0.006375589873641729
1135,128900,for,0.9610731606371701,0.0353542928933166,for,0.78446633531712,0.2084356255363673,for,0.8503717924468219,0.14252916385885328
1136,128921,for,0.9916117314714938,0.006806076969951391,for,0.9708203508052975,0.026816966012120247,for,0.9715786627493799,0.025470566004514694
1137,128922,for,0.9894568434683606,0.008385419845581055,for,0.7892583780921996,0.20492910547181964,for,0.972027848707512,0.024786923080682755
1138,128923,for,0.9846663989592344,0.012483352795243263,for,0.8984437326435,0.0956372544169426,for,0.9536577672697604,0.04113611578941345
1139,128961,for,0.9942559713090304,0.0046759480610489845,mot,0.3654355718754232,0.6276395174209028,for,0.98480833315989,0.013463959097862244
1140,128962,for,0.9962368105479982,0.002455931156873703,for,0.5001340918242931,0.49250796320848167,for,0.990687922690995,0.007431321311742067
1141,128963,for,0.9961891502607614,0.0027809112798422575,for,0.965937783184927,0.03188825398683548,for,0.9919231607345864,0.006477161310613155
1142,128977,for,0.9941912957583554,0.003931569401174784,for,0.9589349565794691,0.03730329871177673,for,0.9870401786174625,0.01017364114522934
1143,128982,for,0.9894688309868798,0.008683696389198303,for,0.6057632409501821,0.38534864701796323,for,0.9752532178536057,0.02190442383289337
1144,128993,for,0.986923428310547,0.010920112952589989,for,0.5559649518691003,0.4342340989969671,for,0.9607906863093376,0.036090632260311395
1145,128994,for,0.938941044267267,0.056764633394777775,mot,0.07381983799859881,0.9197827535681427,for,0.8673125798813999,0.12539451284101233
1146,128995,for,0.9958887757675257,0.00305199739523232,mot,0.05341889231931418,0.9437977923080325,for,0.9905215604812838,0.007823558524250984
1147,129000,for,0.9961298960843123,0.0027248638216406107,mot,0.20682310895062983,0.7876495444215834,for,0.9912691179197282,0.00710945762693882
1148,129001,for,0.9908370145712979,0.007218437269330025,mot,0.06945023126900196,0.9247352057136595,for,0.9730331202736124,0.02361265942454338
1149,129002,for,0.9294762359932065,0.06585807353258133,mot,0.3742167674936354,0.6163685297360644,for,0.7291023870930076,0.2623684462159872
1150,129003,mot,0.39750906778499484,0.5917121041566133,mot,0.14855484943836927,0.8427078439854085,mot,0.2658940840046853,0.7220462979748845
1151,129004,for,0.9957876961270813,0.003079997841268778,for,0.5465296434704214,0.44572550035081804,for,0.9889499798882753,0.009354352951049805
1152,129023,for,0.9401636563707143,0.05540526332333684,for,0.6497789036948234,0.3421159852296114,for,0.8509142249822617,0.14212263037916273
1153,129032,for,0.9802424813969992,0.016268860548734665,for,0.9296920406632125,0.06494880467653275,for,0.9603680917061865,0.035030003637075424
1154,129040,for,0.7216291301883757,0.26900955382734537,for,0.5691810911521316,0.4214251732919365,mot,0.43635141337290406,0.5495154010131955
1155,129041,for,0.931087019154802,0.0629677270189859,for,0.6450865359511226,0.34307941794395447,for,0.8507781797088683,0.14120935217943043
1156,129042,for,0.9861528477631509,0.01074765995144844,for,0.9346333489520475,0.060856530792079866,for,0.972225888282992,0.023612378252437338
1157,129061,for,0.9950955000240356,0.0033621781039983034,for,0.9720529266051017,0.025376973673701286,for,0.9843729942804202,0.013285811990499496
1158,129072,for,0.9867052035988308,0.010314333252608776,for,0.946282104938291,0.04868791624903679,for,0.9734211359755136,0.02257172204554081
1159,129073,for,0.9914004361489788,0.00668592331930995,for,0.9718257347121835,0.025477582588791847,for,0.9820750819635577,0.015319596976041794
1160,129074,for,0.9740689424215816,0.022053084569051862,for,0.8006823160685599,0.19057120522484183,for,0.9228587168036029,0.07081856450531632
1161,129075,for,0.9798007399658673,0.0166611485183239,for,0.9815761406789534,0.015286589972674847,for,0.9568210417637601,0.03817148506641388
1162,129076,for,0.9926685291575268,0.00537531403824687,mot,0.09433268732391298,0.8973391400650144,for,0.9791736220940948,0.017619600519537926
1163,129077,for,0.9345593004254624,0.059307863120920956,mot,0.3350460371002555,0.6471475698053837,for,0.8637911123223603,0.12744098575785756
1164,129078,for,0.9884421564638615,0.008857084438204765,for,0.7334012917708606,0.2567407994065434,for,0.9676165041746572,0.027466408908367157
1165,129079,for,0.9774941112846136,0.01921468338696286,for,0.7185339089483023,0.27165658748708665,for,0.9164372095838189,0.07747263740748167
1166,129093,for,0.9806931483908556,0.015831284021260217,for,0.908931857906282,0.08582910324912518,for,0.9532805770868436,0.04183429590193555
1167,129102,mot,0.26538058230653405,0.7253251671791077,mot,0.450151628581807,0.5422615921124816,mot,0.11717651644721627,0.8729876913130283
1168,129111,for,0.7342067253775895,0.25619633309543133,for,0.7413948439061642,0.2500570232514292,for,0.5783503344282508,0.40891487523913383
1169,129134,for,0.9806931483908556,0.015831284021260217,for,0.908931857906282,0.08582910324912518,for,0.9532805770868436,0.04183429590193555
1170,129143,for,0.8247222154168412,0.16921769315376878,mot,0.4338286404963583,0.5586380865424871,mot,0.4113660487346351,0.5782440239563584
1171,129151,for,0.7390676168724895,0.25253993924707174,for,0.7873978505376726,0.20570016303099692,for,0.546436969190836,0.4417531145736575
1172,129152,for,0.903338466072455,0.09123628691304475,for,0.7497708525042981,0.24215195735450834,for,0.8034334550611675,0.18826249812263995
1173,129174,for,0.9806931483908556,0.015831284021260217,for,0.908931857906282,0.08582910324912518,for,0.9532805770868436,0.04183429590193555
1174,129183,for,0.8091251773294061,0.1853048363700509,for,0.8598607372259721,0.13619931775610894,mot,0.41278851917013526,0.577561060898006
1175,129192,for,0.9711059448309243,0.026107962185051292,for,0.6135215116664767,0.37821655231527984,for,0.9096487548667938,0.08525967778405175
1176,129201,for,0.7969583906233311,0.19463546201586723,for,0.8217202248051763,0.17109779198653996,for,0.6202654018998146,0.3677777424454689
1177,129969,for,0.9299601558595896,0.0646442482538987,mot,0.4772981184069067,0.5076014995574951,for,0.7530099921859801,0.2369338369462639
1178,1299610,for,0.8824621681123972,0.11227630684152246,for,0.5675017670728266,0.4240915079135448,for,0.7333993529900908,0.2583094739820808
1179,129978,for,0.9619136456167325,0.035158585757017136,for,0.9863391444669105,0.012011134997010231,for,0.8604544752743095,0.13308167457580566
1180,1299811,for,0.9898928424809128,0.00835985504090786,for,0.9695034854230471,0.027507025748491287,for,0.9671486251754686,0.02951609157025814
1181,129997,for,0.9621447028475814,0.03399131161859259,mot,0.4389463171828538,0.5506087937392294,for,0.8511845334433019,0.14108051313087344
1182,130001,for,0.9573274846188724,0.039544775849208236,for,0.9937729715893511,0.004670252092182636,for,0.9367023145314306,0.059158424934139475
1183,130012,for,0.9693234717706218,0.02859523965162225,for,0.8641088551376015,0.13211119163315743,for,0.8777846649754792,0.11739485181169584
1184,130013,for,0.973446495947428,0.023464396595954895,for,0.9790456079063006,0.018220802769064903,for,0.9159255602862686,0.0785506084212102
1185,130014,for,0.9917156544397585,0.00634814752265811,mot,0.4627234162762761,0.5290157664567232,for,0.9704071414889768,0.026292676106095314
1186,130015,for,0.956389720318839,0.04066439779126085,for,0.881733090034686,0.11336910724639893,for,0.9070318180602044,0.0882137342414353
1187,130016,for,0.996841663349187,0.002099172677844763,mot,0.03168596758041531,0.9660294752102345,for,0.9910297706373967,0.0073120370507240295
1188,130035,for,0.6785252308472991,0.3111886940896511,for,0.5166965597309172,0.4723636694252491,for,0.5445274664089084,0.44187870249152184
1189,130043,for,0.9169755044858903,0.07813088622060604,for,0.882764226058498,0.1115824356675148,for,0.8161285480018705,0.17563097731908783
1190,130044,for,0.9744375584414229,0.022952898289076984,for,0.9566035900497809,0.04044316997169517,for,0.9431626179721206,0.05289543850813061
1191,130051,for,0.966437810799107,0.022335251793265343,for,0.9744701196905226,0.01745818927884102,for,0.9569551735185087,0.03327528806403279
1192,130052,for,0.9807478815782815,0.015430142171680927,for,0.9293560235528275,0.06527916435152292,for,0.9505871132714674,0.04385693522635847
1193,130080,for,0.9872929294942878,0.010614875704050064,mot,0.20588798448443413,0.78746845619753,for,0.9746571911964566,0.022572891786694527
1194,130101,for,0.8899201310705394,0.10461359191685915,for,0.6986305103637278,0.2932910283561796,for,0.7882355689071119,0.20410300069488585
1195,130131,for,0.8658696254715323,0.1275144579121843,for,0.9521282934001647,0.044048331677913666,for,0.6253698968794197,0.3632158662658185
1196,130132,for,0.9854030878050253,0.01141275279223919,for,0.9384666013065726,0.055476780980825424,for,0.9604163719341159,0.03491727396612987
1197,130133,for,0.97344824380707,0.022510400041937828,for,0.6981828433927149,0.29261505603790283,for,0.9379715956747532,0.05617832764983177
1198,1301512,for,0.993462871236261,0.004884953610599041,mot,0.31777726323343813,0.6750687626190484,for,0.9814740723231807,0.015968089923262596
1199,1301514,for,0.9944290766725317,0.003912597894668579,for,0.9272185671143234,0.06842032086569816,for,0.9861184634501114,0.011018863879144192
1200,1301518,for,0.9924614136689343,0.0057181138545274734,mot,0.11788804223760962,0.8750645969994366,for,0.9784210150828585,0.018627820536494255
1201,1301520,for,0.991867967590224,0.006421329919248819,mot,0.04366418800782412,0.9520320687443018,for,0.9770354520878755,0.020432986319065094
1202,1301611,for,0.9822149212704971,0.014843416400253773,mot,0.059788936050608754,0.9343007910065353,for,0.9566432177089155,0.03897082805633545
1203,1301613,for,0.989968923444394,0.007183936424553394,for,0.9854439233895391,0.01204017922282219,for,0.96691412886139,0.02838819846510887
1204,1301622,for,0.9922395873581991,0.006057417020201683,for,0.6767375594936311,0.31568986701313406,for,0.9830698432633653,0.014402730390429497
1205,1301715,for,0.9865600723423995,0.010454210452735424,for,0.927770096808672,0.06671351194381714,for,0.9692627693293616,0.025834253057837486
1206,1301716,for,0.9811161087127402,0.01609746180474758,mot,0.2963294278597459,0.6948782245162874,for,0.9535218032542616,0.0422259084880352
1207,1301717,for,0.9959920300461818,0.0021622127387672663,for,0.9873404526733793,0.010154671035706997,for,0.9885711428942159,0.008821820840239525
1208,1301719,for,0.9775029146112502,0.019215956330299377,for,0.9695280052837916,0.027580473572015762,for,0.9675684128887951,0.028134196996688843
1209,1301821,for,0.9989414310548455,0.0005265367799438536,mot,0.1262194039300084,0.8674495331943035,for,0.9975159324530978,0.0016449643298983574
1210,1301910,for,0.9781639121938497,0.01927966997027397,for,0.504602984059602,0.4872548906132579,for,0.9677688652882352,0.02948833256959915
1211,130209,for,0.9424055707640946,0.05361944029573351,mot,0.035488400841131806,0.9611512613482773,for,0.9102776285726577,0.08476990053895861
1212,130218,for,0.9848722595488653,0.012422081083059311,for,0.7993424322921783,0.1949308051262051,for,0.9317207119893283,0.06337413936853409
1213,130227,for,0.9730391125776805,0.02452411944977939,for,0.9423145585460588,0.05443434973130934,for,0.9259776649996638,0.06981801247457042
1214,130234,for,0.9920513445977122,0.005722034722566605,mot,0.030082461889833212,0.9657589653506875,for,0.9773134895367548,0.018986156210303307
1215,130235,for,0.9706724875140935,0.02592969499528408,mot,0.2716383161023259,0.7151665068231523,for,0.9549298733472824,0.040437113493680954
1216,130236,for,0.9959453553310595,0.0026686296332627535,for,0.9735966183943674,0.024176381528377533,for,0.9871479155262932,0.010553660802543163
1217,130242,for,0.995572342624655,0.003003491787239909,for,0.9675342168775387,0.02958819270133972,for,0.9884733082144521,0.009383142925798893
1218,130253,for,0.9895711651188321,0.008622881025075912,for,0.837728883838281,0.15640443563461304,for,0.9588903788244352,0.037436939775943756
1219,130261,for,0.981605050037615,0.0158656295388937,mot,0.12572104576975107,0.8685285965912044,for,0.8625119535718113,0.13098356284899637
1220,130270,for,0.9967668278841302,0.0019779556896537542,mot,0.08343024901114404,0.9110515406355262,for,0.9926301356754266,0.005533996969461441
1221,130271,for,0.9902194443857297,0.00724237784743309,mot,0.09895574138499796,0.8916985322721303,for,0.9827545256121084,0.01385038997977972
1222,130272,for,0.9914293522888329,0.006645006127655506,mot,0.0414960467023775,0.9551313798874617,for,0.9761913840775378,0.02105024643242359
1223,130300,for,0.9005550837609917,0.09444842813536525,for,0.8735507106175646,0.12156127707567066,for,0.8195915122050792,0.17284771404229105
1224,130321,mot,0.41923797503113747,0.5641992036253214,for,0.6529869479127228,0.3356016476172954,mot,0.3386018192395568,0.6458084722980857
1225,1303850,for,0.987825776275713,0.009625003673136234,mot,0.03188668820075691,0.9640010760631412,for,0.955091688898392,0.03983846306800842
1226,1303949,for,0.8726604962721467,0.11826060141902417,mot,0.44965164992026985,0.5365242133848369,for,0.8139958791434765,0.17465809278655797
1227,1304048,for,0.9674839517101645,0.02825512021081522,for,0.7275497610680759,0.2623476986773312,for,0.9085883991792798,0.08400555397383869
1228,1304147,for,0.9896057475707494,0.00814579427242279,mot,0.2740724792238325,0.7149474499747157,for,0.9677941234549507,0.02856791391968727
1229,1304246,for,0.980636561405845,0.016257578507065773,mot,0.06657500099390745,0.9275535615161061,for,0.9541592297609895,0.04168957835645415
1230,1304345,for,0.9782327582361177,0.018998898332938552,for,0.6003702480811626,0.3923350479453802,for,0.933642768766731,0.06181710492819548
1231,1304444,for,0.9967488840338774,0.002067659515887499,mot,0.3180968542583287,0.6733815160114318,for,0.9810425236355513,0.01630079559981823
1232,1304543,for,0.9863407930824906,0.011363141267793253,for,0.9810596652678214,0.01644991897046566,for,0.9738781923661008,0.023341218882706016
1233,1304640,mot,0.0992081833537668,0.8940402325242758,mot,0.08694471220951527,0.9075433174148202,mot,0.09666528273373842,0.8957474057096988
1234,1304641,for,0.8056567148305476,0.18378236051648855,for,0.8629139640834183,0.12755964696407318,for,0.7261832682415843,0.26117501873522997
1235,1304642,mot,0.2047825464978814,0.7860601814463735,mot,0.21308065415360034,0.7812759447842836,mot,0.1286752400919795,0.8612405874300748
1236,1304739,for,0.9387448898050934,0.05738166527589783,for,0.6496555591002107,0.34173638629727066,for,0.8651461126282811,0.12896719970740378
1237,1304838,for,0.5134741105139256,0.474576611071825,for,0.9579511972842738,0.038063161075115204,mot,0.21172962663695216,0.7761307060718536
1238,1304937,for,0.9963179369806312,0.0017509297467768192,for,0.9916894496127497,0.005587026011198759,for,0.992098412127234,0.004757707938551903
1239,1305036,for,0.9957019973080605,0.002948896260932088,mot,0.09727652673609555,0.8950581019744277,for,0.9923290968872607,0.005785149522125721
1240,1305133,for,0.8316583256237209,0.16110957181081176,mot,0.3638977187220007,0.6272259072866291,for,0.6562625027727336,0.3320674506248906
1241,1305134,for,0.8926682788878679,0.10003745008725673,for,0.5424245689064264,0.4444663655012846,for,0.79529431136325,0.19353871257044375
1242,1305231,for,0.9454469034681097,0.05073194717988372,for,0.9028818969381973,0.09241744130849838,for,0.8592916941270232,0.13439834560267627
1243,1305232,for,0.9672299175290391,0.029759002703940496,mot,0.3573003481142223,0.633385790977627,for,0.9225950997788459,0.07321622333256528
1244,1305330,for,0.9557588718598709,0.04095867072464898,for,0.908278071670793,0.08762883034069091,for,0.8665523049421608,0.12754809390753508
1245,1305627,for,0.9147165222093463,0.08167321037035435,for,0.8941778599983081,0.10229040950071067,for,0.9059678949415684,0.09012848371639848
1246,1305724,for,0.9820956167532131,0.014863133430480957,for,0.9456307190703228,0.05024195834994316,for,0.9348045187070966,0.05931321159005165
1247,1305725,for,0.8592289455700666,0.1321046371012926,for,0.8980631993617862,0.09646226116456091,for,0.679519752971828,0.3076098822057247
1248,1305819,for,0.9680460606468841,0.028494110330939293,for,0.8866695477627218,0.10778293013572693,for,0.945146259968169,0.05012951418757439
1249,1305820,for,0.9840966012561694,0.013699552975594997,for,0.5630093330983073,0.42855091230012476,for,0.9161443340126425,0.07958930043969303
1250,1305821,for,0.8688052394427359,0.12576705368701369,mot,0.45582626294344664,0.535495193907991,for,0.7262621982954443,0.2655254820128903
1251,1305822,for,0.9854891309514642,0.012130852788686752,mot,0.18638159264810383,0.8066310463473201,for,0.9709371854551136,0.02583817020058632
1252,1305915,for,0.9835773819359019,0.014037612825632095,for,0.8246407178230584,0.16818153858184814,for,0.9605456367135048,0.035803068429231644
1253,1305916,for,0.9098093502689153,0.08498181321192533,for,0.5484287729486823,0.44214068865403533,for,0.8286434365436435,0.16334473807364702
1254,1305917,for,0.9916166124748997,0.006637688260525465,for,0.7093314083758742,0.2849789166357368,for,0.9618234031368047,0.03524461016058922
1255,1305918,for,0.9815895164501853,0.01576288975775242,for,0.6161302935797721,0.3722553551197052,for,0.9444466691929847,0.05044158548116684
1256,130618,for,0.9863105613039806,0.011039636796340346,for,0.9483876907615922,0.04808494899771176,for,0.972398231155239,0.02410323004005477
1257,130619,for,0.9444987531751394,0.05124423111556098,for,0.8964841023553163,0.09853921085596085,for,0.8593407145235687,0.13336549064842984
1258,1306110,for,0.956768105388619,0.03965798713034019,mot,0.15912060416303575,0.8337015341967344,for,0.8645172696560621,0.12891265144571662
1259,1306111,for,0.9800832537002861,0.016414606681792066,for,0.9871476140106097,0.01026305090636015,for,0.9494246202521026,0.04486841335892677
1260,1306112,for,0.9727363585261628,0.024224673310527578,for,0.8894483578624204,0.10597692697774619,for,0.943095363676548,0.052746498957276344
1261,130627,for,0.7505574710667133,0.2403161535039544,mot,0.4496887824498117,0.5388582106679678,for,0.6394793624058366,0.3490186734125018
1262,130632,for,0.9691826933994889,0.0278337225317955,for,0.8964622823987156,0.09950016374932602,for,0.9328941889107227,0.06251260638237
1263,130643,for,0.9515506094321609,0.04402086220216006,for,0.8914412576705217,0.1027151660528034,for,0.8390191746875644,0.15309725794941187
1264,130644,for,0.992993472609669,0.0043909549713134766,for,0.9910779873898719,0.006072194781154394,for,0.9820290067000315,0.014132875017821789
1265,130645,for,0.9593147115083411,0.03731880325358361,mot,0.4595833099447191,0.5314495861530304,for,0.9261470537167042,0.06962314969860017
1266,130646,for,0.8597627461422235,0.13435060484334826,mot,0.44264735793694854,0.5484391860663891,for,0.7888648819644004,0.20313688227906823
1267,130651,for,0.980187418172136,0.01715872375643812,mot,0.2980054817162454,0.6935557015240192,for,0.9472483599092811,0.0487334574572742
1268,1306635,for,0.985722154378891,0.012000742368400097,mot,0.3749652458354831,0.6162843718193471,for,0.9607157349819317,0.03573811613023281
1269,130730,for,0.7897039342205971,0.2032564403489232,for,0.8585633514449,0.13628216413781047,for,0.6788792570587248,0.31204145308583975
1270,130751,for,0.9892326603876427,0.009001231752336025,mot,0.23936527967453003,0.7513082174118608,for,0.9683606352191418,0.02864958345890045
1271,1307641,mot,0.42142272740602493,0.5667586857452989,for,0.831278104102239,0.16183850169181824,mot,0.1752533745020628,0.8056625854223967
1272,1307740,for,0.9876707214862108,0.010038405089289881,for,0.959106607188005,0.03731005638837814,for,0.9627640270628035,0.03338569059269503
1273,1307842,for,0.9883278801571578,0.009756272658705711,mot,0.04912197799421847,0.9477419918403029,for,0.9750037386547774,0.02231229469180107
1274,1307930,for,0.9707193514914252,0.026663117110729218,for,0.8580620745196939,0.13765538105508313,for,0.89600458543282,0.09964833629783243
1275,1307931,for,0.919050361495465,0.07584832014981657,mot,0.0210417018388398,0.9760489026084542,for,0.8923645103350282,0.10155484639108181
1276,1308032,for,0.983919627557043,0.012964743189513683,for,0.9735717047005892,0.023508720099925995,for,0.9530725697986782,0.04264504264574498
1277,1308138,for,0.9908433346136007,0.0070403157733380795,mot,0.23563955491408706,0.7551387753337622,for,0.9766057875822298,0.019976580515503883
1278,1308229,mot,0.1546204388141632,0.8287133015692234,for,0.6197743811644614,0.37002155976369977,mot,0.12260597199201584,0.859777451492846
1279,1308237,for,0.9694672331679612,0.027633721416350454,mot,0.34101985255256295,0.6505643622949719,for,0.9612110832240433,0.03531405015382916
1280,1308243,for,0.9633957530604675,0.03364996876916848,for,0.8149942236486822,0.17953210789710283,for,0.8609508175868541,0.13355622033122927
1281,1308314,for,0.9914470326039009,0.006554055027663708,for,0.957395258708857,0.03940593852894381,for,0.9715278615476564,0.025157476047752425
1282,1308315,mot,0.32157594338059425,0.6642166450619698,for,0.9541451792465523,0.04270382598042488,mot,0.24167735176160932,0.7423310820013285
1283,130849,for,0.9857637280947529,0.011433541774749756,for,0.9723822610103525,0.02451416850090027,for,0.9690277200425044,0.026825232431292534
1284,1308510,for,0.9534209346165881,0.04307382443221286,mot,0.4577340497635305,0.5330422511324286,for,0.8596950815990567,0.1341564137255773
1285,1308512,for,0.9818660088349134,0.01620110496878624,mot,0.10409434093162417,0.8915080109145492,for,0.8797089434228837,0.11596229567658156
1286,130867,for,0.5465524010360241,0.44372796546667814,for,0.940980265266262,0.053887296468019485,mot,0.11486044339835644,0.8734791735187173
