,id,NorskGPT_vote,NorskGPT_for_prob,NorskGPT_against_prob
1306,131289,mot,0.3489734344184398,0.4737051203846931
1307,131298,for,0.5439930222928524,0.2452359162271022
1308,131307,for,0.4215111285448074,0.3763110116124153
1309,131316,for,0.4553710222244262,0.3350625671446323
1310,131324,mot,0.2099213153123855,0.5635621137917042
1311,131332,for,0.5097072124481201,0.1972786448895931
1312,131333,for,0.5207339525222778,0.2418675646185875
1313,131341,for,0.5844746828079224,0.2376325093209743
1314,131362,mot,0.1977712363004684,0.6130824349820614
1315,131371,mot,0.1511459909379482,0.709423840045929
1316,131400,for,0.6151011940091848,0.185398556292057
1317,131416,for,0.429758314974606,0.3878115862607956
1318,131425,for,0.3965695314109325,0.4336342476308346
1319,131434,mot,0.3261647801846266,0.4542933627963066
1320,131443,mot,0.2204760853201151,0.5860223695635796
1321,131451,mot,0.3732690140604973,0.4582483358681202
1322,131452,for,0.5856299865990877,0.2895379066467285
1323,131476,mot,0.2413757890462875,0.514687106013298
1324,131477,for,0.3960216641426086,0.3419206365942955
1325,1314711,mot,0.3363898396492004,0.411909818649292
1326,131484,mot,0.2934041321277618,0.4247647672891617
1327,131485,mot,0.2563980519771576,0.4659134037792682
1328,131488,mot,0.3396956920623779,0.4667288288474083
1329,131489,for,0.5714851124212146,0.3073319941759109
1330,1314810,mot,0.2500329911708832,0.4972309023141861
1331,1314912,mot,0.1905995905399322,0.5214593894779682
1332,1314913,for,0.3508360385894775,0.363378681242466
1333,131511,for,0.3933335542678833,0.3527929559350014
1334,131512,for,0.4067068137228489,0.418666448444128
1335,1315310,for,0.3933398127555847,0.3796943090856075
1336,131546,for,0.4237087965011596,0.2895160131156444
1337,131547,for,0.4409013427793979,0.3373860344290733
1338,131548,for,0.480821430683136,0.2630178071558475
1339,131549,for,0.4491432607173919,0.3091391511261463
1340,1315411,for,0.5644108951091766,0.2646535709500313
1341,1315412,for,0.6002569664269686,0.1871561184525489
1342,131555,for,0.6034567123278975,0.2410157844424247
1343,131564,for,0.5381200555711985,0.2757713757455349
1344,131571,for,0.4025855707004666,0.421011358499527
1345,131572,for,0.5100886281579733,0.278814323246479
1346,131573,mot,0.3423357950523495,0.4407072626054287
1347,131602,for,0.3728283941745758,0.3868865668773651
1348,131603,for,0.4651089906692505,0.2076916806399822
1349,131604,for,0.4461451768875122,0.2126463428139686
1350,131640,for,0.4921636283397674,0.3280478939414024
1351,1317118,for,0.4167915321886539,0.3507819101214409
1352,1317217,for,0.5148823335766792,0.2918783687055111
1353,1317316,for,0.4852886209264397,0.3405271582305431
1354,1317414,for,0.5073202848434448,0.2276897653937339
1355,131795,mot,0.3261816501617431,0.3895663619041443
1356,131796,mot,0.285972535610199,0.5022302158176899
1357,131798,mot,0.2012659311294555,0.4703622423112392
1358,131807,mot,0.3550989627838135,0.4234935827553272
1359,131809,for,0.3510622680187225,0.3640158958733082
1360,1318010,for,0.5131596336141229,0.3532889150083065
1361,131811,mot,0.2015885878354311,0.5528468824923038
1362,131824,mot,0.3672977900132537,0.4749068021774292
1363,131833,mot,0.1589811742305755,0.6217632927000523
1364,131842,for,0.4056366980075836,0.3189220353960991
1365,131868,for,0.6810067463666201,0.1971450485289096
1366,131877,for,0.5285063982009888,0.273850105702877
1367,131883,for,0.4855822324752807,0.3176211901009083
1368,131884,for,0.440181516110897,0.3220508657395839
1369,131885,for,0.5408697202801704,0.2738660015165806
1370,131886,mot,0.3201117813587188,0.4701711274683475
1371,131921,mot,0.3017417192459106,0.4397714510560035
1372,131922,for,0.3955115266144275,0.408351931720972
1373,132218,for,0.4006217420101166,0.3763442225754261
1374,132231,for,0.6269866954535246,0.2417320422828197
1375,132232,for,0.6427619997411966,0.1953282281756401
1376,132233,mot,0.3065054770559072,0.4629785530269146
1377,132234,mot,0.3587052598595619,0.460552018135786
1378,132235,for,0.653209637850523,0.1836429387331009
1379,132236,mot,0.298609048128128,0.3933196775615215
1380,132237,for,0.3896548524498939,0.4172307699918747
1381,132241,for,0.4875006023794412,0.3592228554189205
1382,132252,for,0.4326042830944061,0.383090291172266
1383,1319524,mot,0.2645073235034942,0.5045451894402504
1384,1319722,for,0.4685133956372738,0.3388561382889747
1385,1319821,mot,0.1803956478834152,0.5432011559605598
1386,1319919,for,0.5466183163225651,0.2808065228164196
1387,1320117,for,0.4262817203998565,0.3035382702946663
1388,1320216,mot,0.3361769393086433,0.4413274563848972
1389,1320315,mot,0.3704688847064972,0.4279745258390903
1390,1320513,mot,0.3124487698078155,0.3805155716836452
1391,1320612,mot,0.2459953725337982,0.4173597358167171
1392,1320711,mot,0.1604045871645212,0.5959845669567585
1393,132089,for,0.4411560744047165,0.3330241553485393
1394,1320810,for,0.3765349686145782,0.3361570611596107
1395,132104,for,0.3347958624362945,0.3721760883927345
1396,132105,for,0.510188139975071,0.323458407074213
1397,132107,for,0.4421029090881347,0.2981372885406017
1398,132116,mot,0.3387851882725954,0.4287188574671745
1399,132123,mot,0.18740050494670868,0.5608385764062405
1400,132132,mot,0.2313859676942229,0.5726135075092316
1401,132331,mot,0.2358806943520903,0.5697128735482693
1402,132332,for,0.4686723947525024,0.3494904860854149
1403,1323710,for,0.4915016945451498,0.3700127229094505
1404,1323711,mot,0.2372634410858154,0.5497423447668552
1405,132389,for,0.6035535279661417,0.2560677118599415
1406,132398,for,0.4481282560154795,0.3751421868801117
1407,132411,for,0.581622114405036,0.2528346553444862
1408,132412,mot,0.2822154760360718,0.3995041884481907
1409,132413,mot,0.2866725623607635,0.5353733561933041
1410,132414,for,0.4973948001861572,0.2534993402659893
1411,132415,for,0.5546338558197021,0.2785676456987858
1412,132416,for,0.5131686925888062,0.2769188471138477
1413,132417,mot,0.2997773196548223,0.5432472713291645
1414,132483,for,0.4478996694087982,0.3013227358460426
1415,132484,mot,0.3317540064454078,0.4171395003795624
1416,132485,mot,0.209969412535429,0.5381989032030106
1417,132486,mot,0.2465271707624197,0.5203777849674225
1418,132487,mot,0.2832574043422937,0.4333762899041176
1419,132488,mot,0.1713404767215252,0.5290107503533363
1420,132492,mot,0.1231203600764274,0.595045804977417
1421,132501,for,0.397730678319931,0.3843172751367092
1422,1325914,for,0.4067200720310211,0.2771950885653496
1423,1326015,for,0.4089218378067016,0.3546691536903381
1424,1326113,mot,0.304613746702671,0.5237295962870121
1425,1326212,mot,0.1815983653068542,0.5655393786728382
1426,1326311,for,0.4602743685245514,0.2841278836131096
1427,1326410,mot,0.3436746895313263,0.4339961968362331
1428,132659,mot,0.3120118975639343,0.3921504914760589
1429,132661,for,0.684766243211925,0.1982375606894493
1430,132662,for,0.5009335875511169,0.3024008423089981
1431,132663,for,0.3990547955036163,0.3794248402118683
1432,132664,for,0.3958563208580017,0.2909060530364513
1433,132665,for,0.4624032974243164,0.3149459064006805
1434,132666,mot,0.2118570357561111,0.4549148976802826
1435,132667,mot,0.3483262658119201,0.4076024182140827
1436,132668,for,0.3839128911495209,0.3603510037064552
1437,132700,mot,0.1236225739121437,0.6176199205219746
1438,1327114,mot,0.3030600156635046,0.4324222095310688
1439,1327332,mot,0.1738025844097137,0.5901278294622898
1440,1327431,mot,0.2964043021202087,0.5317702032625675
1441,1327510,for,0.447334885597229,0.3409712016582489
1442,1327511,for,0.5125426650047302,0.2678997218608856
1443,1327517,for,0.5107759721577168,0.3046086393296718
1444,1327520,mot,0.2525325492024421,0.5368563830852509
1445,1327522,for,0.4308214485645294,0.3445446155965328
1446,1327525,mot,0.2425477057695388,0.5357717573642731
1447,132762,mot,0.3401479721069336,0.4577129296958446
1448,132763,for,0.4294992126524448,0.4098792448639869
1449,132764,for,0.3410711586475372,0.3463798314332962
1450,132765,for,0.3996072700247168,0.4061227701604366
1451,132771,for,0.3967738877981901,0.4098139777779579
1452,132800,for,0.5566304326057434,0.1947845704853534
1453,132810,for,0.4441679688170552,0.4043717421591282
1454,132811,mot,0.2572083473205566,0.4258781895041466
1455,132812,mot,0.121178463101387,0.6300984509289265
1456,1328724,for,0.4002962708473205,0.4210964888334274
1457,1328823,mot,0.0343323536217212,0.8171845749020576
1458,1328921,mot,0.2685883939266205,0.5507503896951675
1459,1329022,for,0.3710249364376068,0.4221712499856949
1460,1329119,mot,0.3219580054283142,0.4150388240814209
1461,1329120,mot,0.2975848773494363,0.520699717104435
1462,1329218,mot,0.3661308288574219,0.4448134042322635
1463,1329316,mot,0.2790915369987488,0.3810354880988598
1464,1329317,for,0.3961328361183405,0.3722648099064827
1465,1329414,for,0.4538420923054218,0.3539515882730484
1466,1329513,for,0.3795493543148041,0.3473103083670139
1467,1329615,mot,0.1548943221569061,0.5491269379854202
1468,133025,mot,0.2751389741897583,0.4899809285998344
1469,133034,for,0.3796718418598175,0.3663123361766338
1470,133041,mot,0.249440312385559,0.5756716579198837
1471,133042,mot,0.291347986087203,0.502624623477459
1472,133043,mot,0.34272694401443,0.4832787960767746
1473,133060,for,0.5125579237937927,0.3447792269289493
1474,133072,for,0.4992702603340149,0.2940270155668258
1475,133080,for,0.4631090462207794,0.2881410308182239
1476,1331016,for,0.4576033651828766,0.3238250911235809
1477,1331115,for,0.4507498145103454,0.3558425195515156
1478,1331318,for,0.5806562639772892,0.2737265937030315
1479,1331726,mot,0.1298213172703981,0.6627106480300426
1480,1331727,mot,0.1800983697175979,0.5594636611640453
1481,1331728,mot,0.2222250215709209,0.5305813625454903
1482,1331729,for,0.5210006777197123,0.2681046202778816
1483,1331730,for,0.618748664855957,0.2097283229231834
1484,1331823,mot,0.3559629321098327,0.4361690171062946
1485,1331824,mot,0.3595998827368021,0.4057240784168243
1486,1331825,mot,0.3744169324636459,0.4722185395658016
1487,1331922,mot,0.1767628081142902,0.6054774634540081
1488,133209,mot,0.2090975474566221,0.5751142799854279
1489,1332235,for,0.3789538741111755,0.4251970835030079
1490,1332338,for,0.5220530927181244,0.2711854577064514
1491,1332434,for,0.4967356920242309,0.2826298847794533
1492,1332536,for,0.6103217788040638,0.2692467346787452
1493,1332637,for,0.4673713445663452,0.3164096809923649
1494,1332731,for,0.5034610629081726,0.3180640004575252
1495,1332832,mot,0.2310686111450195,0.4086679853498935
1496,1332939,for,0.6270961426198483,0.1881300918757915
1497,1332940,for,0.4629789292812347,0.2955087013542652
1498,1333033,for,0.6477694949135184,0.2007706463336944
1499,133322,for,0.4920099647715688,0.3510898165404796
1500,133333,for,0.5340888211503625,0.3103647492825985
1501,133344,for,0.410271942615509,0.4093916714191437
1502,1333620,for,0.46280038356781,0.3375569395720958
1503,1333621,for,0.4425036739557981,0.345020517706871
1504,1333622,mot,0.2017681449651718,0.5600914880633354
1505,1333623,mot,0.3856884967535734,0.4595677852630615
1506,1333624,for,0.6610901355743408,0.2034575752913952
1507,1333716,for,0.3675487637519836,0.3395754732191562
1508,1333717,for,0.5638197362422943,0.2778159901499748
1509,1333718,mot,0.1617657262831926,0.555575966835022
1510,1333815,mot,0.2649382948875427,0.4113448895514011
1511,1333914,mot,0.2829486429691314,0.4895612709224224
1512,1334220,mot,0.3603980857878923,0.4350426159799099
1513,1334321,for,0.4530459325760603,0.3638977743685245
1514,1334414,for,0.4433867782354355,0.3862851448357105
1515,1334415,for,0.3796816766262054,0.3560672514140606
1516,1334416,for,0.3713720142841339,0.3181842043995857
1517,1334417,for,0.3818800151348114,0.2885033376514911
1518,1334518,for,0.3954485980793834,0.4010788314044475
1519,1334519,for,0.5290942192077637,0.2741549350321293
1520,1334612,for,0.383872389793396,0.3747369647026062
1521,1334613,mot,0.2284201234579086,0.4368590451776981
1522,1334710,for,0.4830470448359847,0.3340365439653396
1523,1334711,mot,0.2023126408457756,0.623290054500103
1524,133489,for,0.4881392866373062,0.3734027333557606
1525,133491,for,0.536102294921875,0.2336217239499092
1526,133492,mot,0.3279420137405395,0.3928771764039993
1527,133493,mot,0.2755458056926727,0.4310167692601681
1528,133494,mot,0.3104546098038554,0.5067741982638836
1529,133495,mot,0.2751192152500152,0.4306424930691719
1530,133496,mot,0.2509718239307403,0.4613086581230163
1531,133497,for,0.3395835161209106,0.3377816081047058
1532,133498,for,0.4699943661689758,0.3290495052933693
1533,133602,mot,0.3319755289703607,0.4899930730462074
1534,133603,for,0.4370354320853948,0.3925610408186912
1535,133604,for,0.4165974855422973,0.3633519969880581
1536,133605,for,0.5485360296443105,0.2990073673427105
1537,1336219,mot,0.2406402975320816,0.4857000224292278
1538,1336220,mot,0.3505894597619772,0.4171740487217903
1539,1336221,for,0.416825532913208,0.4005973823368549
1540,1336222,mot,0.117181047797203,0.6174607165157795
1541,1336318,mot,0.3454874753952026,0.4547569416463375
1542,1336416,mot,0.2720403298735618,0.5395532362163067
1543,1336417,mot,0.320698618888855,0.4105263575911522
1544,1336515,mot,0.3535639345645904,0.405797392129898
1545,133740,for,0.5416974276304245,0.2962217926979065
1546,1337511,mot,0.3296896517276764,0.4255054555833339
1547,133764,for,0.6124917268753052,0.2620048448443413
1548,133765,for,0.5461937785148621,0.2870109416544437
1549,133766,for,0.5854708217084408,0.207322746515274
1550,133767,mot,0.3650466203689575,0.4428471811115742
1551,133768,for,0.690246032550931,0.1764718741178512
1552,133769,mot,0.3058488368988037,0.4072814024984836
1553,1337610,for,0.5527275297790766,0.2282434590160846
1554,133773,for,0.5849990230053663,0.2602600269019604
1555,133782,for,0.6775138974189758,0.1845081243664026
1556,133791,for,0.5361821055412292,0.2962851114571094
1557,1338114,mot,0.3355031609535217,0.4308568462729454
1558,1338215,for,0.4034923315048218,0.3900435753166675
1559,1338313,for,0.5143827199935913,0.2697040289640426
1560,1338410,mot,0.2520795464515686,0.4107546769082546
1561,1338411,for,0.3288604617118835,0.3041462004184723
1562,1338412,for,0.6453666929155588,0.2131727803498506
1563,133859,mot,0.3234842717647552,0.3784916847944259
1564,133868,mot,0.2752884030342102,0.4246690459549427
1565,133876,mot,0.1453936845064163,0.5615743547677994
1566,133887,for,0.5344304498285055,0.2651381082832813
1567,133895,mot,0.3754691202193498,0.4145704358816147
1568,133903,mot,0.2399055361747741,0.4741609506309032
1569,133904,for,0.7299007028341293,0.1617008559405803
1570,133911,mot,0.3370005683973431,0.4639662578701973
1571,133912,mot,0.2927644550800323,0.4205252639949322
1572,134043,mot,0.2117989677935838,0.5706743411719799
1573,134044,mot,0.3272913992404938,0.3919509947299957
1574,134055,mot,0.2730680322274565,0.5242469534277916
1575,134062,mot,0.1557317227125167,0.5474871024489403
1576,134071,mot,0.3305549919605255,0.4784360937774181
1577,134100,mot,0.2488611340522766,0.4217759631574154
1578,134130,for,0.4565115449950099,0.3750534765422344
1579,1344314,mot,0.2103322893381118,0.5076310113072395
1580,1344415,mot,0.1864385455846786,0.531828299164772
1581,1344416,for,0.4288896322250366,0.3726207613945007
1582,1344510,for,0.4523162487894296,0.3447638973593712
1583,1344611,mot,0.3281426783651113,0.49452044069767
1584,1344612,mot,0.3001837786287069,0.4491942413151264
1585,1344613,mot,0.3133238805457949,0.4879634864628315
1586,134479,for,0.5073570962995291,0.2937704212963581
1587,134488,mot,0.3085543215274811,0.4352006614208221
1588,134495,mot,0.3227493464946747,0.5096224397420883
1589,134496,for,0.408143013715744,0.3761345744132995
1590,134497,mot,0.2628802359104156,0.4423380121588707
1591,134504,for,0.5113484431058168,0.3176265172660351
1592,1345117,mot,0.1966760158538818,0.568206999450922
1593,134522,mot,0.3622406078502536,0.4621414989233017
1594,134523,mot,0.2269728928804397,0.5897138118743896
1595,134531,for,0.3838889300823211,0.4259866252541542
1596,1345418,mot,0.2842593193054199,0.4756050109863281
1597,1345419,mot,0.3918418027460575,0.4397499077022075
1598,1345520,mot,0.20152048766613,0.5491250492632389
1599,134593,mot,0.4154863655567169,0.4512884765863418
1600,134581,for,0.3686684668064117,0.3955544717609882
1601,134582,for,0.5351816806942225,0.3017181828618049
1602,134650,for,0.6397321205586195,0.2395736947655677
1603,134680,for,0.4191407859325409,0.3810880817472935
1604,134931,for,0.4373582005500793,0.2970807962119579
1605,134932,for,0.573081910610199,0.2066998854279518
1606,134933,mot,0.3006859719753265,0.4731278494000435
1607,134963,for,0.4618494436144829,0.3500443659722805
1608,134981,for,0.413292646408081,0.4207875058054924
1609,134982,for,0.4962084889411926,0.2779164798557758
1610,135022,for,0.6271899975836277,0.2374611385166645
1611,135031,for,0.5780784413218498,0.2834015302360058
1612,134720,mot,0.1711454093456268,0.5235349237918854
1613,134753,for,0.4280310869216919,0.3279888704419136
1614,134754,for,0.411708265542984,0.3827782869338989
1615,134755,for,0.3935939371585846,0.3689539693295955
1616,134756,mot,0.3589057009667158,0.4904026202857494
1617,134771,for,0.3944961130619049,0.4105367250740528
1618,134772,mot,0.3182865381240845,0.3813201859593391
1619,134784,mot,0.2286995947360992,0.4810474961996078
1620,134793,for,0.5044742822647095,0.2533870302140713
1621,134795,mot,0.3247121591120958,0.5090480893850327
1622,134796,for,0.3736366629600525,0.429172795265913
1623,134797,for,0.4662553919479251,0.381731528788805
1624,134798,for,0.3410887420177459,0.3367494009435177
1625,134802,for,0.674778888002038,0.1604884527623653
1626,134821,for,0.7552137933671474,0.1232086531817913
1627,134892,mot,0.25396878272295,0.5456639565527439
1628,135113,for,0.4305658638477325,0.3322136141359806
1629,135121,mot,0.1124534681439399,0.6391149498522282
1630,135122,for,0.3488892912864685,0.3801295049488544
1631,135161,mot,0.2939653694629669,0.4712654612958431
1632,135192,mot,0.3142396211624145,0.3999578282237053
1633,135374,mot,0.2190006077289581,0.4980777613818645
1634,135375,mot,0.3257377743721008,0.4113660342991352
1635,135383,mot,0.3689343109726906,0.4701048023998737
1636,135401,mot,0.206409141421318,0.4925837256014347
1637,135402,mot,0.2296454459428787,0.47774313762784
1638,135517,for,0.365226149559021,0.242190059274435
1639,135524,for,0.5585871618241072,0.2698261439800262
1640,135525,for,0.5742876287549734,0.270192340016365
1641,135526,for,0.3040780425071716,0.3513510525226593
1642,135531,for,0.539679815992713,0.3166902959346771
1643,135532,mot,0.2726182965561747,0.52626933157444
1644,135533,for,0.4226720137521624,0.3814524598419666
1645,135551,for,0.635439770296216,0.2622356861829757
1646,135562,for,0.4024373032152653,0.4134224355220794
1647,1355916,mot,0.272389143705368,0.4315719977021217
1648,1355918,mot,0.2222526241093874,0.5581125989556313
1649,1356114,for,0.5860567968338728,0.2388773784041404
1650,135628,mot,0.2210110612213611,0.5481770411133766
1651,135629,mot,0.2555635571479797,0.4603102691471576
1652,1356311,mot,0.2377368099987507,0.4962848573923111
1653,135647,for,0.3604188561439514,0.377775888890028
1654,1356410,mot,0.3780584298074245,0.438649583607912
1655,1356412,for,0.4120821058750152,0.2811670415103435
1656,1356413,mot,0.2829170823097229,0.4483091309666633
1657,135651,for,0.412236213684082,0.3724193423986435
1658,135652,for,0.5818141615018249,0.2949058413505554
1659,135653,mot,0.3472829535603523,0.4671449214220047
1660,135654,for,0.4499648213386535,0.3634286224842071
1661,135655,for,0.3731371760368347,0.3608954921364784
1662,135656,mot,0.2424813061952591,0.4910822473466396
1663,135811,for,0.5144737772643566,0.239308413118124
1664,1358225,mot,0.2144996095448732,0.5227016508579254
1665,1358324,for,0.3690014481544494,0.3129823915660381
1666,1358416,mot,0.2621300816535949,0.4076800495386123
1667,1358417,mot,0.1846446394920349,0.543814480304718
1668,1358418,for,0.4284207317978143,0.3403725326061249
1669,1358419,mot,0.3192206919193268,0.4311860501766205
1670,1358420,for,0.5138485990464687,0.2817879058420658
1671,1358421,for,0.5269039869308472,0.241909459233284
1672,1358422,for,0.6796187236905098,0.1572497673332691
1673,1358523,mot,0.3663037419319153,0.4472073689103126
1674,1358615,for,0.5900740381330252,0.2341348268091678
1675,1358826,for,0.3727416098117828,0.3908143863081932
1676,135704,blank,0.1490311175584793,0.2593688815832138
1677,135705,mot,0.357082724571228,0.4522659890353679
1678,135706,mot,0.2546030879020691,0.4242745973169803
1679,135707,for,0.5141658186912537,0.3430794477462768
1680,135712,for,0.4002201557159424,0.3503813557326793
1681,135713,for,0.532166600227356,0.2541339509189129
1682,135721,mot,0.3248178362846374,0.4024815820157528
1683,135745,for,0.3914441466331482,0.3667411729693413
1684,135754,for,0.3874218072742224,0.3564538992941379
1685,135763,for,0.3701012134552002,0.3671549223363399
1686,135771,for,0.4388381093740463,0.3911926411092281
1687,1359017,for,0.4266411066055298,0.3684973977506161
1688,1359118,for,0.4373439252376556,0.3196162655949592
1689,1359216,for,0.3785898610949516,0.407024871557951
1690,135942,for,0.5027159452438354,0.2720827646553516
1691,135951,for,0.3714900910854339,0.3824222311377525
1692,135982,for,0.5360246077179909,0.3058099187910557
1693,135993,mot,0.2442090511322021,0.5751361399888992
1694,135994,mot,0.2895095944404602,0.4483204632997513
1695,135995,mot,0.3180241687223315,0.5103445462882519
1696,135996,mot,0.2980721294879913,0.4368280246853828
1697,136000,for,0.3692609965801239,0.3398014344274997
1698,136027,mot,0.2309103906154632,0.484718769788742
1699,136035,mot,0.2414841055870056,0.5476660765707493
1700,136036,for,0.4978672191500664,0.3055977560579777
1701,136051,for,0.4752164781093597,0.2810652293264866
1702,136052,mot,0.2704552114009857,0.4834890216588974
1703,136053,mot,0.2667295327410102,0.5483978614211082
1704,136054,mot,0.3492932021617889,0.4406224563717842
1705,136064,mot,0.1377433985471725,0.6752695962786674
1706,136065,mot,0.1320197135210037,0.6281410306692123
1707,136066,mot,0.3324970342218876,0.4843170046806335
1708,136067,mot,0.3210562709718942,0.4934103190898895
1709,136081,for,0.4989334642887115,0.2895251959562301
1710,136082,mot,0.2784924264997244,0.5422366410493851
1711,136083,for,0.4144139587879181,0.3958321772515774
1712,136120,for,0.468988835811615,0.3471284210681915
1713,136130,for,0.3656865954399109,0.3733682557940483
1714,136164,mot,0.2743187546730041,0.4425905793905258
1715,136165,for,0.3669842183589935,0.4038804583251476
1716,136166,for,0.5401290655136108,0.2767253369092941
1717,136167,for,0.4062426527962088,0.4056968316435814
1718,136168,for,0.5417090579867363,0.3038355559110641
1719,136172,for,0.5486068725585938,0.2552984952926636
1720,136173,for,0.6288731694221497,0.1747304312884807
1721,136191,for,0.6029350757598877,0.2239645831286907
1722,136411,for,0.4257716834545135,0.2831399999558925
1723,136412,for,0.6880418891087174,0.1805348843336105
1724,136413,for,0.3869348764419555,0.3495035693049431
1725,136414,for,0.4388349950313568,0.3202419467270374
1726,136415,for,0.4748517274856567,0.3420601077377796
1727,136423,for,0.3846535384654999,0.3329047784209251
1728,136424,for,0.5799309778958559,0.2381325401365757
1729,136441,for,0.4111866056919098,0.3040398694574833
1730,136442,for,0.6072733402252197,0.218240700662136
1731,136221,for,0.5618090964853764,0.2610783986747265
1732,136222,for,0.5787364952266216,0.2711553648114204
1733,136237,mot,0.3393875062465668,0.4125390462577343
1734,136251,for,0.3758364915847778,0.3243202343583107
1735,136272,for,0.3693390674889087,0.364264402538538
1736,136273,for,0.6045442223548889,0.2527235709130764
1737,136274,mot,0.2437976598739624,0.3752678893506527
1738,136281,for,0.4835903365164995,0.3160560801625252
1739,136302,for,0.4742327909916639,0.305035937577486
1740,136321,for,0.3402351438999176,0.3427009992301464
1741,136351,for,0.3929968178272247,0.3462811149656772
1742,136458,mot,0.2495679408311844,0.5210770592093468
1743,136466,for,0.467512845993042,0.3192456439137459
1744,136467,for,0.4639111757278442,0.3229961171746254
1745,136474,for,0.4254796206951141,0.3812702260911464
1746,136475,mot,0.3537347912788391,0.4333268627524376
1747,136483,mot,0.2282546758651733,0.4534920565783977
1748,136501,for,0.4119890034198761,0.3628347553312778
1749,136502,for,0.4866230189800262,0.3404119908809662
1750,136591,for,0.3187398314476013,0.2937106490135193
1751,136592,mot,0.2721862494945526,0.4049553498625755
1752,136593,mot,0.3113178610801697,0.4435759410262108
1753,136604,for,0.4465195937082171,0.424934946000576
1754,1369419,mot,0.2760198302567005,0.4719342216849327
1755,1369420,mot,0.3784222602844238,0.4587419740855694
1756,1369518,mot,0.376446783542633,0.4640749394893646
1757,1369612,for,0.4366919994354248,0.3592335693538189
1758,1369615,mot,0.1646674321964383,0.6284900009632111
1759,1369711,mot,0.3588986992835998,0.4321193620562553
1760,1369813,mot,0.3299896717071533,0.3938303738832474
1761,1369814,mot,0.3460749685764313,0.4187389500439167
1762,1369816,for,0.4373018816113472,0.3400956615805626
1763,1369817,for,0.4005294069647789,0.4152476452291012
1764,136999,mot,0.2241248339414596,0.5476438961923122
1765,1369910,for,0.4921495318412781,0.2981950417160988
1766,137001,mot,0.2890279293060303,0.4347196444869041
1767,137002,for,0.4340289533138275,0.3507472947239876
1768,137003,for,0.3444894552230835,0.3630872741341591
1769,137004,for,0.4214637577533722,0.4444175660610199
1770,137005,for,0.5644365604966879,0.2808299958705902
1771,137006,mot,0.3348972797393799,0.4398074224591255
1772,137007,mot,0.2913982570171356,0.4820594154298305
1773,137008,for,0.427407443523407,0.3313471898436546
1774,137013,for,0.4880295395851135,0.2724090255796909
1775,137014,for,0.5916413981467485,0.242048729211092
1776,137020,for,0.5038788318634033,0.2578842602670192
1777,137030,mot,0.1747024953365326,0.580200832337141
1778,137031,for,0.3893454074859619,0.3904219456017017
1779,137119,mot,0.3001293838024139,0.4625541530549526
1780,1371110,mot,0.2689239084720611,0.4531031399965286
1781,1371111,mot,0.2620954811573028,0.4008856825530529
1782,137128,mot,0.3086179411038756,0.4572791531682014
1783,137137,mot,0.3233583867549896,0.4542683288455009
1784,137155,mot,0.2216998934745788,0.509646087884903
1785,137161,for,0.4363832473754883,0.2962303347885608
1786,137162,for,0.5941412355750799,0.1677167452871799
1787,137163,for,0.4231188595294952,0.329859871417284
1788,137164,for,0.5665327254682779,0.1903134100139141
1789,137371,mot,0.3873547678813338,0.427010964602232
1790,137372,mot,0.2872346341609955,0.463421069085598
1791,137373,for,0.4882457731291652,0.3197610527276993
1792,1374117,mot,0.2197610139846801,0.4748131781816482
1793,1374122,for,0.3586721122264862,0.3769471496343612
1794,1374137,mot,0.2725552320480346,0.4350426159799099
1795,1374138,for,0.4127239175140857,0.370598055422306
1796,137460,for,0.500368058681488,0.3211226761341095
1797,137461,mot,0.319344013929367,0.3873905949294567
1798,137462,for,0.5548859238624573,0.22898730635643
1799,137604,for,0.418613851070404,0.3829673752188682
1800,137612,mot,0.1596533190459013,0.6389656066894531
1801,137613,for,0.4499821662902832,0.3226318471133709
1802,137625,for,0.5814602635800838,0.2383853457868099
1803,137626,for,0.3275065124034881,0.3445569835603237
1804,1376319,mot,0.2782027423381805,0.5151145569980145
1805,1376420,mot,0.3654857873916626,0.4289976879954338
1806,1376423,for,0.4689737483859062,0.380060251802206
1807,1376521,for,0.5689665675163269,0.2211725935339927
1808,1376616,mot,0.3303417563438415,0.4139128141105175
1809,1376715,for,0.4468785990029573,0.3980538621544838
1810,1376813,mot,0.3855403214693069,0.4481394030153751
1811,1376814,mot,0.2833062410354614,0.5148870684206486
1812,1376912,for,0.5913607506081462,0.2348434776067733
1813,1377011,mot,0.2569462060928345,0.5326499119400978
1814,1377110,mot,0.2755635660141706,0.5557616874575615
1815,137729,mot,0.3642711546272039,0.4459696486592293
1816,137735,mot,0.2839362919330597,0.5225850567221642
1817,137736,mot,0.3583510518074035,0.4174630120396614
1818,137737,for,0.3795384168624878,0.4022282510995865
1819,137738,for,0.5480951070785522,0.2194745950400829
1820,137744,mot,0.2444554716348648,0.5415078401565552
1821,137753,mot,0.1490248441696167,0.5568593479692936
1822,137762,for,0.4265691339969635,0.4059583023190498
1823,137771,mot,0.2969688475131988,0.5234138891100883
1824,137810,for,0.3853871524333954,0.3912023827433586
1825,137820,for,0.6065826490521431,0.2012975849211216
1826,137821,mot,0.3708304166793823,0.4467939808964729
1827,137822,for,0.4869073033332824,0.2667444497346878
1828,137823,mot,0.3993997871875763,0.4509677216410637
1829,137824,mot,0.2723790407180786,0.5084119141101837
1830,137825,for,0.4771443009376526,0.3180178999900818
