,id,NorskGPT_A_vote,NorskGPT_A_for_prob,NorskGPT_A_against_prob,NorskGPT_H_vote,NorskGPT_H_for_prob,NorskGPT_H_against_prob,NorskGPT_Sp_vote,NorskGPT_Sp_for_prob,NorskGPT_Sp_against_prob,NorskGPT_FrP_vote,NorskGPT_FrP_for_prob,NorskGPT_FrP_against_prob,NorskGPT_KrF_vote,NorskGPT_KrF_for_prob,NorskGPT_KrF_against_prob,NorskGPT_MDG_vote,NorskGPT_MDG_for_prob,NorskGPT_MDG_against_prob,NorskGPT_SV_vote,NorskGPT_SV_for_prob,NorskGPT_SV_against_prob,NorskGPT_V_vote,NorskGPT_V_for_prob,NorskGPT_V_against_prob,NorskGPT_R_vote,NorskGPT_R_for_prob,NorskGPT_R_against_prob
601,122262,for,0.4799163956195116,0.3177359811961651,mot,0.302898645401001,0.4642388746142387,for,0.5193784683942795,0.2679067999124527,for,0.5013939999043941,0.3257871568202972,for,0.5653186775743961,0.2700491398572922,for,0.4376014452427625,0.33932776004076,for,0.4942045025527477,0.2626601904630661,for,0.3978795409202575,0.3738024979829788,mot,0.2929356694221496,0.4616790488362312
602,122263,for,0.595199640840292,0.2160963714122772,mot,0.3500989973545074,0.4198735170066356,for,0.5698562264442444,0.2202104702591896,for,0.5518280863761902,0.2682640887796879,for,0.6246615536510944,0.2164915539324283,for,0.5982209742069244,0.2010012045502662,for,0.6840245388448238,0.1540690213441848,for,0.484234482049942,0.3166717365384102,for,0.4092328548431396,0.3650076016783714
603,122293,for,0.5389706324785948,0.3043962903320789,mot,0.2895988225936889,0.5232187733054161,for,0.5005666296929121,0.3242315202951431,for,0.4411042742431164,0.4024301618337631,for,0.5516462326049805,0.2975289821624756,for,0.55186677724123,0.2618114873766899,for,0.6121479757130146,0.219572439789772,for,0.4245261251926422,0.4096725955605507,for,0.4070648550987243,0.4137820824980736
604,122294,for,0.5006698127835989,0.3400779999792576,mot,0.2813789844512939,0.5000907965004444,for,0.445790970697999,0.3810906186699867,for,0.4341088775545358,0.424971129745245,for,0.518856842070818,0.3533587791025638,for,0.533469807356596,0.2960989736020565,for,0.5992954038083553,0.2405973151326179,mot,0.3849177360534668,0.4321882352232933,mot,0.3881367687135935,0.4385116845369339
605,122301,mot,0.3824623245745897,0.4677421376109123,mot,0.2442212402820587,0.5934215076267719,mot,0.3819895759224891,0.4541490748524666,mot,0.3615845795720815,0.4944491311907768,for,0.4375032503157854,0.4333247691392898,for,0.4717228878289461,0.3746903911232948,for,0.4955426659435034,0.3326974213123321,mot,0.3513542711734772,0.5048048831522465,mot,0.3212296068668365,0.5240301042795181
606,122302,for,0.6692633591592312,0.194278072565794,for,0.4133427441120147,0.428907535970211,for,0.6631980538368225,0.1905058994889259,for,0.6346775088459253,0.2351134791970253,for,0.6937474105507135,0.1862427741289138,for,0.7034127041697502,0.151533592492342,for,0.7332843579351902,0.1277981773018837,for,0.5398236513137817,0.3229215256869793,for,0.5013779401779175,0.3515208289027214
607,122323,for,0.6502988263964653,0.1865944564342498,for,0.4174876138567924,0.4002401754260063,for,0.627829872071743,0.1931781992316246,for,0.6207350045442581,0.2189186140894889,for,0.6614427119493484,0.1856173127889633,for,0.6737517081201077,0.1492531299591064,for,0.7311666160821915,0.1047373674809932,for,0.5500580072402954,0.2818237915635109,for,0.4986886531114578,0.318547885864973
608,122324,for,0.4369983654469251,0.3929625377058983,mot,0.2557305190712213,0.5356747210025787,for,0.420170309022069,0.4010572358965873,for,0.4033705089241266,0.4409253746271133,for,0.4783755373209715,0.3808889240026474,for,0.4843224193900823,0.3537468388676643,for,0.5452402792870998,0.2710554227232933,mot,0.3501860741525888,0.4704113155603409,mot,0.3203136958181858,0.4908431470394134
609,122325,mot,0.2675540670752525,0.4968584105372429,mot,0.1590646803379058,0.5617814101278782,mot,0.2629105467349291,0.492952823638916,mot,0.2496641855686903,0.5451002940535545,mot,0.3129753153771162,0.4760989844799042,mot,0.2826442830264568,0.4846290051937103,for,0.3598995357751846,0.4102896302938461,mot,0.2432950288057327,0.5207639448344707,mot,0.2278860788792371,0.5377535037696362
610,122326,for,0.5294500328600407,0.3107441961765289,mot,0.2706820368766784,0.5580617524683475,for,0.4897948801517486,0.338199719786644,for,0.4405781421810388,0.418837770819664,for,0.5261984709650278,0.3425107151269912,for,0.5790373031049967,0.2583527192473411,for,0.6455988027155399,0.2009275704622268,for,0.4324994385242462,0.4142665155231952,mot,0.38528723269701,0.4645226262509823
611,122331,for,0.7094262987375259,0.1372131779789924,for,0.4587053749710321,0.3685892708599567,for,0.7015151493251324,0.1436030641198158,for,0.6569075994193554,0.1912692822515964,for,0.7354414910078049,0.1409496814012527,for,0.7250012569129467,0.1228467486798763,for,0.7920440249145031,0.0836164914071559,for,0.6100022383034229,0.2487633340060711,for,0.5532448478043079,0.2832950018346309
612,122342,for,0.7942282594740391,0.0566350426524877,for,0.5878964923322201,0.2362784035503864,for,0.7901129089295864,0.0537194367498159,for,0.7608285658061504,0.0894602909684181,for,0.7978797517716885,0.0668107904493808,for,0.812342531979084,0.0234284177422523,for,0.8284701406955719,0.0353609714657068,for,0.7112338300794363,0.1423388123512268,for,0.6450240574777126,0.1863634511828422
613,122366,for,0.4953286647796631,0.2919982858002186,mot,0.2594089806079864,0.5084208361804485,for,0.4687254130840301,0.2983414642512798,for,0.4138116538524627,0.3621717989444732,for,0.5148929953575134,0.2851468548178673,for,0.5330845713615417,0.2189257889986038,for,0.6054007522761822,0.1942173391580581,for,0.3969058990478515,0.3886196948587894,mot,0.3405065834522247,0.4323133155703544
614,122367,for,0.4276073463261127,0.3882523477077484,mot,0.2511879801750183,0.5268092900514603,for,0.4187904763966799,0.3869340941309929,for,0.3935783114284277,0.4292991459369659,for,0.4653707388788461,0.376186266541481,for,0.4787144679576158,0.3317041173577308,for,0.5560565032064915,0.2686172276735306,mot,0.3477040231227875,0.4578185379505157,mot,0.3139965534210205,0.47319545596838
615,122368,mot,0.2681219596415758,0.6002316176891327,mot,0.1526757180690765,0.703648142516613,mot,0.2667531464248895,0.5870942398905754,mot,0.2318732952699065,0.6205475628376007,mot,0.3550671115517616,0.5109710097312927,mot,0.3009957280009985,0.5474234409630299,for,0.485097985714674,0.3598881289362907,mot,0.2578949332237243,0.6026145927608013,mot,0.2089746594429016,0.656495064496994
616,122372,mot,0.3953947704285383,0.4814467504620552,mot,0.2395947277545929,0.6149044372141361,mot,0.3956115655601024,0.4751273170113563,mot,0.3994967099279165,0.4881356209516525,for,0.4607712794095278,0.4328174591064453,for,0.4171527437865734,0.4492182806134224,for,0.4985249824821949,0.3695802986621856,mot,0.336687296628952,0.5240734778344631,mot,0.2997303903102875,0.5627641715109348
617,122383,for,0.7704772502183914,0.1089084334671497,for,0.5264821108430624,0.3307457230985164,for,0.772146999835968,0.1001245528459549,for,0.7421694472432137,0.1337522827088832,for,0.7908111773431301,0.1026547998189926,for,0.7655177861452103,0.1042308583855629,for,0.8094504773616791,0.0680905804038047,for,0.6515179444104433,0.224583201110363,for,0.5916340164840221,0.2676782719790935
618,122394,for,0.6948656067252159,0.1881689056754112,for,0.470114292576909,0.3911756761372089,for,0.6947362273931503,0.1811656355857849,for,0.6372856851667166,0.2334139160811901,for,0.7001423668116331,0.1924124397337436,for,0.7381521724164486,0.1227144263684749,for,0.7330310009419918,0.1302518993616104,for,0.5834664637222886,0.2903333157300949,for,0.4992600921541452,0.3625431880354881
619,122395,for,0.5099019315093756,0.3274116553366184,mot,0.336228858679533,0.4933760650455951,for,0.4938756823539734,0.3251037374138832,for,0.4945989921689033,0.3533811643719673,for,0.5296316854655743,0.3308118656277656,for,0.551799152046442,0.2816392257809639,for,0.5923651121556759,0.2547779977321625,for,0.4493531258776784,0.4074993729591369,mot,0.383305599913001,0.4586769640445709
620,122401,for,0.4378351662307977,0.3551025353372097,mot,0.2360092401504516,0.5024200566112995,for,0.4204812012612819,0.3550335094332695,for,0.4048370625823736,0.4065575674176216,for,0.4725784640759229,0.3457063920795917,for,0.4692285656929016,0.333821315318346,for,0.5149848163127899,0.2617287337779999,mot,0.3396003544330597,0.4306750819087028,mot,0.2901718914508819,0.4707090444862842
621,122450,for,0.4727043472230434,0.3612124696373939,mot,0.3063485156744718,0.5204797610640526,for,0.4952337592840194,0.3343339785933494,for,0.4697116874158382,0.3701653555035591,for,0.5470515955239534,0.3102811947464943,for,0.4959610570222139,0.3379411175847053,for,0.5752104129642248,0.260365180671215,for,0.4050379395484924,0.4314806424081325,mot,0.3616411760449409,0.4828544296324253
622,122483,mot,0.2361118867993354,0.5430014654994011,mot,0.1523380577564239,0.602908294647932,mot,0.2269728351384401,0.5404547154903412,mot,0.2222476098686456,0.5771006643772125,mot,0.2755634225904941,0.5347570404410362,mot,0.2429707143455743,0.5417424365878105,mot,0.2822197638452053,0.4762386307120323,mot,0.2305430006235838,0.5888825356960297,mot,0.2075692396610975,0.5938922017812729
623,122501,mot,0.2165743559598922,0.5123064294457436,mot,0.1275828927755355,0.5890964455902576,mot,0.205040618777275,0.5413186773657799,mot,0.1798367500305175,0.5759309157729149,mot,0.2528988420963287,0.538449801504612,mot,0.2849209904670715,0.4976971372961998,mot,0.3374395370483398,0.4174604117870331,mot,0.2114078104496002,0.5435919351875782,mot,0.1746494770050048,0.561821710318327
624,122502,for,0.60389069840312,0.269471526145935,mot,0.359626829624176,0.5020790100097656,for,0.5625385120511055,0.2944724559783935,for,0.5422170925885439,0.3273672387003898,for,0.6211693491786718,0.2693911716341972,for,0.6172451488673687,0.2503246217966079,for,0.7209263741970062,0.1617014147341251,for,0.5034278631210327,0.3741450607776642,for,0.4894094625487923,0.3916017450392246
625,122516,for,0.5503330379724503,0.2756398022174835,mot,0.358922004699707,0.4295448176562786,for,0.5447579212486744,0.2729607596993446,for,0.4591188598424196,0.3715136870741844,for,0.6108176186680794,0.2348893135786056,for,0.6638344898819923,0.1815814599394798,for,0.6610725708305836,0.1441091671586036,for,0.447121424600482,0.3620812073349952,for,0.4004302453249693,0.4018775448203087
626,122517,for,0.7658362947404385,0.1063967905938625,for,0.5296837408095598,0.3252119123935699,for,0.7366924770176411,0.1208852902054786,for,0.7106458209455013,0.1576001122593879,for,0.7845956794917583,0.1036178842186927,for,0.8001807183027267,0.0702627412974834,for,0.8219161443412304,0.0596694517880678,for,0.6527091041207314,0.2112227268517017,for,0.6319455280900002,0.2308012321591377
627,122522,mot,0.2951257824897766,0.4310418143868446,mot,0.1991171538829803,0.5170021504163742,mot,0.3085217475891113,0.4372592680156231,mot,0.2697319984436035,0.47656025364995,for,0.3536911308765411,0.4046055972576141,mot,0.331046313047409,0.4081709496676922,for,0.449282681569457,0.3357423767447471,mot,0.2839950025081634,0.4916614033281803,mot,0.2402172535657882,0.5054317377507687
628,122523,for,0.3883863911032676,0.4210027903318405,mot,0.2338532377034425,0.5418002940714359,for,0.3893478643149137,0.4252396672964096,mot,0.3499183133244514,0.4584696069359779,for,0.4530662409961223,0.3876280486583709,for,0.4211116824299097,0.3803308829665184,for,0.5587920509278774,0.2621619626879692,mot,0.3114930391311645,0.484000775963068,mot,0.2972359769046306,0.5045438669621944
629,122524,mot,0.3885981645435095,0.4408849999308586,mot,0.227144232019782,0.6027250774204731,mot,0.3807960711419582,0.4302623495459556,mot,0.3063832242041826,0.5331849604845047,for,0.418372917920351,0.421424888074398,for,0.4371126405894756,0.3817587196826935,for,0.4927248694002628,0.3215190842747688,mot,0.3186345994472503,0.5002318881452084,mot,0.3013741411268711,0.5267509110271931
630,122525,for,0.6765042468905449,0.15526182949543,for,0.4591621402651071,0.376363918185234,for,0.6601234525442123,0.1656842119991779,for,0.6214941386133432,0.2124758251011371,for,0.7053568214178085,0.1514990478754043,for,0.7402915470302105,0.0869556218385696,for,0.7491483017802238,0.0886342488229274,for,0.5654846429824829,0.2681796848773956,for,0.5321349743753672,0.2984897084534168
631,122541,for,0.6436287872493267,0.2051815800368785,for,0.4063304103910923,0.4427501000463962,for,0.6213707998394966,0.211285650730133,for,0.5821580085903406,0.2777435854077339,for,0.654955618083477,0.2179571986198425,for,0.7003593072295189,0.1507087536156177,for,0.7151037156581879,0.1336696036159992,for,0.5299403881654143,0.3332480452954769,for,0.4863685723394155,0.3661828525364399
632,1225512,mot,0.1471897140145301,0.6264996528625488,mot,0.0876828134059906,0.6555849462747574,mot,0.1647477224469185,0.5982984453439713,mot,0.145580219104886,0.617778517305851,mot,0.1984739024192094,0.5730624869465828,mot,0.1321390327066183,0.6455568894743919,mot,0.1891881674528122,0.5184492394328117,mot,0.1326416283845901,0.6341157890856266,mot,0.1182168889790773,0.6756334155797958
633,1225513,mot,0.2943582218140363,0.4815898016095161,mot,0.1819330416619777,0.5698231533169746,mot,0.2653970289975405,0.4888460785150528,mot,0.2713765799999237,0.5337779149413109,mot,0.3494741264730692,0.4582144469022751,for,0.3769792839884758,0.4137846827507019,for,0.4043414629995823,0.3685654699802398,mot,0.2426577843725681,0.5378559976816177,mot,0.2164857983589172,0.5579709857702255
634,1225614,mot,0.2146735042333603,0.5811958238482475,mot,0.1583788692951202,0.6190586760640144,mot,0.1987526267766952,0.5941786505281925,mot,0.1528173685073852,0.6354213431477547,mot,0.225780114531517,0.5927900485694408,mot,0.2554337084293365,0.5524164363741875,mot,0.2954242825508117,0.5185683965682983,mot,0.2245844900608062,0.5897591225802898,mot,0.1964121162891388,0.6058231703937054
635,122576,for,0.512775931507349,0.2990109324455261,mot,0.2999299429357052,0.5080064088106155,for,0.4733614735305309,0.3251362219452858,for,0.4517731387168169,0.3711128905415535,for,0.5329572819173336,0.2987376227974891,for,0.5590369962155819,0.2517901882529259,for,0.586080752313137,0.2003820165991783,for,0.3767522573471069,0.414950467646122,mot,0.3518624510616064,0.4566839709877968
636,122577,mot,0.4173749256879091,0.4525630734860897,mot,0.2675459068268537,0.5914370194077492,for,0.4046670254319906,0.4498194456100464,mot,0.3870978429913521,0.4781084954738617,for,0.4528338406234979,0.4204676225781441,for,0.4220635369420051,0.4348981007933616,for,0.4640160165727138,0.3812926635146141,mot,0.3374027302488684,0.5334260910749435,mot,0.2881241794675588,0.5702998638153076
637,122578,mot,0.3260651752352714,0.4631284102797508,mot,0.2168004140257835,0.5588144101202488,mot,0.3066272940486669,0.4637632146477699,mot,0.3138514775782823,0.4906516298651695,mot,0.3856759797781706,0.4353207051753998,for,0.3844494298100471,0.4030715897679329,for,0.4230408668518066,0.3381758257746696,mot,0.2625373005867004,0.5220976918935776,mot,0.2514376677572727,0.5418218187987804
638,122579,for,0.6810083389282227,0.2043452858924865,for,0.4295035991817713,0.4521666765213012,for,0.652003388851881,0.2228328138589859,for,0.6071347836405039,0.2798408716917038,for,0.692229051142931,0.2101944647729396,for,0.7114326804876328,0.1808413043618202,for,0.7768431156873703,0.1231758370995521,for,0.5477142659947276,0.3523396328091621,for,0.5157704427838326,0.3719175308942795
639,1225710,for,0.4771696645766496,0.3338973969221115,mot,0.304556306451559,0.5008518882095814,for,0.4743949323892593,0.3237688541412353,for,0.4528256356716156,0.3513741567730903,for,0.5085700154304504,0.3157113343477249,for,0.4861579313874244,0.3186570107936859,for,0.5460411384701729,0.2421563640236854,for,0.3806837201118469,0.4268818907439708,mot,0.3754698447883129,0.4507847689092159
640,1225711,for,0.4598405119031667,0.3457495793700218,mot,0.2453562449663877,0.5505499355494976,for,0.4677038453519344,0.3296556174755096,for,0.4023048505187034,0.4181065931916237,for,0.5298439338803291,0.2983106598258018,for,0.5572860240936279,0.2487321868538856,for,0.5945401415228844,0.1844314374029636,mot,0.3529993891716003,0.480140458792448,mot,0.3141413684934377,0.5012637972831726
641,122591,for,0.4101235345005989,0.3227206468582153,mot,0.2873956318944692,0.4246202781796455,for,0.4158363156020641,0.2972597703337669,for,0.4255827516317367,0.350526787340641,for,0.4537722989916801,0.3212906047701835,for,0.4383706860244274,0.3066475093364715,for,0.4602403901517391,0.2760948464274406,for,0.3427291214466095,0.3617801666259765,mot,0.3009913545101881,0.4194820113480091
642,122592,for,0.467112822458148,0.2666579782962799,mot,0.2636976242065429,0.4400548078119755,for,0.4658156298100948,0.2519108615815639,for,0.4652982484549284,0.3047011457383632,for,0.4994428940117359,0.2728011198341846,for,0.5256314016878605,0.2284732460975647,for,0.5300995074212551,0.190262533724308,for,0.375019907951355,0.3694797866046428,mot,0.3209331892430782,0.4083787612617016
643,122593,for,0.4416077733039856,0.3383923172950744,mot,0.2660766541957855,0.489092156291008,for,0.4450776576995849,0.3227970637381077,for,0.4148164689540863,0.3762110322713852,for,0.5040352940559387,0.2986635379493236,for,0.476287841796875,0.3098390139639377,for,0.5627787634730339,0.2358696684241294,for,0.3772936463356018,0.4126005209982395,mot,0.3134796023368835,0.4487656764686107
644,122594,mot,0.3745932150632143,0.4134478569030761,mot,0.2419992834329605,0.5253247991204262,mot,0.3547362741082907,0.4100524485111236,mot,0.3512980658560991,0.4490704089403152,for,0.4169384017586708,0.3817479014396667,for,0.4134557992219925,0.3745009899139404,for,0.4914534948766231,0.2751322984695434,mot,0.3282492775470018,0.4730271473526954,mot,0.2912034224718809,0.4916527196764946
645,122595,for,0.5665701199322939,0.2651048563420772,mot,0.3668292481452226,0.4484533779323101,for,0.5637871138751507,0.2528913095593452,for,0.5145504381507635,0.30844546854496,for,0.5768889803439379,0.2627863958477974,for,0.5587118156254292,0.2661113999783993,for,0.5900694318115711,0.2125233188271522,for,0.4520269632339477,0.3625801503658294,for,0.4223494976758957,0.4065324142575264
646,122603,mot,0.3584546037018299,0.510846484452486,mot,0.2420729864388704,0.6306312419474125,mot,0.3480870258063078,0.5071917548775673,mot,0.3054206101223826,0.5832272991538048,mot,0.3698989655822515,0.5152296125888824,mot,0.29793013446033,0.5642540380358696,for,0.4360272046178579,0.4244214594364166,mot,0.3481690725311637,0.5431214272975922,mot,0.2686729962006211,0.6068674176931381
647,122612,mot,0.1114304661750793,0.7468502074480057,mot,0.094305963255465,0.7606510780751705,mot,0.0787438452243805,0.7454240918159485,mot,0.0810249159112572,0.7697262614965439,mot,0.1208169665187597,0.7269293293356895,mot,0.1030837353318929,0.7294366881251335,mot,0.2231938317418098,0.6102776229381561,mot,0.1119630932807922,0.746341098099947,mot,0.1378874192014336,0.733232818543911
648,122624,mot,0.3660148046910763,0.4897986017167568,mot,0.2107561826705932,0.6065146811306477,mot,0.3678027037531137,0.4715112373232841,mot,0.3442798182368278,0.5113718807697296,mot,0.408847663551569,0.4566788524389267,for,0.3917667157948017,0.4294602423906326,for,0.4669332839548588,0.3614178076386451,mot,0.2949263155460357,0.5597693212330341,mot,0.2574045062065124,0.5720380768179893
649,122625,mot,0.4164701476693153,0.4653136096894741,mot,0.2580942511558532,0.5881903730332851,for,0.4100317358970642,0.4450179450213909,mot,0.3938691690564155,0.4710001535713672,for,0.4679397605359554,0.4073109924793243,for,0.4254298992455005,0.4175459183752537,for,0.5376525186002254,0.3207248263061046,mot,0.351068377494812,0.5143436007201672,mot,0.3074618577957153,0.5390761904418468
650,122636,for,0.4595809355378151,0.3628914579749107,mot,0.2836955189704895,0.5206248015165329,for,0.4558468386530876,0.3501680865883827,for,0.4406988061964512,0.3969850912690162,for,0.4875610042363405,0.3607311844825744,mot,0.3754497189074754,0.4413339123129844,for,0.5075561106204987,0.2989547699689865,mot,0.3790447115898132,0.4537294134497642,mot,0.338561438024044,0.4974079579114914
651,122647,for,0.4567812476307153,0.3387924134731293,mot,0.3133380226790905,0.4884383529424667,for,0.428373921662569,0.3507596403360367,for,0.4165416657924652,0.3898798376321792,for,0.4573412500321865,0.3486514762043953,for,0.4651944115757942,0.3261920884251594,for,0.4905021041631698,0.281315729022026,for,0.4069992639124393,0.4222461655735969,mot,0.3617832604795694,0.4489736557006836
652,122651,mot,0.3064124267548322,0.5625928603112698,mot,0.1937984256073832,0.6687662936747074,mot,0.3050007279962301,0.548019353300333,mot,0.2860562270507216,0.568844597786665,mot,0.3753797933459282,0.494196105748415,mot,0.3801164533942938,0.4753368161618709,for,0.4405904375016689,0.3933396525681019,mot,0.2799687944352627,0.588516790419817,mot,0.24296460673213,0.6303678900003433
653,122674,for,0.3565824627876282,0.4098047725856304,mot,0.1965699046850204,0.5552798695862293,mot,0.3196763694286346,0.4392527565360069,mot,0.2855060994625091,0.4886333346366882,for,0.3801324665546417,0.4057204127311706,for,0.3531605303287506,0.3981047868728637,for,0.4993502646684646,0.2819277420639992,mot,0.2871626317501068,0.4927558861672878,mot,0.2722690105438232,0.4923009239137172
654,122683,for,0.4015894532203674,0.3965879194438457,mot,0.2385996729135513,0.5659486092627048,for,0.3993270397186279,0.3979861736297607,mot,0.3624812364578247,0.4621797613799572,for,0.5128715746104717,0.3445525057613849,for,0.4865745659917593,0.3313258588314056,for,0.632940299808979,0.2093872427940368,mot,0.3144100606441498,0.4939314946532249,mot,0.298562616109848,0.4873196668922901
655,122701,for,0.486006872728467,0.3569554723799228,mot,0.2703582942485809,0.5586793459951878,for,0.4668200612068176,0.3540273010730743,for,0.4450623374432325,0.4119397699832916,for,0.5697032622992992,0.3106722421944141,for,0.5228659193962812,0.3141257166862488,for,0.6411946248263121,0.2145856581628322,mot,0.3947674334049225,0.4470580257475376,mot,0.3375215530395508,0.4813714325428009
656,122702,for,0.5955906175076962,0.2199414521455764,for,0.3730285763740539,0.4112830348312855,for,0.627593282610178,0.1979921273887157,for,0.5891186948865652,0.2492550984025001,for,0.6597427148371935,0.1937779709696769,for,0.6389138959348202,0.1873310580849647,for,0.6834925189614296,0.1633592993021011,for,0.496646523475647,0.3251510858535766,for,0.4102141857147217,0.3804580420255661
657,122714,for,0.5517779365181923,0.2518004439771175,mot,0.289665013551712,0.4720521941781044,for,0.5247784033417702,0.2724948152899742,for,0.4643421173095703,0.2957050763070583,for,0.5232437252998352,0.2474499568343162,for,0.5929084289819002,0.1990375891327858,for,0.6418226286768913,0.1702430546283722,for,0.405731052160263,0.3827853016555309,for,0.3720985352993011,0.3998482935130596
658,122725,mot,0.399937491863966,0.4525685608386993,mot,0.1322102434933185,0.6971400827169418,mot,0.3455110657960176,0.4830407351255417,mot,0.2799703720957041,0.578645333647728,for,0.4333459921181202,0.437120221555233,for,0.4154990799725055,0.4276620373129844,for,0.578000545501709,0.2642067149281502,mot,0.2398712234571576,0.6080504767596722,mot,0.2040232643485069,0.6306760162115097
659,122731,for,0.6314638331532478,0.2291378006339073,mot,0.3616227861493826,0.4652061313390732,for,0.5944182723760605,0.2463206723332405,for,0.5513855926692486,0.3142978772521019,for,0.6103535480797291,0.2641471102833748,for,0.5928543359041214,0.2596938163042068,for,0.6696206033229828,0.1846403032541275,for,0.4829806294292211,0.3656100630760193,for,0.4295607954263687,0.4063234329223633
660,122732,for,0.4888797700405121,0.23710498213768,mot,0.2415996491909027,0.4345102459192276,for,0.4716827571392059,0.246812954545021,for,0.4122559130191803,0.3247272595763206,for,0.4842955470085144,0.2787747010588646,for,0.4873718917369842,0.2470536008477211,for,0.5350854396820068,0.1794617176055908,for,0.4074417650699615,0.3584669195115566,for,0.3424874544143677,0.36136469617486
661,122733,mot,0.3027925863862037,0.4786023385822773,mot,0.1710368152707815,0.5906209386885166,mot,0.3006779551506042,0.4583266004920006,mot,0.2762500215321779,0.5054905489087105,mot,0.3322796411812305,0.4793430119752884,for,0.3823241256177425,0.3976274207234382,for,0.3815105445683002,0.3641577810049057,mot,0.2688745800405741,0.5275306180119514,mot,0.2225949522107839,0.5520212352275848
662,122750,for,0.653328051790595,0.2062106877565384,for,0.4317554179579019,0.4073601216077804,for,0.6846309676766396,0.1674854531884193,for,0.607504902407527,0.2330748736858368,for,0.6997630968689919,0.1833665892481804,for,0.7316292263567448,0.1243620291352272,for,0.7125325426459312,0.1427966803312301,for,0.5551426857709885,0.3042024970054626,for,0.4799158796668052,0.3674328476190567
663,122831,for,0.4199564717710018,0.39401426166296,mot,0.2584200818091631,0.5427757985889912,for,0.426982507109642,0.3702188581228256,for,0.3963610734790563,0.4149230197072029,for,0.4608596097677946,0.3718570321798324,for,0.4802541825920343,0.3386960066854954,for,0.5226170048117638,0.273178044706583,mot,0.339915007352829,0.4605772010982036,mot,0.3000601138919592,0.5192866772413254
664,122842,mot,0.3819491863250732,0.4472879096865654,mot,0.2241744277998805,0.6020710617303848,for,0.3975017629563808,0.414746306836605,for,0.4125109780579805,0.4263417571783066,for,0.4849621970206499,0.3746523782610893,mot,0.329639621078968,0.4948855862021446,for,0.4794361386448145,0.3330252468585968,mot,0.3357870820909738,0.5043436661362648,mot,0.2156225079670548,0.6106148511171341
665,122871,for,0.7970702201128006,0.0787062086164951,for,0.5576642751693726,0.2699810080230236,for,0.7921517603099346,0.0734420325607061,for,0.7676174156367779,0.1028430089354515,for,0.785036139190197,0.0899093076586723,for,0.8013531044125557,0.0632552057504654,for,0.800434336066246,0.0622196327894926,for,0.7208953630179167,0.1535249426960945,for,0.6175780296325684,0.2202993184328079
666,122872,for,0.498080613091588,0.2793269269168377,mot,0.269391655921936,0.4711316265165806,for,0.4813420735299587,0.2796856686472893,for,0.460181163623929,0.3465996086597442,for,0.5306225065141916,0.2866765260696411,for,0.5355146322399378,0.2475279979407787,for,0.566589742898941,0.1991402097046375,for,0.3920062780380249,0.3704965598881244,mot,0.3334457278251648,0.4255070835351944
667,122873,for,0.6504385378211737,0.2038779035210609,for,0.4027393758296966,0.4286366477608681,for,0.6732069775462151,0.1865266971290111,for,0.6183505989611149,0.2444864027202129,for,0.6931864861398935,0.1943796575069427,for,0.696254312992096,0.1548789553344249,for,0.7259932644665241,0.1465268209576606,for,0.5362671613693237,0.3242697641253471,for,0.466801106929779,0.3657690696418285
668,122890,for,0.4707291685044765,0.4047904014587402,mot,0.2863646447658539,0.5543518774211407,for,0.4539654497057199,0.4146785512566566,for,0.4123521670699119,0.4571829289197922,for,0.4855588674545288,0.4051721915602684,for,0.4746541306376457,0.4035876914858818,for,0.5852876491844654,0.3041065707802772,mot,0.379171222448349,0.4726484231650829,mot,0.346483439207077,0.5049447529017925
669,123018,for,0.4848015531897545,0.3801151774823665,mot,0.3385337656363845,0.539085891097784,for,0.4149512555450201,0.4485393092036247,for,0.413042739033699,0.4568161368370056,for,0.4616934321820736,0.4168389812111854,for,0.4745788797736168,0.3931899480521679,for,0.5909112356603146,0.2834785506129265,mot,0.4294343702495098,0.4633547402918339,mot,0.3940268252044916,0.4922496303915977
670,123036,for,0.5920209344476461,0.2598767280578613,mot,0.3792031649500131,0.4729906767606735,for,0.585969241335988,0.2675657942891121,for,0.5011231172829866,0.3485657051205635,for,0.597196064889431,0.271729975938797,for,0.5880589596927166,0.2567756772041321,for,0.6904247105121613,0.1750073991715908,for,0.4947638213634491,0.3654052540659904,for,0.4837135598063469,0.3785384073853493
671,123045,for,0.5255571901798248,0.3166244998574257,mot,0.3174068983644247,0.5022311247885227,for,0.5124804526567459,0.3175462931394577,for,0.4690736141055822,0.3667991533875465,for,0.5520366262644529,0.3060318976640701,for,0.4953167997300625,0.3336145579814911,for,0.6074263788759708,0.2316479608416557,for,0.416186329908669,0.4256499372422695,mot,0.372315114364028,0.4602151848375797
672,123054,for,0.4084437191486358,0.3422240875661373,mot,0.2157044261693954,0.5679370947182178,for,0.3711119294166565,0.3737206980586052,mot,0.3169887065887451,0.4798469990491867,for,0.4238983690738678,0.3756117969751358,for,0.4082979261875152,0.3650375157594681,for,0.4848183989524841,0.2698307782411575,mot,0.3488990068435669,0.447939570993185,mot,0.2865425646305084,0.4963365942239761
