,id,Gemma2-instruct_left_vote,Gemma2-instruct_left_for_prob,Gemma2-instruct_left_against_prob,Gemma2-instruct_right_vote,Gemma2-instruct_right_for_prob,Gemma2-instruct_right_against_prob,Gemma2-instruct_center_vote,Gemma2-instruct_center_for_prob,Gemma2-instruct_center_against_prob
2431,14577186,for,0.999173146134126,0.0,for,0.9921162528917192,0.0019293576478958,for,0.9989345859612512,0.0
2432,14577194,for,0.9900035671889782,0.0033771356102079,mot,0.3762106895446777,0.616016598418355,for,0.9461031027603894,0.0456027165055274
2433,14578179,for,0.997251647131634,0.0,mot,0.0041661262512207,0.9903902471996844,for,0.9921404448105022,0.0004760411684401
2434,14578182,for,0.9973406671197154,0.0,for,0.9931887903949246,0.0001106637937482,for,0.998106742157688,0.0
2435,14578183,for,0.995486180014268,0.0,for,0.9799497911008076,0.0093053989112377,for,0.9933735286031152,0.0
2436,14578184,for,0.9979659037198872,0.0,for,0.9903600035468116,0.0024343198165297,for,0.9956025733263232,0.0
2437,14578187,for,0.997542860393878,0.0,for,0.9960760593530722,0.0006287101423367,for,0.99858203495387,0.0
2438,14578189,for,0.9986486703674018,0.0,for,0.9646361621562392,0.0273803013260476,for,0.99800605524797,0.0
2439,14579180,for,0.9987821130562224,0.0,for,0.9692851784056984,0.0250623833853751,for,0.9975563279440394,0.0
2440,14579192,for,0.9979935090341314,0.0,mot,0.2343340069055557,0.7593663216102868,for,0.9960145360964816,0.0
2441,14580185,for,0.998031686514878,0.0,for,0.995562930678716,0.0004819798632524,for,0.9977463053364772,0.0
2442,14580188,for,0.9991681254505238,0.0,mot,0.0026235589757561,0.995171637448948,for,0.9977682156604716,0.0001818659220589
2443,14580191,for,0.9984912568615982,0.0,for,0.7951695919036865,0.1988775050267577,for,0.9977916242205538,0.0
2444,14581138,for,0.9964906189125032,0.0,for,0.951282225898467,0.042483867960982,for,0.9941177162108944,0.000476920075016
2445,14581157,for,0.8211255669593811,0.058559950441122,for,0.9736270387656988,0.005512224510312,for,0.9530099625699222,0.0079396246001124
2446,14584150,for,0.9946874392044264,0.0003388187906239,for,0.9947165022604167,0.0010274881497025,for,0.9953091247007252,0.0002461136609781
2447,14584155,for,0.9985199458024,0.0,for,0.9948531275003916,0.0,for,0.998628575958719,0.0
2448,14584162,for,0.9974366799287964,0.0,mot,0.0035007956903427,0.9902487345971168,for,0.9909449263941496,0.0
2449,14584168,for,0.997742270141316,0.0,mot,0.0010486756218597,0.9938109482172875,for,0.9960141245901468,0.0
2450,14584169,for,0.9978057671833084,0.0,for,0.9905099344905466,0.0019863308407366,for,0.9972510323059396,0.0
2451,14584171,for,0.9978437600657344,0.0001699884160188,for,0.8752262559719384,0.1216518608853221,mot,0.4167023538611829,0.577813507989049
2452,14584172,for,0.9989596113628068,0.0,mot,0.0034663535188883,0.9932962321909145,for,0.9985690007124504,0.0
2453,14584173,for,0.998355323827127,0.0,for,0.7097163037396967,0.2826631595380604,for,0.9962539170664968,0.0
2454,14587151,for,0.994461691720062,0.0,for,0.9932069801725448,0.0003567379317246,for,0.9935645179939456,0.0
2455,14587160,for,0.9993357610110252,0.0,mot,0.0,0.9983780866023152,for,0.998352000664454,0.0
2456,14587163,for,0.9960760119065526,0.0,mot,0.0391561537981033,0.9538028608076274,for,0.991006068594288,0.0
2457,14589137,for,0.9975879219418856,0.0,mot,0.0,0.997731576440856,for,0.9941273921285756,0.0
2458,14589147,for,0.9984373535735358,0.0,mot,0.0,0.9964037935715168,for,0.997187368448067,0.0
2459,14589156,for,0.9987634559438447,0.0,for,0.4908480644226074,0.4980718898586929,for,0.9984292155058938,0.0
2460,14589164,for,0.9948974665021524,0.0001040744173224,mot,0.0,0.9981871676864102,for,0.5212405920028687,0.4716767249628901
2461,14589166,for,0.9940707553178072,0.0,mot,0.0,0.9975479843560606,for,0.8186631370335817,0.1631120350211858
2462,14589174,for,0.9980189396301284,0.0,for,0.9947636286378838,8.434421033598483e-05,for,0.9976981774088928,0.0
2463,1459083,for,0.9883616983424872,0.0029529330786317,mot,0.0041132536716759,0.9918228841852396,for,0.9825722539098932,0.0102475890889763
2464,1459095,for,0.9990193339763208,0.0,for,0.9407017230987548,0.0528303092578426,for,0.9989068735812908,0.0
2465,14590119,for,0.90111243724823,0.0789026101119816,for,0.9896296586375684,0.0005587714258581,for,0.9804134226869792,0.0022047725506126
2466,14590132,for,0.99841782375006,0.0,for,0.9920538559672424,0.0013359315926209,for,0.9983267039060592,0.0
2467,14590139,for,0.9874809060711414,0.0016397347208112,for,0.9126527608605102,0.0809501025360077,for,0.8126158387167379,0.1790974824689328
2468,14590161,for,0.9106036317534744,0.080122176092118,mot,0.0,0.9970108817797154,mot,0.0177900549024343,0.9756636996753514
2469,14590167,for,0.9939763291040437,0.0,for,0.988731247955002,0.001656471285969,for,0.9941361668752506,0.0
2470,14590175,for,0.9977492600228288,0.0,for,0.9864942099084146,0.0,for,0.9976469525136054,0.0
2471,14591108,for,0.9959888632874936,0.0,mot,0.0010389444651082,0.9932566261850296,for,0.9896482892800122,0.0026677038986235
2472,14591113,for,0.9971942674310412,0.0,mot,0.0,0.998094966285862,for,0.988087508478202,0.0019198103109374
2473,14591144,for,0.9982193168252708,0.0,for,0.990235284436494,0.0060685435310006,for,0.9921275523956864,0.001089226338081
2474,14592129,for,0.9982902751798974,0.0,mot,0.0071545927785336,0.9847744202706964,for,0.9970887475210476,0.0
2475,14592130,for,0.9941181747344672,0.0,mot,0.0007334972615353,0.9950747919501736,for,0.9917999615427108,0.0
2476,14593131,for,0.9987725647515616,0.0,mot,0.0,0.9991239855298772,for,0.9938791444874367,0.0004698539851233
2477,14593165,for,0.9984207479501492,0.0,mot,0.0,0.9964117982890456,for,0.9791265613166616,0.0127054052427411
2478,14594145,for,0.9986805611115416,0.0,mot,0.0,0.9983701081946492,for,0.9964608284790302,0.0
2479,14595152,for,0.9938620000102674,0.0,for,0.9646980114048348,0.0274037444614805,for,0.9913877453655005,0.0
2480,14596153,for,0.998698222450912,0.0,for,0.9925066789146512,0.0004725054313894,for,0.9986455933903926,0.0
2481,14596170,for,0.9958641903940588,0.0,mot,0.0036849982570856,0.992299887817353,for,0.9902304195566104,0.0008946924936026
2482,14597154,for,0.9980573983702924,0.0,for,0.9929778780788184,0.0002434212656226,for,0.997840762262058,0.0
2483,14597158,for,0.99441160983406,0.0,mot,0.0688214227557182,0.9124186323024333,for,0.9795737403910608,0.0054978104308247
2484,14598159,for,0.9949348506052048,0.0,for,0.9235078622587024,0.071021047886461,for,0.9905405020108446,0.0042700809426605
2485,1459969,for,0.9963156423546023,0.0,for,0.7411315283388831,0.2533247820101678,for,0.9945713658235036,0.0003307639854028
2486,1459980,for,0.9964105255785398,0.0,mot,0.0055282292887568,0.9916681768372656,for,0.9893324445583858,0.0056104552932083
2487,1460167,for,0.990691886167042,0.000312001327984,mot,0.0133081069216132,0.9798500486649572,for,0.9872759405407124,0.0032653785310685
2488,1460171,for,0.9888242444721982,0.0,for,0.9825781004037708,0.0075478549115359,for,0.994474675389938,0.0
2489,1460172,for,0.9981099599972368,0.0,mot,0.0006251370650716,0.9948142291978002,for,0.9931641151197256,0.0023040135856717
2490,1460173,for,0.9879928899463266,0.0001811515539884,for,0.993397070094943,0.0006822034483775,for,0.9893913485575468,0.0003661815426312
2491,1460174,for,0.5097681283950806,0.4799596536904573,mot,0.0023585460148751,0.9919792867731304,mot,0.004683684092015,0.989887406118214
2492,1460176,for,0.9909160835668444,0.0,for,0.995273537002504,0.0009957439033314,for,0.9951502429321408,0.0
2493,1460177,for,0.9868173329159616,0.0043511572293937,mot,0.0685759857296943,0.9230783456005156,for,0.9548649521311744,0.0377555779414251
2494,1460178,for,0.996887746732682,0.0,for,0.9926573177799582,0.0,for,0.9967930359998718,0.0
2495,1460255,mot,0.0082675563171505,0.9878367820056156,for,0.9989641466454486,0.0,for,0.997384207264986,0.0
2496,1460256,for,0.977884687948972,0.0111739560961723,for,0.9971168449337712,0.0,for,0.9953504547011108,0.000116982300824
2497,1460354,for,0.9811924695968628,0.0,for,0.9922759715700522,0.0,for,0.9858401205274276,0.0
2498,1460457,for,0.5135253667831421,0.4756151745095849,for,0.9969661028590052,0.0,for,0.9917302175890654,0.001971083227545
2499,1460458,for,0.9854770353995264,0.0,for,0.9964931330032414,0.0,for,0.9972669340932044,0.0
2500,1460568,for,0.9952591039473192,0.0,for,0.5062361359596252,0.4830151293426752,for,0.9915347071364522,0.0015718694776296
2501,1460575,mot,0.1035961136221885,0.8901113579049706,mot,0.0006988019449636,0.9958853870630264,mot,0.0006723291589878,0.9957217399496584
2502,1460581,for,0.9504181146621704,0.0426321075065061,for,0.9921467546664644,0.0049659004434943,for,0.9712218852364458,0.024414500046987
2503,1460670,for,0.9885371326236054,0.0037033264525234,mot,0.2596797943115234,0.7349972203373909,for,0.9586727619171144,0.0331973448628559
2504,1460779,for,0.998907582295942,0.0,for,0.9451865869341418,0.0491780284792184,for,0.9983363141072914,0.0
2505,1461245,for,0.99714717232564,0.0,for,0.9835003528860398,0.0097849518060684,for,0.9964490662096068,0.0
2506,1461246,for,0.9969839651603252,0.0,for,0.995718627469614,0.0004055633617099,for,0.9972675207463908,0.0
2507,1461248,for,0.6634890889981762,0.3276924034580588,mot,0.4038541615009308,0.5889274741057307,mot,0.3246619999408722,0.6669445931911469
2508,1461249,for,0.998346415348351,0.0,for,0.9960940909804776,0.0,for,0.9983383836806752,0.0
2509,146137,for,0.9978591671679168,0.0,for,0.7541586899315007,0.2411985439248383,for,0.9939729876350611,0.0008572904625907
2510,1461328,for,0.9978751572780312,0.0,mot,0.0015745626296848,0.9943124109413476,for,0.9952325415797532,0.0
2511,146149,for,0.9955543660908006,0.0,for,0.9942147538531572,0.0004148342413827,for,0.9901518307160586,0.0003091762773692
2512,1461435,for,0.9847966432571412,0.0071188602596521,for,0.9953115345560946,0.001102818059735,for,0.993985761073418,0.0012189215049147
2513,1461441,for,0.9982694454374724,0.0,mot,0.0706737115979194,0.9202561513520776,for,0.9931784347863868,0.0
2514,1461510,for,0.9975313961040227,0.0,mot,0.0022241598926484,0.988952232291922,for,0.9948738779639824,0.0
2515,1461611,for,0.9976513885703752,0.0,for,0.9892068974440916,0.0036196468863636,for,0.9975337403811864,0.0
2516,1461612,for,0.9933978178305553,0.0,mot,0.0238736327737569,0.97093743016012,for,0.9861525624291972,0.0009054079419001
2517,1461626,for,0.9988441222085384,0.0,for,0.908336951455567,0.0863789833383634,for,0.9960980573378038,0.0
2518,1461638,for,0.999002144439146,0.0,for,0.9661415004520676,0.028200299013406,for,0.9991977099198266,0.0
2519,1461833,for,0.9976482989586656,0.0,for,0.7553564729169011,0.229052668903023,for,0.9960550825926476,0.0
2520,1461934,mot,0.0314133390784263,0.9635474457172676,for,0.952023493417073,0.0416381517425179,for,0.9925181129365228,0.0006988306413404
2521,1462047,for,0.9904228007071652,0.0009169058757834,for,0.9769262671470642,0.0174847038579173,for,0.974253710883204,0.0132502596825361
2522,1462150,for,0.9957978299935348,0.0005335223395377,mot,0.1181492581963539,0.8760159169323742,for,0.984972391219344,0.0109363729134202
2523,14622215,for,0.9944569630897604,0.0,for,0.9726033806800842,0.0223986150813289,for,0.9922195618855768,0.0009044976322911
2524,14623216,for,0.956621528370306,0.0107651511207222,mot,0.1970213502645492,0.7744431360624731,for,0.9875362302409484,0.0013814650010317
2525,14624217,for,0.9977109090250452,0.0,for,0.8906150460243225,0.1029915604740381,for,0.9950222227998892,0.0
2526,14625218,for,0.9979290913324804,0.0,for,0.9444120958214626,0.052287753438577,for,0.997639243490994,0.0001996347127715
2527,14626219,mot,0.0,0.9985889593954198,for,0.7021266490919515,0.2931611621752381,mot,0.0,0.9972193986177444
2528,14627220,for,0.99290887551615,0.0004047593101859,for,0.9900323057954664,0.0059313080273568,for,0.9853356489911675,0.0067403228022158
2529,14628221,mot,0.2789240777492523,0.6935277609154582,for,0.993142256862484,0.0002180944138672,for,0.98417633282952,0.0018785040592774
2530,14629222,for,0.9981820132015856,0.0,for,0.9805102671962233,0.0099000455811619,for,0.9972802202610184,0.0
2531,14630223,for,0.9953986709588208,0.0,mot,0.0585362017154693,0.933039998402819,for,0.9903133504558356,0.0002729145635385
2532,146320,for,0.989945467445068,0.0,mot,0.0,0.9968884983099996,for,0.9759191842749716,0.0041081793606281
2533,146321,for,0.9972089198054164,0.0,for,0.7835628390312195,0.208004955202341,for,0.9952150663302746,0.0
2534,146322,for,0.9972774503439724,0.0,for,0.7416755466838367,0.2531526405364275,for,0.9960788409152884,0.0
2535,146323,for,0.9945840290747584,0.0,for,0.990531293558888,0.0005057073431089,for,0.9961146188434212,0.0
2536,146324,for,0.996313533745706,0.0,for,0.8910441079642624,0.0894639859907329,for,0.99672200641362,0.0
2537,146330,for,0.9973595003830268,0.0,for,0.9962290489056612,0.0002350444992771,for,0.9981769457808696,0.0
2538,146331,for,0.9897177478997036,0.0002859225205611,mot,0.0029896856285631,0.9931175441015512,for,0.9904029575991444,0.0005430997698567
2539,146340,mot,0.0,0.9985670396708884,for,0.8973156480642501,0.0993080667685717,mot,0.1548642665147781,0.8398115201853216
2540,146341,for,0.9144722023629585,0.0810140687972307,for,0.9858725138183216,0.0123459676979109,for,0.937609686225187,0.0585860670544207
2541,146350,for,0.9895049534388818,0.0049511501565575,for,0.993821963085793,0.0031609588768333,for,0.9236002286779694,0.0703855773899704
2542,146360,for,0.9900112384930252,0.0026918284129351,mot,0.3115445673465729,0.6779729910194874,for,0.9477641108678654,0.0439348120708018
2543,146370,for,0.9970544137177058,0.0,for,0.9930101154604928,0.0,for,0.9982365561882034,0.0
2544,146371,for,0.9974362766952254,0.0,mot,0.0,0.9979881793842652,for,0.9673700928688048,0.0232771068695001
2545,1464015,for,0.996429903898388,0.0,mot,0.0058218576014041,0.987296118400991,mot,0.0932838022708892,0.8969117905944586
2546,1464016,for,0.9943734691478312,0.0011368036502972,for,0.9929983695037664,0.0038709808140993,for,0.9966363126586656,0.0006803753203712
2547,1464117,for,0.998371293713717,0.0,for,0.985325926099904,0.010905588773312,for,0.9970745345926844,0.0001831261615734
2548,1464213,for,0.9849205478094518,0.0039856946095824,mot,0.0232436787337064,0.9647024907171726,for,0.7589671706082299,0.2295277686789631
2549,1464214,for,0.9714189583901316,0.0141945024952292,mot,0.0275427233427763,0.9551100488752128,for,0.7596997222863138,0.2234068745747208
2550,146435,for,0.9978169314563274,0.0,mot,0.0046386681497097,0.9910051096230744,for,0.994985104072839,0.0018761878745863
2551,146436,for,0.9974836193723604,0.0,mot,0.0030842551495879,0.993688252638094,for,0.9924941051285714,0.0009551108232699
2552,146437,for,0.8859633803367615,0.1045602508820593,for,0.7120488047949038,0.2812029515043832,for,0.8754247673787177,0.1180229042656719
2553,146438,for,0.984240924124606,0.0084416242316365,for,0.915503764525056,0.0793821772094816,for,0.9608719964162448,0.0336121405707672
2554,146439,for,0.993948326446116,0.0,for,0.9937429678975604,0.0024234366137534,for,0.9953282531350852,0.0001434606820112
2555,1464310,for,0.9625525390729308,0.0323517870274372,for,0.8987310846569017,0.0970300529152154,for,0.9791854503564535,0.0168235625023953
2556,1464311,for,0.9946819096803664,0.0,for,0.8584992407122627,0.132186837028712,for,0.987958308774978,0.0024584487546235
2557,1464312,for,0.9727682522498072,0.0098079508170485,for,0.98996073869057,0.0026709458325058,for,0.9930518650799058,0.0
2558,146451,for,0.9957824535667896,0.0,for,0.9917018082924188,0.0011779577471315,for,0.9939591789152472,0.0
2559,146452,for,0.9981069716013736,0.0,for,0.6159409284591675,0.3725719344802201,for,0.9941614259732888,0.0
2560,146453,for,0.9975364556303248,0.0,mot,0.0323204472661018,0.961548094637692,for,0.988836409058422,0.0043309736065566
2561,146454,for,0.9978001284689526,0.0,for,0.992839751415886,0.0013157636858522,for,0.9969997576772583,0.0
2562,146460,for,0.9990792926801078,0.0,mot,0.0,0.998470876016654,for,0.9939120082417504,0.0001169531315099
2563,146482,for,0.9981388751402848,0.0,mot,0.4787779748439789,0.515543800778687,for,0.9971879853001157,0.0
2564,146495,for,0.9878776740515604,0.0031404921319335,for,0.7199902902939357,0.2743188864551484,for,0.6753805875778198,0.3158329892903566
2565,146503,for,0.9977749371901156,0.0,for,0.9930766639881768,0.0043185977265238,for,0.9790233379753772,0.0125120058655738
2566,146504,mot,0.0,0.9980341108748688,mot,0.0367905050516128,0.954752436839044,mot,0.0,0.9946892517618836
2567,146526,for,0.9922541657579133,0.0,for,0.9845941093808506,0.0111053893342614,for,0.993050424498506,0.0
2568,146527,mot,0.2146310210227966,0.7770975860767066,for,0.9134091642918064,0.0827961019240319,mot,0.0115876737982034,0.9832638034131378
2569,146528,for,0.9884317318792456,0.0025064938236027,for,0.9893499584286474,0.0061618341132998,for,0.9888506556162612,0.0037353902589529
2570,1473458,for,0.998518517939374,0.0,mot,0.0,0.9978484075982124,for,0.9970666558947414,0.0
2571,1473551,for,0.9571892435196788,0.036197549663484,mot,0.0004701647558249,0.9971052382607012,mot,0.001134876627475,0.9953945067245512
2572,1473650,for,0.996693841414526,0.0,mot,0.0,0.9986508344300092,mot,0.1147161871194839,0.87873007170856
2573,1473653,for,0.9986550417961552,0.0,mot,0.0,0.998787842458114,for,0.9957737385993825,0.0
2574,1473746,for,0.9990187974181026,0.0,mot,0.0,0.998495907173492,for,0.9959627207135782,0.0
2575,1473755,for,0.998392046894878,0.0,mot,0.0,0.998711877502501,for,0.9976135580800474,0.0
2576,1473756,for,0.9945612410083412,0.002289691241458,mot,0.000739723094739,0.9970232325140388,mot,0.0008191474480554,0.9966474489774556
2577,1473760,for,0.9936853779945524,0.0025143928360193,mot,0.0071669123135507,0.9885026616975664,mot,0.0007500632782466,0.9957006592303514
2578,1473841,for,0.998897343641147,0.0,mot,0.0,0.9989159319084138,for,0.9974165832391008,0.0
2579,1473843,for,0.9976540637362632,0.0,for,0.9292546942597256,0.0645695810671895,for,0.9943425566889346,0.0001611005864106
2580,1473947,for,0.9988516704688664,0.0,mot,0.0,0.9982865329366176,for,0.9979798479471356,0.0
2581,1473948,for,0.997716114630748,0.0,for,0.9966793427010998,0.0001162737025879,for,0.9938167604850604,0.0014918108936399
2582,1473949,for,0.9985698290620348,0.0,for,0.934843958588317,0.0586149069713428,for,0.9977210989309242,0.0
2583,1473954,for,0.9980745135108008,0.0,mot,0.0,0.9985797279514372,for,0.9943727876525372,0.0
2584,1474057,for,0.9953688534442336,0.0,mot,0.3299647271633148,0.6618905807845294,for,0.9894465212710202,0.0029501696117222
2585,1474139,for,0.9989254807587712,0.0,mot,0.0,0.9985579709755256,for,0.9982852998655288,0.0
2586,1474140,for,0.9985007997602224,0.0,for,0.9955807907390408,0.0005373750464059,for,0.9981851341435686,0.0
2587,1474142,for,0.9988583054800984,0.0,for,0.9912883609067648,0.0032239349093288,for,0.9987905120688084,0.0
2588,1474144,for,0.9882231215015054,0.0,for,0.6958470358513296,0.2955645378679037,for,0.9844961813651024,0.0017039710655808
2589,1474145,for,0.9973444122297224,0.0,for,0.9186954298056662,0.0681412322446703,for,0.9958707639452768,0.0
2590,1474152,for,0.9992023011436686,0.0,mot,0.0,0.9992800965555944,for,0.9982309672632256,0.0
2591,1474159,for,0.9972600479377434,0.0,for,0.9805381176993252,0.0121666098129935,for,0.996413117973134,0.0
2592,1474265,for,0.9985065261716954,0.0,mot,0.0,0.9981506853946484,for,0.9959266805672088,0.0
2593,1474366,for,0.998765766940778,0.0,for,0.7177694439888,0.270739572122693,for,0.9988112839855604,0.0
2594,1474467,for,0.9948102958733216,0.0,mot,0.0,0.9970338107086718,mot,0.3425959646701813,0.6408043131232262
2595,1474561,for,0.998076641233638,0.0,for,0.7131509780883789,0.2796748620457947,for,0.9964723878656514,0.0
2596,1474563,for,0.991037277970463,0.0,mot,0.0,0.9955534997861832,for,0.9855102302972228,0.0
2597,1474564,for,0.9968471585889348,0.0,mot,0.0,0.9978187171509488,for,0.9945462607429364,0.0
2598,1474569,for,0.997833665824146,0.0,mot,0.0,0.9983024444663896,for,0.9927541586221196,0.0009259178186766
2599,1474687,for,0.9884565491229296,0.0041194530203938,for,0.8899252980481833,0.1019881227985024,mot,0.0682774409651756,0.9215701846405864
2600,1474768,for,0.989572335005505,0.0020327258389443,for,0.991685267916182,0.0029412657022476,for,0.9895727774710394,0.0023953469935804
2601,1474874,for,0.998567960152286,0.0,for,0.9582126140594482,0.0323243857128545,for,0.9979672817644314,0.0
2602,1475062,for,0.9989172304049134,0.0,for,0.9755850396468304,0.0202949041267856,for,0.99792223185068,5.419396256911568e-05
2603,147516,mot,0.2950930297374725,0.7008036840707064,mot,0.007988397963345,0.9874346880242229,mot,0.0006516635767184,0.9956965318415314
2604,147517,for,0.9980613431325764,0.0,mot,0.0,0.995949047501199,for,0.9948428117204458,0.0
2605,1475216,for,0.996819135500118,0.0,for,0.829400664952118,0.1646968978457152,for,0.992518997634761,0.0025337799452245
2606,147539,for,0.9975387208396568,0.0015170262631727,for,0.9887002607574686,0.0088590982486493,for,0.6501873135566711,0.346401798480656
2607,1475311,for,0.9974063502377248,0.0,for,0.9830823130905628,0.0028871216345578,for,0.9966102286853128,0.0
2608,146848,for,0.9946475601391284,0.0,for,0.8575830776244402,0.1351306068245321,for,0.9957719660451404,0.0
2609,1468415,for,0.997003027179744,0.0,mot,0.0,0.9981825910508632,for,0.8736352116102353,0.1179901738651096
2610,147541,for,0.9835866200737656,0.0,mot,0.1174773350358009,0.8751016445457935,for,0.9804707744624466,0.0050851698033511
2611,147542,for,0.9971799026388908,0.0,for,0.9962194098334294,0.0,for,0.9973478876854642,0.0
2612,147544,for,0.8920933781191707,0.0531928427517414,mot,0.1508727520704269,0.8207053393125534,for,0.957320884335786,0.0066232411190867
2613,147545,for,0.9959112798096612,0.0,for,0.9888503917027264,0.0024271679576486,for,0.9961024697695392,0.0
2614,1475410,for,0.9945728246384532,0.0,for,0.948673391714692,0.0402801025193184,for,0.9953648219525348,0.0
2615,1475414,for,0.9963316192443016,0.0,for,0.8300582224619575,0.162478391546756,for,0.993433933792403,0.0
2616,146863,for,0.9984609903767704,0.0,for,0.9956159961875528,0.0002479859977029,for,0.9970928612965508,0.0
2617,1468612,for,0.9980244425241837,0.0,for,0.9937406522221864,0.0014243823243305,for,0.9972367958980612,0.0
2618,1468613,for,0.9980031155282632,0.0,for,0.9958541974192484,0.0006743299309164,for,0.9985642514366192,0.0
2619,1475536,for,0.9959095943486318,0.0,for,0.8601351976394653,0.1342113262508064,for,0.9963528966181912,0.0
2620,1475635,for,0.997802517726086,0.0,mot,0.0028010585810989,0.9917011433281004,for,0.9943692558445036,0.0010504946112632
2621,1469070,for,0.9983894305114518,0.0,for,0.9985114608971344,0.0,for,0.9986976026048068,0.0
2622,1469089,for,0.993862819042988,0.0,for,0.9909893972217104,0.000464905926492,for,0.9945486205615452,0.0
2623,1469138,for,0.9973045990918764,0.0002645156928338,for,0.9964643418206832,0.0015211142599582,mot,0.0650157257914543,0.9296156587079168
2624,1475719,for,0.99196436337661,0.0,for,0.930899687227793,0.0618616433348506,for,0.9860360432649032,0.0048168734647333
2625,1475823,for,0.998925041174516,0.0,mot,0.0,0.9992969211889432,for,0.996108224033378,0.0003872945962939
2626,1475917,for,0.9978090978693216,0.0,mot,0.0,0.9984271199209616,for,0.9618017291650176,0.0289989151060581
2627,1476018,for,0.9991367735929088,0.0,mot,0.0,0.9985502447816544,for,0.9978852313979588,0.0
2628,1476021,for,0.9970792445819824,0.0,mot,0.0,0.9980896720662712,for,0.989268473116681,0.0005167691851966
2629,1476124,for,0.9993612549260432,0.0,mot,0.0,0.9989760071621276,for,0.997347408439964,0.0001681233406998
2630,1476125,for,0.9958690427592956,0.0,mot,0.0020932594779878,0.9906434481963516,for,0.9761613227892668,0.002198502421379
2631,1476127,for,0.9955911110155284,0.0,for,0.9948163916124032,0.0003385978052392,for,0.9969472982920706,0.0
2632,1476129,for,0.9968830560101196,0.0,for,0.9851111308671534,0.0077529912814497,for,0.9947630747919902,0.0
2633,1476132,for,0.9978087789204436,0.0,mot,0.3902850449085235,0.6022619549185038,for,0.9950807015848112,0.0
2634,1469722,for,0.9984584036428714,0.0,for,0.9887175211915746,0.0020441154483705,for,0.9982776005053892,0.0
2635,1469820,for,0.9973766601178796,0.0,mot,0.0,0.994574187323451,for,0.9938879958426696,0.0
2636,1469826,for,0.9984456974125352,0.0,for,0.99009861171362,0.0,for,0.9982647887518395,0.0
2637,1469828,for,0.998400531418156,0.0,for,0.9930582486558706,0.0,for,0.9985441228636772,0.0
2638,1469831,for,0.9935648499522358,0.000171257124748,for,0.6575359484413639,0.3353396081365645,for,0.992621494224295,0.0005068260943517
2639,1469834,for,0.997395509679336,0.0,for,0.993473632610403,0.0009193320875056,for,0.9986811745693558,0.0
2640,1469988,for,0.997405398687988,0.0,for,0.994956557173282,0.0,for,0.99778795993916,0.0
2641,1479030,for,0.9945106983650476,0.0,for,0.9929856194648892,0.0003514092823024,for,0.994719534584874,0.0
2642,1476749,for,0.9976959030609578,0.0,mot,0.4606664776802063,0.5303101232275367,for,0.9868132958654314,0.0074622468091547
2643,1476751,for,0.9968217126806848,0.0,mot,0.0,0.9985395499970764,mot,0.0037913715932518,0.9906938332132996
2644,1476847,for,0.9982488247333094,0.0,mot,0.0,0.998886704677716,for,0.9194423543522134,0.0728672170080244
2645,1476850,for,0.998386341940204,0.0,mot,0.0,0.999180955812335,for,0.9435842628008686,0.0483567655319348
2646,1476853,for,0.9991512826818508,0.0,mot,0.0,0.9986303040059284,for,0.9965562044235412,8.252781117334962e-05
2647,1476857,for,0.9984118868596852,0.0,for,0.9964338943827896,0.0,for,0.9972522557945922,0.0
2648,1476858,for,0.9968773550062906,0.0,for,0.9927231686888264,0.0001739075960358,for,0.9947581413434818,0.0
2649,1476954,for,0.9969557438744232,0.0,mot,0.0,0.9983223646413536,for,0.9845698482822628,0.0008615175029262
2650,1476956,for,0.9966571428376484,0.0,for,0.98932569520548,0.0,for,0.996788460703101,0.0
2651,1477060,for,0.9985365149623248,0.0,for,0.9858375380863436,0.0075196623802185,for,0.9976830000523478,0.0
2652,1477146,for,0.9924417522270232,0.0006866396288387,mot,0.0191991031169891,0.9746267828159034,mot,0.0746006518602371,0.9166848510503768
2653,1477148,for,0.998252914607292,0.0,mot,0.0,0.998487618751824,for,0.9898868079762906,0.0001543055986985
2654,1477152,for,0.9960499780718236,0.0,mot,0.000531867146492,0.9955255195964128,for,0.9871122253825888,0.0003333044296596
2655,1477155,for,0.9957504547201096,0.0,for,0.9791225837543608,0.0141675751656293,for,0.9940067576244472,0.0
2656,1477159,for,0.997591721752542,0.0,mot,0.0,0.9966148545499892,for,0.9925833133456764,0.0
2657,1477344,for,0.998567798298609,0.0,mot,0.0,0.998393130954355,for,0.9925226065097376,0.0013670600019395
2658,1477523,for,0.997183675539418,0.0,mot,0.0003018143761437,0.9970028478419408,for,0.989529347862117,9.50351168285124e-05
2659,1477526,for,0.9974705861095572,0.0,for,0.9821151561336592,0.0049081887118518,for,0.996767539596476,0.0
2660,1477531,for,0.983919044258073,0.0087732849642634,mot,0.0042311823926866,0.99092505290173,mot,0.329108864068985,0.6554507119581103
2661,1477540,for,0.9718177799368276,0.0205363226123154,mot,0.000870993710123,0.9952192599885166,for,0.689154863357544,0.3003736152313649
2662,1477630,for,0.9920684271492064,0.0,mot,0.1091625839471817,0.8794650500640273,for,0.5144290924072266,0.471642323769629
2663,1477634,for,0.9442250728607178,0.0475657826755195,mot,0.0013646172592416,0.9924670704640448,mot,0.3182627558708191,0.6683810916729271
2664,1477920,for,0.9962448060978204,0.0005503972643055,mot,0.1314242482185363,0.8614210444502532,for,0.9700395251857116,0.0258509576087817
