,id,NorskGPT_left_vote,NorskGPT_left_for_prob,NorskGPT_left_against_prob,NorskGPT_right_vote,NorskGPT_right_for_prob,NorskGPT_right_against_prob,NorskGPT_center_vote,NorskGPT_center_for_prob,NorskGPT_center_against_prob
1006,127775,for,0.3536565378308296,0.2360987961292266,blank,0.2622748538851738,0.2497886419296264,for,0.356866642832756,0.2614744082093239
1007,127780,for,0.4853622019290924,0.2781152725219726,mot,0.3031873926520347,0.3866917192935943,for,0.4434877410531044,0.3567585349082947
1008,127921,for,0.364344097673893,0.2653172016143799,mot,0.2534823417663574,0.3630966991186142,for,0.3457726165652275,0.3172137886285782
1009,127922,for,0.4116683639585972,0.3731605410575866,mot,0.3558988273143768,0.4343823194503784,for,0.4265614561736583,0.3748030215501785
1010,127934,for,0.4030639342963695,0.4134728908538818,for,0.3712541908025741,0.4421915709972381,for,0.4190363176167011,0.4083555489778518
1011,127941,for,0.3727009631693363,0.4252305626869201,mot,0.3167322911322117,0.4993361383676529,for,0.3789689391851425,0.435112401843071
1012,127942,mot,0.3580700419843197,0.4110054671764374,mot,0.2963917069137096,0.4888048768043518,mot,0.3755685165524483,0.4133787453174591
1013,127943,for,0.3956618420779705,0.4228319078683853,mot,0.3575285822153091,0.4517317414283752,for,0.4144920036196708,0.4086875915527344
1014,1279816,for,0.4266563951969147,0.2582180127501488,mot,0.2719320654869079,0.3849689811468124,for,0.3847119510173797,0.3076058328151703
1015,1279913,for,0.4735036939382553,0.2338531017303466,mot,0.2783271670341491,0.35222227871418,for,0.4468519538640976,0.2830733358860016
1016,1279914,for,0.4254458099603653,0.2309687361121177,mot,0.2422906011343002,0.4123569875955581,for,0.4534131437540054,0.2830784767866134
1017,1279915,for,0.5360976830124855,0.1604175940155983,mot,0.3047824203968048,0.3353461325168609,for,0.528677873313427,0.1071802526712417
1018,128005,for,0.4606757387518883,0.0962862595915794,for,0.3688670396804809,0.2270061671733856,for,0.467494323849678,0.0991552546620369
1019,128006,for,0.4089675545692444,0.2840337604284286,mot,0.3483536094427109,0.3438517451286316,for,0.4154177606105804,0.3104378506541252
1020,128007,for,0.4821001291275024,0.1597092933952808,mot,0.3108444958925247,0.3767905384302139,for,0.4439996778964996,0.2080312594771385
1021,128008,for,0.3518643453717232,0.3094376176595688,mot,0.2333800345659256,0.4084317982196808,mot,0.3362147435545921,0.3561345785856247
1022,128009,for,0.510125607252121,0.0718803480267524,for,0.3910277187824249,0.2388777434825897,for,0.5113030076026917,0.0781431123614311
1023,1280010,for,0.4694887101650238,0.0653031766414642,mot,0.3042044937610626,0.2903041690587997,for,0.4779700636863708,0.0796463638544082
1024,1280011,for,0.4548036605119705,0.0904427766799926,for,0.3277431130409241,0.3012323155999183,for,0.4552765488624573,0.1017390489578247
1025,1280112,for,0.4918938279151916,0.1861739382147789,for,0.3310765549540519,0.3372981548309326,for,0.4789854735136032,0.2213307246565818
1026,128022,for,0.4549863114953041,0.1719773113727569,mot,0.3096931204199791,0.3451892584562301,for,0.4893705695867538,0.2123027071356773
1027,128023,for,0.3615175187587738,0.2619760036468506,blank,0.2543562576174736,0.3158775568008423,for,0.3493605107069015,0.2959476411342621
1028,128024,for,0.3663476631045341,0.2781933918595314,mot,0.2366543263196945,0.4227398186922073,for,0.3357476815581321,0.337717056274414
1029,128031,for,0.4469753056764602,0.1910822838544845,mot,0.2893015667796135,0.3014196082949638,for,0.4308310821652412,0.2034806534647941
1030,128103,for,0.3968148231506347,0.1626009494066238,for,0.3157733082771301,0.280563585460186,for,0.4783327654004097,0.0987383648753166
1031,128111,for,0.4601518213748932,0.0632566288113594,for,0.3775005787611007,0.2353719845414161,for,0.4762774556875229,0.0750031471252441
1032,128112,for,0.6728292256593704,0.0591525323688983,for,0.4358269721269607,0.2807807847857475,for,0.6898670345544815,0.0583658181130886
1033,1281318,for,0.3812429085373878,0.2279818877577781,blank,0.2685971260070801,0.2850642278790474,for,0.3797106817364692,0.2366972342133522
1034,1281420,for,0.4702862501144409,0.1814463287591934,mot,0.2777373120188713,0.3776454776525497,for,0.4274422526359558,0.2397498115897178
1035,1281519,for,0.403199553489685,0.2372702807188034,mot,0.2633925750851631,0.386963739991188,for,0.3811111450195312,0.2869730070233345
1036,1281521,for,0.396247923374176,0.2013939842581749,mot,0.2593348026275635,0.3423311710357666,for,0.3705052956938743,0.266514390707016
1037,1281613,for,0.3785331398248672,0.0943784788250923,mot,0.2514179274439811,0.2943499013781547,for,0.3780342191457748,0.2039666920900344
1038,1281614,for,0.3965048268437385,0.2370818629860878,mot,0.2846921160817146,0.3208013474941253,for,0.3785579279065132,0.2738271802663803
1039,1281615,for,0.415392205119133,0.1033936589956283,mot,0.2936064153909683,0.3072989210486412,for,0.3970191329717636,0.1227765008807182
1040,1281616,for,0.4083583801984787,0.1907489076256752,for,0.3242723643779754,0.2707131579518318,for,0.4119676798582077,0.2009703889489174
1041,1281717,for,0.3323590233922004,0.228333331644535,mot,0.2484878674149513,0.3530918508768081,for,0.3397576510906219,0.2525492832064628
1042,1281810,for,0.4540401622653007,0.203132651746273,for,0.3246541693806648,0.3088008463382721,for,0.4543302729725837,0.2048491537570953
1043,1281811,for,0.4371937438845634,0.1201296746730804,for,0.3162388652563095,0.3017170280218124,for,0.4403916448354721,0.15140226110816
1044,1281812,for,0.475287526845932,0.0,for,0.3321525007486343,0.2105178833007812,for,0.4743017703294754,0.0
1045,128198,for,0.4499674215912819,0.1583208590745926,for,0.3199915662407875,0.2710808366537094,for,0.4535971134901047,0.1663765758275985
1046,128199,for,0.3992256969213485,0.1891278102993965,for,0.3108747452497482,0.2532909959554672,for,0.4104100912809372,0.1924308836460113
1047,128201,for,0.4584900587797165,0.0978277027606964,mot,0.2967535480856895,0.3442123383283615,for,0.4438062310218811,0.1973638981580734
1048,128202,for,0.4293818324804306,0.0893755406141281,for,0.3531016558408737,0.204747162759304,for,0.4565065056085586,0.0890479758381843
1049,128203,for,0.4085788875818252,0.1919457167387008,for,0.3361288011074066,0.2623815834522247,for,0.4176584333181381,0.1853348091244697
1050,128204,for,0.3968284726142883,0.2190859317779541,for,0.301447756588459,0.3179640471935272,for,0.4017651975154876,0.2246244400739669
1051,128205,for,0.473010666668415,0.2428947836160659,mot,0.3148516714572906,0.3578251600265503,for,0.4597467258572578,0.257834255695343
1052,128206,for,0.3446953222155571,0.3389647305011749,mot,0.2500254958868027,0.3865572214126587,for,0.3264617994427681,0.3779093325138092
1053,128207,for,0.4180725663900375,0.1691128835082054,mot,0.2958200946450233,0.3401346355676651,for,0.4218748211860657,0.1944850608706474
1054,128221,for,0.3551343008875847,0.2523400411009788,for,0.2939871773123741,0.3237732946872711,for,0.3544768244028091,0.2689902186393738
1055,128222,for,0.3833286166191101,0.0863100439310073,for,0.3007525354623794,0.2322273999452591,for,0.3828366845846176,0.1407190188765525
1056,1282411,for,0.5241794213652611,0.1186744943261146,for,0.3970202505588531,0.2301089763641357,for,0.5300578624010086,0.0737462788820266
1057,1282412,for,0.424117311835289,0.1760945320129394,mot,0.3059685602784157,0.3395029455423355,for,0.4213522374629974,0.1887500286102295
1058,1282413,mot,0.2695809118449688,0.4073130190372467,mot,0.20046840608119965,0.424073725938797,mot,0.25290321558713913,0.43925346434116364
1059,1282510,for,0.3422076031565666,0.3590486645698547,mot,0.2602056041359901,0.4048377126455307,for,0.3141030520200729,0.4029395580291748
1060,128267,for,0.3466407731175422,0.2380770742893219,mot,0.2484507337212562,0.3555444478988647,for,0.3433925360441208,0.2606609761714935
1061,128271,mot,0.2712346091866493,0.47244711220264435,mot,0.2208094596862793,0.48987385630607605,mot,0.3123241141438484,0.4889135807752609
1062,128272,for,0.3075790181756019,0.3995317220687866,mot,0.2246652916073799,0.4563518613576889,mot,0.2885731533169746,0.4442931264638901
1063,128273,for,0.4211194813251495,0.2150604724884033,mot,0.3136100023984909,0.3381624519824981,for,0.425153374671936,0.2487205266952514
1064,128274,for,0.4735357463359833,0.2554299831390381,for,0.3404613360762596,0.3352595865726471,for,0.4715252295136451,0.2584167644381523
1065,128276,for,0.4640572518110275,0.1706401705741882,for,0.2948385924100876,0.3321563154458999,for,0.4366978853940964,0.2198540493845939
1066,128278,for,0.436269961297512,0.0965738296508789,for,0.3241846263408661,0.2492199018597602,for,0.4429270029067993,0.0964259877800941
1067,128279,for,0.3533416911959648,0.2946272194385528,mot,0.2714058235287666,0.3961035311222076,for,0.3522035479545593,0.3226938545703888
1068,128353,for,0.4646230638027191,0.077218547463417,for,0.3116306364536285,0.282099686563015,for,0.4333574920892715,0.1906440630555153
1069,128362,for,0.4636905342340469,0.2066675052046775,for,0.3387949615716934,0.2966542989015579,for,0.4742656499147415,0.2065204977989196
1070,128371,for,0.5320433676242828,0.1376429684460163,mot,0.2989674061536789,0.3899668753147125,for,0.4756513983011246,0.2036313712596893
1071,128396,for,0.5140347108244896,0.169433906674385,for,0.3723604530096054,0.2799862176179886,for,0.5003726631402969,0.182326465845108
1072,128397,for,0.5051309168338776,0.214944913983345,mot,0.2778179049491882,0.3745546191930771,for,0.4926609769463539,0.2684554755687713
1073,128401,for,0.4200053140521049,0.1132702231407165,for,0.3053012192249298,0.2764940187335014,for,0.4230355992913246,0.2020681351423263
1074,128402,for,0.4370305389165878,0.2271169200539589,for,0.3325493857264519,0.2875465750694275,for,0.4380201697349548,0.2306017503142357
1075,128403,for,0.3526840582489967,0.235778160393238,mot,0.2808271571993828,0.3048069104552269,for,0.366350345313549,0.2538610026240349
1076,128404,for,0.5866619348526001,0.2076271697878837,mot,0.4136139899492264,0.3658053278923034,for,0.5566141307353973,0.238693781197071
1077,128405,for,0.6286213546991348,0.156996451318264,for,0.5128828883171082,0.2573232203722,for,0.6502498090267181,0.1444809660315513
1078,1284319,for,0.2100245505571365,0.2546337321400642,mot,0.1384927630424499,0.3405012488365173,for,0.2691907808184623,0.2815200313925743
1079,1284420,for,0.3998958393931389,0.2203720733523368,for,0.304714523255825,0.2943045496940613,for,0.3987970128655433,0.2298708632588386
1080,1284511,for,0.3925116583704948,0.3374539613723755,mot,0.2713036835193634,0.426625594496727,for,0.3835198432207107,0.3616058230400085
1081,1284512,for,0.3982154130935669,0.1503247059881687,mot,0.290096640586853,0.2841096222400665,for,0.4022583812475204,0.1782909855246544
1082,1284513,for,0.3037184327840805,0.2542751729488373,mot,0.2439952716231346,0.3246415257453918,for,0.299490787088871,0.2771894186735153
1083,1284514,for,0.4097034111618995,0.2287831604480743,mot,0.27143494784832,0.3743230253458023,for,0.3829046338796615,0.2582058683037758
1084,1284515,for,0.3248785883188247,0.375172421336174,mot,0.2631493732333183,0.4112937599420547,mot,0.3237643614411354,0.3853719979524612
1085,1284516,re,0.319547027349472,0.0613758787512779,re,0.2227207720279693,0.1137367933988571,re,0.2761507704854011,0.0596287734806537
1086,1284517,for,0.4383029565215111,0.0649784207344055,for,0.3444299548864364,0.1888706460595131,for,0.4325093552470207,0.0614768117666244
1087,1284518,for,0.3400418385863304,0.2498480826616287,mot,0.2453397735953331,0.3745566308498382,for,0.3300129100680351,0.2952065467834472
1088,1284610,for,0.5268440991640091,0.0,for,0.4287684559822082,0.1016573086380958,for,0.5296851694583893,0.0473258756101131
1089,128479,for,0.2052874416112899,0.1771888434886932,ke,0.1327706575393676,0.2563358470797539,ke,0.197788581252098,0.2045123949646949
1090,128485,for,0.3674951791763305,0.3788235336542129,mot,0.2674880176782608,0.4738698601722717,for,0.3807004317641258,0.426675334572792
1091,128486,for,0.3621772527694702,0.3927316516637802,mot,0.2635592594742775,0.4603296667337417,for,0.3710427209734916,0.4328947514295578
1092,128487,ke,0.2803927510976791,0.1803211942315101,mot,0.2147856652736663,0.3165756985545158,ke,0.2594716027379036,0.2100333571434021
1093,128488,for,0.3746655732393265,0.2901729345321655,mot,0.2627388909459114,0.3957982361316681,for,0.365013413131237,0.3200548738241195
1094,128494,ke,0.2285526916384697,0.2568312808871269,mot,0.0832717940211296,0.3354369848966598,mot,0.2139011397957801,0.3023174107074737
1095,128502,for,0.5249509811401367,0.0,for,0.4371401965618133,0.1027102246880531,for,0.5279633849859238,0.045431975275278
1096,128511,for,0.4197672605514526,0.1606397554278373,for,0.3144957199692726,0.2767170146107673,for,0.4083172455430031,0.2142771407961845
1097,128513,for,0.4152178093791008,0.2355671823024749,for,0.3357134982943535,0.2870059907436371,for,0.4319678097963333,0.2336236760020256
1098,128520,for,0.3059585578739643,0.3935743272304535,mot,0.2351255416870117,0.4211197942495346,for,0.2933524698019027,0.423382967710495
1099,128521,for,0.4175827279686928,0.2256092876195907,for,0.3250533789396286,0.2952647432684898,for,0.4200067743659019,0.224905751645565
1100,128522,for,0.2925094999372959,0.3264308869838714,for,0.2580274567008018,0.312137171626091,for,0.3086824640631675,0.3180269449949264
1101,128543,for,0.3703427240252495,0.3187986314296722,for,0.2964800670742988,0.3463690280914306,for,0.3836997374892235,0.3175290375947952
1102,128544,for,0.4036660715937614,0.091984786093235,for,0.3287474811077118,0.2351280078291893,for,0.4185776114463806,0.0989756435155868
1103,128552,for,0.3481728062033653,0.2163692861795425,mot,0.2762086689472198,0.2991349101066589,for,0.3437347337603569,0.2312076613306999
1104,128561,for,0.5062360316514969,0.0919891819357872,for,0.4361025691032409,0.2046903818845749,for,0.53228959441185,0.0853604450821876
1105,128570,for,0.3836903050541878,0.1902925074100494,for,0.2925902530550957,0.2474200874567031,for,0.3883119374513626,0.1961279958486557
1106,128571,for,0.4281271398067474,0.2131423205137252,for,0.3116643205285072,0.3192544430494308,for,0.4798660352826118,0.2277267873287201
1107,128580,for,0.3844395652413368,0.0785730332136154,for,0.3361776992678642,0.1991876065731048,for,0.4068213254213333,0.0741390511393547
1108,128595,for,0.4556930586695671,0.0,for,0.3343328535556793,0.2310206219553947,for,0.4524681568145752,0.0787456929683685
1109,128604,for,0.4791653603315353,0.0771741867065429,for,0.357997328042984,0.279515378177166,for,0.4841146171092987,0.0932599157094955
1110,128611,for,0.4014790132641792,0.185996413230896,for,0.2971978038549423,0.2880248203873634,for,0.3974398523569107,0.1946416795253753
1111,128632,for,0.2884247824549675,0.2833762168884277,mot,0.2408243864774704,0.2780619338154793,for,0.305553950369358,0.2788119465112686
1112,128633,for,0.419394813477993,0.1988011375069618,for,0.3339067175984382,0.2645369917154312,for,0.4347360730171203,0.1902807429432869
1113,128640,for,0.311975434422493,0.3687701374292373,mot,0.248927317559719,0.3920806497335434,for,0.3124647065997123,0.3678597956895828
1114,128670,for,0.3664786107838154,0.4232674539089203,mot,0.3057720214128494,0.4750229120254516,mot,0.363518126308918,0.4411170333623886
1115,128685,for,0.4412340000271797,0.2581279352307319,mot,0.3029193803668022,0.3736949414014816,for,0.4677621722221374,0.2987273335456848
1116,128693,for,0.6541745066642761,0.173417292535305,for,0.5707583725452423,0.2254509106278419,for,0.6957908123731613,0.1272671334445476
1117,128694,for,0.4085844308137893,0.1910335794091224,for,0.417274609208107,0.1736009865999221,for,0.4803550392389297,0.1258918493986129
1118,128701,for,0.36232840269804,0.330965593457222,mot,0.2704851031303406,0.4241378158330917,for,0.3296429365873337,0.3847020268440246
1119,128702,for,0.4153030887246132,0.2096115797758102,for,0.3345229029655456,0.2668524235486984,for,0.4213395863771438,0.2146878764033317
1120,128723,for,0.4206768423318863,0.2674470841884613,mot,0.2597501948475837,0.4373770803213119,for,0.4013146311044693,0.3073701560497284
1121,128741,for,0.3822959661483764,0.3243946880102157,mot,0.2682426124811172,0.4459850788116455,for,0.3642223104834556,0.3740441054105758
1122,128742,for,0.4095477908849716,0.2806413620710373,mot,0.3416773006319999,0.3909742832183838,for,0.3854812756180763,0.2779894396662712
1123,128753,for,0.4814404621720314,0.089651882648468,for,0.3237001672387123,0.3015834465622902,for,0.4770795553922653,0.1698382906615734
1124,128771,for,0.3957896530628204,0.2075133472681045,mot,0.2467170059680938,0.3852262645959854,for,0.3609135970473289,0.2661802619695663
1125,128772,for,0.4073903113603592,0.2498363479971885,mot,0.3133982941508293,0.3456582278013229,for,0.4044459983706474,0.2669962644577026
1126,128782,for,0.3725341260433197,0.2671092227101326,mot,0.2786124721169472,0.3494780510663986,for,0.3637502491474151,0.2915969491004944
1127,128783,for,0.3920958489179611,0.2054011225700378,mot,0.2743721306324005,0.3119574934244156,for,0.4610035866498947,0.2274215593934059
1128,128801,for,0.3878490105271339,0.2530821189284324,mot,0.2668581381440162,0.3530256450176239,for,0.3760987445712089,0.2905062735080719
1129,128821,for,0.3597705215215683,0.2618883624672889,mot,0.2685032337903976,0.3497762978076935,for,0.3675768375396728,0.2516919821500778
1130,128842,for,0.3610748574137687,0.2993251532316208,for,0.2933405563235283,0.334607258439064,for,0.3608770743012428,0.3188161253929138
1131,128843,for,0.4407533183693886,0.2579111605882644,mot,0.2869587168097496,0.3869359493255615,for,0.4725562445819378,0.278426930308342
1132,128844,for,0.3839965388178825,0.2505558282136917,for,0.2943802177906036,0.3239780813455581,for,0.3767997249960899,0.2636336609721184
1133,128872,for,0.4622808992862701,0.0776434019207954,for,0.3312316238880157,0.2331467270851135,for,0.4516172707080841,0.1572086289525032
1134,128881,for,0.4587470889091491,0.1753977984189987,for,0.3507731407880783,0.2545685395598411,for,0.4583519846200943,0.189311783760786
1135,128900,for,0.3649464771151542,0.2217683345079422,mot,0.2419427707791328,0.356977641582489,for,0.3430588245391845,0.2719498872756958
1136,128921,for,0.38609080016613,0.2183155491948127,mot,0.2870073169469833,0.3033166751265526,for,0.3873536139726639,0.2306947708129882
1137,128922,for,0.2705908715724945,0.2022495418787002,blank,0.2427799329161644,0.2596150636672973,for,0.3326902389526367,0.233893021941185
1138,128923,for,0.3944510817527771,0.238066591322422,for,0.279229000210762,0.3205339312553406,for,0.3873235285282135,0.2821684628725052
1139,128961,for,0.4391845688223839,0.1572477780282497,for,0.3240192085504532,0.2485417574644088,for,0.4536425471305847,0.1702070944011211
1140,128962,for,0.5142354965209961,0.1217671409249305,for,0.3764163553714752,0.2215491160750389,for,0.5091250687837601,0.1366707012057304
1141,128963,for,0.3872982859611511,0.2064189836382866,mot,0.2816963642835617,0.3289346620440483,for,0.3825611025094986,0.2239722311496734
1142,128977,for,0.2728853225708008,0.2407690435647964,mot,0.1720435470342636,0.314441055059433,for,0.3308587968349457,0.2523465603590011
1143,128982,for,0.460635244846344,0.097927451133728,for,0.3699969798326492,0.1990735046565532,for,0.4656291753053665,0.096298448741436
1144,128993,for,0.3184492439031601,0.2181182503700256,for,0.2559608817100525,0.2747031599283218,for,0.3295939639210701,0.2411196082830429
1145,128994,for,0.3084929659962654,0.2095647752285003,mot,0.2784230858087539,0.2857959941029548,for,0.3155478239059448,0.2142710015177726
1146,128995,for,0.4553261697292328,0.0,for,0.3534235209226608,0.1175246387720108,for,0.4601837545633316,0.0
1147,129000,for,0.4348888695240021,0.0,for,0.3137151151895523,0.1990273743867874,for,0.4258033335208893,0.0
1148,129001,for,0.3911895379424095,0.0984449684619903,for,0.334895446896553,0.1337985694408416,for,0.4021586030721664,0.0971210673451423
1149,129002,for,0.4079329073429107,0.2182462438941002,mot,0.3027815520763397,0.3424484729766845,for,0.3866312354803085,0.2678603380918503
1150,129003,for,0.3872142285108566,0.2364590615034103,blank,0.2764296978712082,0.2825268805027008,for,0.3893900215625763,0.2557101771235466
1151,129004,for,0.4694418460130691,0.0707921087741851,for,0.3947279453277588,0.1889964640140533,for,0.4673636704683304,0.0748232826590538
1152,129023,for,0.3644560128450393,0.2429356202483177,mot,0.2877573445439338,0.3446149826049804,for,0.3598677739500999,0.2840503752231598
1153,129032,for,0.3904625847935676,0.2039406076073646,mot,0.2805754914879799,0.2947286069393158,for,0.389114074409008,0.2187084779143333
1154,129040,for,0.3265892267227173,0.2585951462388038,mot,0.2601165547966957,0.308896042406559,for,0.3218017965555191,0.2904590740799904
1155,129041,for,0.394230805337429,0.2087292447686195,for,0.290235660970211,0.2929316014051437,for,0.3874813169240951,0.2508834525942802
1156,129042,for,0.4482288211584091,0.2084832191467285,for,0.3157503828406334,0.3240846246480942,for,0.4464294537901878,0.2173539921641349
1157,129061,for,0.3415619656443596,0.1903068199753761,for,0.259453646838665,0.1488119810819625,for,0.3520354330539703,0.2030287012457847
1158,129072,for,0.4247341305017471,0.175390787422657,for,0.3430797457695007,0.2563833072781563,for,0.438581719994545,0.171060599386692
1159,129073,for,0.3999596461653709,0.0880031809210777,for,0.3244499862194061,0.2161859348416328,for,0.4080916345119476,0.0956968739628791
1160,129074,for,0.3792660534381866,0.2004942893981933,for,0.277411937713623,0.2923297360539436,for,0.3623488396406173,0.2370475083589553
1161,129075,for,0.3065007179975509,0.2590454816818237,for,0.2591231316328048,0.2886312827467918,for,0.3022634908556938,0.2780234068632126
1162,129076,for,0.4008719995617866,0.2257590815424919,for,0.3207709416747093,0.3027362152934074,for,0.3872611075639725,0.2482861950993538
1163,129077,for,0.3902518674731254,0.1774468421936035,for,0.3035303577780723,0.2262952700257301,for,0.3836855441331863,0.2037550583481788
1164,129078,for,0.438699908554554,0.221670962870121,for,0.3401169925928116,0.3235837519168854,for,0.4268244877457618,0.2412458434700966
1165,129079,for,0.4463022723793983,0.0678640380501747,blank,0.3178085312247276,0.2086797580122947,for,0.4241163656115532,0.0858000442385673
1166,129093,for,0.3368855863809585,0.3063293844461441,mot,0.2790477946400642,0.3361118882894516,for,0.3495970591902733,0.3184050321578979
1167,129102,for,0.2881245836615562,0.3591501265764236,mot,0.2149356827139854,0.4115217626094818,mot,0.2740655243396759,0.4031075090169906
1168,129111,for,0.3915868997573852,0.2706049680709839,for,0.2841299772262573,0.3359536677598953,for,0.386506974697113,0.3007858991622925
1169,129134,for,0.3368855863809585,0.3063293844461441,mot,0.2790477946400642,0.3361118882894516,for,0.3495970591902733,0.3184050321578979
1170,129143,for,0.2751293256878853,0.3741036504507065,mot,0.2059067264199257,0.435751810669899,mot,0.2697793915867805,0.4116268754005432
1171,129151,for,0.4036560356616974,0.2706276625394821,for,0.2984917536377907,0.3203655034303665,for,0.4034630581736564,0.2983370572328567
1172,129152,for,0.378324918448925,0.2607306689023971,mot,0.2717995345592499,0.3232434913516044,for,0.3720709457993507,0.2869414314627647
1173,129174,for,0.3368855863809585,0.3063293844461441,mot,0.2790477946400642,0.3361118882894516,for,0.3495970591902733,0.3184050321578979
1174,129183,for,0.361891508102417,0.3083685785531997,mot,0.245525985956192,0.4160994440317154,for,0.332493245601654,0.3524359613656997
1175,129192,for,0.3193270526826381,0.2781225740909576,mot,0.2394300699234008,0.3113583475351333,for,0.3128072023391723,0.2807279080152511
1176,129201,for,0.4005049467086792,0.2589445859193802,for,0.3006160408258438,0.3146468847990036,for,0.3980752304196358,0.2843078225851059
1177,129969,for,0.3212020844221115,0.3286398202180862,mot,0.252359427511692,0.3494665026664734,for,0.3127528503537178,0.3574211150407791
1178,1299610,for,0.4627701640129089,0.2305151298642158,for,0.4048462808132171,0.3148277997970581,for,0.4845571219921112,0.2392387390136718
1179,129978,for,0.412310779094696,0.2167359143495559,for,0.3184049427509308,0.2680243253707886,for,0.4176085367798805,0.2224438115954399
1180,1299811,for,0.4531967490911484,0.1826855689287185,mot,0.3258231282234192,0.2897364795207977,for,0.460958868265152,0.180308423936367
1181,129997,for,0.4382139295339584,0.2158433571457862,for,0.3297067210078239,0.2940911501646042,for,0.4524654000997543,0.2313308864831924
1182,130001,for,0.3361161053180694,0.3345650434494018,mot,0.230951651930809,0.3678902387619018,mot,0.2981239780783653,0.3719995319843292
1183,130012,for,0.3430044651031494,0.3114834129810333,mot,0.2514767795801162,0.3794207870960235,for,0.3177472501993179,0.3599794059991836
1184,130013,for,0.3796173557639122,0.2680391147732734,for,0.3075675591826439,0.3251377046108246,for,0.3775167092680931,0.2842029556632042
1185,130014,for,0.3943598419427871,0.1934621110558509,for,0.3244581967592239,0.2433552667498588,for,0.4080374538898468,0.1923784539103508
1186,130015,for,0.3933493196964264,0.1902643367648124,mot,0.2946456372737884,0.29046131670475,for,0.391470268368721,0.2224582359194755
1187,130016,for,0.475649818778038,0.0748257413506507,for,0.3437251150608063,0.2430319041013717,for,0.4683446884155273,0.0864271819591522
1188,130035,for,0.4610680788755417,0.2833296954631805,for,0.3717609271407127,0.3769967705011368,for,0.4576111733913421,0.3097341805696487
1189,130043,for,0.4078018814325332,0.2939992547035217,for,0.3317682445049286,0.3169331774115562,for,0.3997778818011284,0.3057519793510437
1190,130044,for,0.4438653886318207,0.2779207453131675,mot,0.3182349652051925,0.3875710666179657,for,0.4188700541853905,0.3169376403093338
1191,130051,blank,0.353045105934143,0.0823184549808502,blank,0.2937528491020202,0.0978286266326904,blank,0.3711209446191787,0.0750725343823432
1192,130052,for,0.4786128774285316,0.21542888879776,for,0.4210189208388328,0.2150316089391708,for,0.5192670002579689,0.1835086196660995
1193,130080,for,0.4500022605061531,0.1014000922441482,for,0.3532177805900574,0.2069341652095317,for,0.4659726172685623,0.0954881682991981
1194,130101,for,0.3922522887587547,0.2089027166366577,for,0.2993957921862602,0.2647607624530792,for,0.4046023562550545,0.2161273211240768
1195,130131,for,0.35907182097435,0.2614756673574447,mot,0.2648085951805115,0.3321298211812973,for,0.3325251564383507,0.3076205551624298
1196,130132,for,0.4272938519716263,0.2425733655691146,mot,0.2715116217732429,0.4033574163913727,for,0.3875981196761131,0.2925617024302482
1197,130133,for,0.4361362755298614,0.0792818590998649,mot,0.2730907946825027,0.3082141131162643,for,0.4071783497929573,0.0991687625646591
1198,1301512,for,0.4168672561645508,0.1980219036340713,for,0.3603530004620552,0.2642899006605148,for,0.4406312331557274,0.181489810347557
1199,1301514,for,0.4621215760707855,0.1520980820059776,for,0.3886902630329132,0.2370012179017067,for,0.487937793135643,0.0891114175319671
1200,1301518,for,0.4707158654928207,0.1992136910557747,for,0.3836108446121216,0.2697330191731453,for,0.5200993455946445,0.2026545777916908
1201,1301520,for,0.4685640186071396,0.1998274475336074,for,0.333695076406002,0.3267489522695541,for,0.4412434175610542,0.229936197400093
1202,1301611,for,0.392338290810585,0.3017363250255584,for,0.3440042808651924,0.3107405826449394,for,0.4158899858593941,0.2826170623302459
1203,1301613,for,0.3382984772324562,0.2934767454862594,mot,0.2882615625858307,0.3559043109416961,for,0.3467903956770897,0.3031096011400223
1204,1301622,for,0.4410922303795814,0.1835051402449607,mot,0.3288922905921936,0.3311939910054207,for,0.4326524436473846,0.1959834173321724
1205,1301715,for,0.405362069606781,0.255119152367115,mot,0.2974010929465294,0.3447422236204147,for,0.4069846123456955,0.2563124299049377
1206,1301716,for,0.3403850421309471,0.2619194164872169,mot,0.2853784561157226,0.3105707541108131,for,0.3488724827766418,0.2602865174412727
1207,1301717,for,0.536809928715229,0.2753018289804458,for,0.4171058461070061,0.3982809484004974,for,0.528729435056448,0.3060171455144882
1208,1301719,for,0.5003002136945724,0.2051602751016616,for,0.3993944823741913,0.2963742315769195,for,0.5211708769202232,0.1976423636078834
1209,1301821,for,0.4413745403289795,0.0733176320791244,for,0.3508062958717346,0.2467071264982223,for,0.440996840596199,0.0779372230172157
1210,1301910,for,0.4551501348614692,0.1608479470014572,for,0.3775563389062881,0.2202439531683921,for,0.461873397231102,0.0951905101537704
1211,130209,for,0.3428874984383583,0.2396835386753082,mot,0.2254459038376808,0.3513056933879852,for,0.3393371477723121,0.2709840014576912
1212,130218,for,0.4229225814342499,0.1655419096350669,for,0.3050939962267875,0.2540231496095657,for,0.4195369407534599,0.1848117709159851
1213,130227,mot,0.2798636294901371,0.4409187287092209,mot,0.2006771676242351,0.4592379480600357,mot,0.2714244313538074,0.4433927685022354
1214,130234,for,0.4294064417481422,0.2024951428174972,for,0.2977420687675476,0.3364241868257522,for,0.419720210134983,0.2299478873610496
1215,130235,for,0.3659345060586929,0.1858806610107422,for,0.2933257296681404,0.2670371383428573,for,0.3707104101777076,0.1124977469444274
