,id,Mistral-instruct_A_vote,Mistral-instruct_A_for_prob,Mistral-instruct_A_against_prob,Mistral-instruct_H_vote,Mistral-instruct_H_for_prob,Mistral-instruct_H_against_prob,Mistral-instruct_Sp_vote,Mistral-instruct_Sp_for_prob,Mistral-instruct_Sp_against_prob,Mistral-instruct_FrP_vote,Mistral-instruct_FrP_for_prob,Mistral-instruct_FrP_against_prob,Mistral-instruct_KrF_vote,Mistral-instruct_KrF_for_prob,Mistral-instruct_KrF_against_prob,Mistral-instruct_MDG_vote,Mistral-instruct_MDG_for_prob,Mistral-instruct_MDG_against_prob,Mistral-instruct_SV_vote,Mistral-instruct_SV_for_prob,Mistral-instruct_SV_against_prob,Mistral-instruct_V_vote,Mistral-instruct_V_for_prob,Mistral-instruct_V_against_prob,Mistral-instruct_R_vote,Mistral-instruct_R_for_prob,Mistral-instruct_R_against_prob
752,124062,against,0,0.662215605,against,0,0.758827582,against,0,0.709019512,against,0,0.83233444,against,0,0.57378608,against,0,0.601977468,against,0,0.525169298,against,0,0.646597803,against,0,0.58762908
753,124071,against,0,0.557425424,against,0,0.698943868,against,0,0.658655778,against,0,0.726929158,against,0,0.522406936,against,0,0.556904987,against,0,0.503533162,against,0,0.551688954,against,0,0.575259224
754,124101,against,0,0.503055334,against,0,0.649108678,against,0,0.561967432,against,0,0.727641776,basedon,0,0.384921476,against,0,0.397251271,against,0,0.432636485,against,0,0.519371256,against,0,0.463958569
755,124102,against,0,0.853119344,against,0,0.909630537,against,0,0.883252278,against,0,0.901928917,against,0,0.815239415,against,0,0.786387607,against,0,0.788323522,against,0,0.864709511,against,0,0.859219283
756,124119,against,0,0.735535696,against,0,0.820086941,against,0,0.739304304,against,0,0.824799582,against,0,0.659740865,against,0,0.576251581,against,0,0.648423344,against,0,0.708092764,against,0,0.612230286
757,124128,against,0,0.647746667,against,0.094602108,0.647837326,against,0,0.687777385,against,0.036777895,0.756851301,against,0,0.497460261,against,0,0.527873203,against,0,0.587949798,against,0.085750639,0.572856784,against,0,0.598125756
758,124136,against,0,0.67485787,against,0.190974295,0.594354548,against,0,0.677629605,against,0.122624375,0.66640228,against,0,0.548016883,against,0.089884669,0.542172223,against,0,0.678208828,against,0.200974464,0.519155249,against,0,0.586711131
759,124145,against,0,0.501857266,against,0,0.62359482,against,0,0.472282,against,0,0.578179032,basedon,0,0.354978405,basedon,0,0.395128384,basedon,0,0.317137469,against,0,0.499725193,basedon,0,0.365157031
760,124147,against,0,0.47800082,against,0,0.56849739,against,0,0.448825523,against,0,0.533772573,basedon,0,0.315867253,basedon,0,0.337243408,basedon,0,0.333718494,against,0,0.407704331,basedon,0,0.372743785
761,124151,against,0,0.501610566,against,0,0.720234331,against,0,0.457115814,against,0,0.81510967,against,0,0.495991521,against,0,0.422535863,against,0,0.282839656,against,0,0.523288995,against,0,0.420656379
762,124152,basedon,0,0.322974738,basedon,0,0.415932208,basedon,0,0.352651559,basedon,0,0.42479787,basedon,0,0.214971855,basedon,0,0.187538013,basedon,0,0.219806537,basedon,0,0.242942892,basedon,0,0.23823154
763,124153,against,0,0.951361099,against,0,0.967463592,against,0,0.952931079,against,0,0.959759627,against,0,0.921165869,against,0,0.918363586,against,0,0.922378467,against,0,0.946232304,against,0,0.936962234
764,124154,against,0,0.267217748,against,0.147768497,0.404338636,blank,0,0.234785415,against,0,0.425462149,basedon,0.099850178,0.109663971,blank,0.10811121,0.105606809,basedon,0,0.24647031,basedon,0.131431863,0.11598821,blank,0,0.201520808
765,124180,against,0,0.657300927,against,0.049289223,0.718040198,against,0,0.675023481,against,0,0.728481293,against,0,0.55290499,against,0.080220498,0.411066368,against,0,0.545893751,against,0.069430955,0.591513522,against,0,0.56735085
766,124276,against,0,0.955463093,against,0,0.975469794,against,0,0.96075955,against,0,0.97215239,against,0,0.9365153,against,0,0.9436564,against,0,0.927011117,against,0,0.958382979,against,0,0.947952665
767,124284,against,0.019298177,0.944124328,against,0.010566251,0.96726717,against,0,0.967196085,against,0,0.966420744,against,0.009473978,0.964837709,against,0.015667198,0.951499525,against,0,0.965427162,against,0.01001758,0.963404456,against,0,0.966825485
768,124285,against,0.056780763,0.680747837,against,0.138091691,0.703729093,against,0,0.704118609,against,0,0.782109857,against,0.065097161,0.548205435,against,0.164621517,0.481485397,against,0,0.654812165,against,0.176257811,0.519661874,against,0,0.660407171
769,124301,against,0,0.841177374,against,0,0.929132769,against,0,0.904527873,against,0,0.938666306,against,0,0.814692423,against,0,0.780412808,against,0,0.748188585,against,0,0.826109722,against,0,0.815164637
770,124302,against,0,0.919360168,against,0,0.963565268,against,0,0.91077558,against,0,0.938349523,against,0,0.847792283,against,0,0.903198272,against,0,0.751631349,against,0,0.924476448,against,0,0.873297855
771,124303,against,0,0.909134943,against,0,0.955272008,against,0,0.939170152,against,0,0.956115425,against,0,0.816946313,against,0,0.863154948,against,0,0.764286309,against,0,0.913975105,against,0,0.873044044
772,124331,for,0.804909859,0.100868201,for,0.820190594,0.093951466,for,0.693118032,0.154737182,for,0.712497707,0.181665741,for,0.776149988,0.066116676,for,0.874560669,0.044660896,for,0.465009913,0.309995718,for,0.852817189,0.053397793,for,0.725027062,0.139440317
773,124332,against,0,0.711565055,against,0.033804517,0.781980306,against,0,0.776976302,against,0,0.810489565,against,0,0.656881757,against,0,0.569927715,against,0,0.698018007,against,0.048375666,0.674566783,against,0,0.716928348
774,124344,against,0,0.921277026,against,0,0.945682112,against,0,0.94150071,against,0,0.954489628,against,0,0.888288781,against,0,0.90362753,against,0,0.925311262,against,0,0.91242657,against,0,0.936823007
775,124345,against,0,0.740757599,against,0,0.819915026,against,0,0.768164754,against,0,0.85954766,against,0,0.677972332,against,0,0.71097438,against,0,0.677225873,against,0,0.727941319,against,0,0.725465953
776,124346,against,0.082560688,0.502922028,against,0.129289091,0.564431667,against,0.098833971,0.58134532,against,0.063580029,0.668466851,against,0.087304093,0.476524651,against,0.130644485,0.395968571,against,0,0.642899599,against,0.131037042,0.42575191,against,0,0.558047395
777,124353,against,0,0.912967473,against,0,0.949406211,against,0,0.934794395,against,0,0.960006071,against,0,0.882068366,against,0,0.884265006,against,0,0.886010811,against,0,0.8930704,against,0,0.882604152
778,124362,against,0,0.589167267,against,0,0.719517738,against,0,0.61372681,against,0,0.72074908,basedon,0,0.44018738,against,0,0.49570176,basedon,0,0.494664289,against,0,0.544128075,against,0,0.546553552
779,124381,against,0.29855977,0.413206205,against,0.329204723,0.4333525,against,0.216811247,0.460039794,against,0.231131926,0.500268459,against,0.310736015,0.393115684,for,0.374820113,0.339559197,against,0.103250839,0.60333468,against,0.337730527,0.380953774,against,0.242914498,0.456157893
780,1244611,against,0.145496799,0.751694582,against,0.137221828,0.770267494,against,0.113100557,0.769858509,against,0.062682666,0.856489375,against,0.103663078,0.795456924,against,0.157445919,0.72268264,against,0.028421214,0.879340962,against,0.141024731,0.741710395,against,0.032447476,0.864074135
781,1244612,against,0,0.533963993,against,0,0.627862133,against,0,0.532778993,against,0,0.6583388,basedon,0,0.376992702,against,0.0567661,0.36857301,against,0,0.450864568,against,0,0.488128923,against,0,0.50255511
782,1244710,against,0.191996198,0.713596061,against,0.21837122,0.690759942,against,0.138474166,0.762571499,against,0.100035245,0.829000905,against,0.13514597,0.769085541,against,0.278450236,0.599825926,against,0.039908312,0.872056112,against,0.228992239,0.654351138,against,0.126309074,0.775325388
783,124488,against,0.015890038,0.939377997,against,0.021926152,0.936039202,against,0.015851736,0.934788145,against,0.013715613,0.950107537,against,0.019335808,0.923445351,against,0.021970948,0.923917096,against,0,0.940705258,against,0.020591915,0.925992638,against,0,0.94778803
784,124494,against,0,0.770509176,against,0.030182695,0.829035103,against,0,0.799701944,against,0,0.859044969,against,0,0.722765006,against,0,0.717739314,against,0,0.782331884,against,0,0.752158627,against,0,0.756194741
785,124495,against,0,0.91975875,against,0,0.938319467,against,0,0.937216884,against,0,0.96054771,against,0,0.887953714,against,0,0.891944213,against,0,0.906289486,against,0,0.905602014,against,0,0.928882312
786,124496,against,0,0.92442058,against,0,0.952748418,against,0,0.933989562,against,0,0.954247452,against,0,0.907357562,against,0,0.915349681,against,0,0.928867698,against,0,0.931030922,against,0,0.928593837
787,124497,against,0,0.564520612,against,0,0.715550452,against,0,0.581247933,against,0,0.784585305,against,0,0.475610137,against,0,0.495172039,against,0,0.475530073,against,0,0.553908646,basedon,0,0.4562314
788,124499,against,0,0.723981902,against,0.034031074,0.765223697,against,0,0.790559053,against,0,0.849994713,against,0,0.700472698,against,0.042276956,0.659848318,against,0,0.765729398,against,0,0.672945991,against,0,0.741128489
789,124511,against,0.22382395,0.574042462,against,0.22154513,0.616620228,against,0.074690014,0.717532992,against,0.06772409,0.815691963,against,0.145026982,0.649141654,against,0.38532763,0.398338556,against,0,0.749061264,against,0.247208051,0.554257832,against,0.136435833,0.661396988
790,124512,against,0,0.849678084,against,0,0.936029274,against,0,0.887406697,against,0,0.91887923,against,0,0.843533814,against,0,0.795548305,against,0,0.788912088,against,0,0.872090586,against,0,0.798768833
791,124513,against,0.053379931,0.835792921,against,0.045569964,0.864208892,against,0,0.836755238,against,0.025662644,0.887193233,against,0.058364529,0.807696678,against,0.081153654,0.796526399,against,0,0.882987499,against,0.061012525,0.815311953,against,0,0.848055877
792,124531,against,0,0.777185574,against,0.035691239,0.834189817,against,0,0.830949932,against,0.020691451,0.869680732,against,0,0.746338636,against,0.05774907,0.744598269,against,0,0.803801417,against,0.042913731,0.783675894,against,0,0.813831478
793,124532,againstif,0,0.74841363,againstif,0.042299807,0.766249437,againstif,0,0.773194276,againstif,0,0.836206473,againstif,0,0.643284142,againstif,0.053157963,0.630184382,againstif,0,0.672309503,againstif,0.048548814,0.66298737,againstif,0,0.734039158
794,1245418,against,0.051161818,0.745742291,against,0.147150859,0.714475051,against,0.048352372,0.722274862,against,0.046293471,0.79528445,against,0.054669026,0.672693431,against,0.199332483,0.543919057,against,0,0.788875345,against,0.144453332,0.67462052,against,0,0.756059729
795,1245419,against,0,0.599792413,against,0,0.70145078,against,0,0.647993281,against,0,0.703020453,against,0,0.561142117,against,0,0.592629328,against,0,0.605347902,against,0,0.630335376,against,0,0.600785553
796,1245420,against,0,0.663134441,against,0,0.719987601,against,0,0.692206517,against,0,0.73545441,against,0,0.525208611,against,0,0.526755229,against,0,0.58569859,against,0,0.606155396,against,0,0.581496157
797,1245517,against,0.154566556,0.761198077,against,0.107535206,0.821945302,against,0.093940258,0.814587586,against,0.082083084,0.850043193,against,0.139562055,0.759123094,against,0.280312479,0.614266289,against,0.057091963,0.874633878,against,0.164024949,0.724899836,against,0.125537053,0.776397541
798,1245611,against,0.076120853,0.652852289,against,0.147065632,0.697539017,against,0,0.737944081,against,0,0.78678751,against,0.095650591,0.552317157,against,0.102675103,0.519189551,against,0,0.719658889,against,0.169982739,0.61893782,against,0,0.71398522
799,1245612,against,0,0.880778968,against,0,0.914006323,against,0,0.908655033,against,0,0.940865378,against,0,0.850569919,against,0.02781249,0.828561038,against,0,0.860964149,against,0,0.856769443,against,0,0.868289217
800,1245613,against,0,0.709028006,against,0,0.796068087,against,0,0.738069654,against,0,0.774550214,against,0,0.618477389,against,0,0.617524832,against,0,0.613645166,against,0,0.723249987,against,0,0.681944907
801,1245614,against,0.191726893,0.48971191,against,0.143867046,0.684448779,against,0,0.659253076,against,0,0.756942019,against,0.095131733,0.507721886,against,0.253543772,0.435176238,against,0,0.717777546,against,0.194818206,0.564506754,against,0,0.623943761
802,1245615,against,0.326302543,0.312817335,against,0.418398462,0.337917931,against,0.120677352,0.454148151,against,0.182962969,0.525861837,against,0.279628038,0.284100473,for,0.481821828,0.142761201,against,0.092887223,0.427778095,for,0.454863496,0.178015679,against,0.253307953,0.281136602
803,1245616,against,0.052591208,0.867496245,against,0.023914473,0.937752921,against,0.038266473,0.87169756,against,0,0.941793915,against,0.041508555,0.887422174,against,0.066872276,0.854226284,against,0.026200719,0.903604276,against,0.037675489,0.886162221,against,0.03270803,0.88054046
804,124621,against,0,0.598733827,against,0.078888357,0.714085028,against,0,0.671444908,against,0,0.711000115,against,0,0.512678429,against,0,0.469489709,against,0,0.486897975,against,0.103106372,0.549013883,against,0,0.48521857
805,124622,against,0,0.69854708,against,0,0.786565229,against,0,0.737327069,against,0,0.788510397,against,0,0.625780657,against,0,0.614896983,against,0,0.572911501,against,0,0.669290438,against,0,0.627713859
806,124623,against,0.063216783,0.383657888,against,0.091183208,0.450398445,against,0,0.450628012,against,0,0.557149068,basedon,0,0.313376769,against,0.189344652,0.294586353,basedon,0,0.350851268,against,0.097351313,0.349279523,against,0,0.322357491
807,124977,against,0,0.826169968,against,0,0.894268155,against,0,0.862099811,against,0,0.899159864,against,0,0.722318977,against,0,0.80032818,against,0,0.772177055,against,0,0.843540266,against,0,0.848548084
808,124984,against,0,0.753661208,against,0,0.793708384,against,0,0.780996218,against,0,0.840317115,against,0,0.656177968,against,0.097863778,0.613475949,against,0,0.727271736,against,0,0.70436715,against,0,0.728703644
809,124985,against,0,0.920991192,against,0,0.94758744,against,0,0.937264558,against,0,0.954790439,against,0,0.899341449,against,0,0.913759075,against,0,0.914346233,against,0,0.925665079,against,0,0.932861395
810,124986,against,0,0.553953089,against,0,0.563071303,against,0,0.503250793,against,0,0.622229993,against,0,0.405410647,against,0,0.40410205,against,0,0.506366119,against,0,0.475475386,against,0,0.429102108
811,124992,against,0,0.413121745,against,0,0.482496791,against,0,0.467890933,against,0,0.541465722,basedon,0,0.314054832,basedon,0,0.337904572,against,0,0.400013216,against,0,0.358250834,against,0,0.389479712
812,124993,basedon,0,0.336229868,against,0,0.522367686,basedon,0,0.322536305,against,0,0.505007759,basedon,0,0.179165386,basedon,0,0.215773366,basedon,0,0.142579466,basedon,0,0.338251106,basedon,0,0.224003799
813,125001,against,0,0.813928694,against,0.022593698,0.86844033,against,0,0.844363675,against,0,0.885367453,against,0,0.769932978,against,0.039058313,0.761063337,against,0,0.829695359,against,0,0.791110083,against,0,0.830004111
814,125010,against,0.145399198,0.726303369,against,0.155345351,0.71853175,against,0.119155355,0.724415407,against,0.113390476,0.768441431,against,0.161220998,0.692553826,against,0.208205938,0.636327386,against,0.061817426,0.845828295,against,0.164878398,0.676351085,against,0.092225499,0.751459233
815,125011,against,0,0.542454675,against,0,0.701143369,against,0,0.501522608,against,0,0.68092598,basedon,0,0.349879012,basedon,0,0.422114439,basedon,0,0.336913586,against,0,0.481854171,basedon,0,0.442017153
816,125040,against,0,0.660654515,against,0,0.745779946,against,0,0.779766917,against,0,0.8276342,against,0,0.61597763,against,0,0.624792799,against,0,0.676438272,against,0,0.637823999,against,0,0.703998089
817,125351,basedon,0,0.178312287,basedon,0,0.260450184,basedon,0,0.184545681,basedon,0,0.276399314,basedon,0,0.135952421,basedon,0,0.102516428,basedon,0,0.104217187,basedon,0,0.183346942,basedon,0,0.171070933
818,125352,basedon,0,0.402189523,against,0,0.500148341,basedon,0,0.422781192,basedon,0,0.42722486,basedon,0,0.300759785,basedon,0,0.289958641,basedon,0,0.253016014,basedon,0,0.330022961,basedon,0,0.166357234
819,125353,basedon,0.176174939,0.193947248,for,0.349482425,0.092338346,for,0.174447119,0.213877127,for,0.284007296,0.11372745,basedon,0.093256794,0.173134223,for,0.297568887,0.069532841,basedon,0,0.234939113,basedon,0.263085239,0.072402708,basedon,0.109156124,0.170719743
820,125354,against,0,0.606836922,against,0.080452405,0.65682888,against,0,0.673569396,against,0,0.726710156,against,0,0.527047254,against,0.101598188,0.489727356,against,0,0.619028062,against,0.089296982,0.562185615,against,0,0.613606289
821,125355,basedon,0,0.470220536,against,0,0.5806242,against,0,0.510116607,against,0,0.539691716,basedon,0,0.402083121,basedon,0,0.354932979,basedon,0,0.311306283,basedon,0,0.438997872,basedon,0,0.338817142
822,125356,against,0,0.568382055,against,0,0.692346171,against,0,0.674999766,against,0,0.665547311,against,0,0.458904363,against,0,0.472934291,basedon,0,0.370788753,against,0,0.536101177,basedon,0,0.430151366
823,125612,against,0,0.890736833,against,0,0.943223486,against,0,0.913398955,against,0,0.933190042,against,0,0.860638082,against,0,0.871917695,against,0,0.861811772,against,0,0.92123593,against,0,0.90795736
824,125621,against,0.063713484,0.636498488,against,0.203166865,0.574768305,against,0.044782542,0.713417709,against,0.043508656,0.768918198,against,0.068329826,0.58133667,against,0.309070013,0.371737219,against,0,0.671572067,against,0.298541456,0.405991897,against,0,0.606193945
825,125811,against,0,0.929722004,against,0,0.960273117,against,0,0.936362468,against,0,0.953808881,against,0,0.894470073,against,0,0.910014585,against,0,0.894059937,against,0,0.934737667,against,0,0.907638483
826,125812,against,0,0.799838334,against,0,0.890733466,against,0,0.836006787,against,0,0.904513285,against,0,0.721159682,against,0,0.728385538,against,0,0.71743153,against,0,0.835598975,against,0,0.786196604
827,125833,against,0,0.955417309,against,0,0.971547008,against,0,0.961845312,against,0,0.975565404,against,0,0.898974195,against,0,0.941842515,against,0,0.932854168,against,0,0.953164894,against,0,0.944104888
828,125834,against,0,0.951499403,against,0,0.976728342,against,0,0.955887459,against,0,0.971741647,against,0,0.925937768,against,0,0.939102463,against,0,0.893742766,against,0,0.963484086,against,0,0.92421291
829,125835,against,0,0.571753874,against,0,0.688969418,against,0,0.595282041,against,0,0.639251664,basedon,0,0.415025622,against,0,0.484520346,basedon,0,0.380852111,against,0,0.512841016,against,0,0.31481266
830,125836,against,0,0.825595677,against,0.02111982,0.871393878,against,0,0.868756795,against,0,0.910949137,against,0,0.788077831,against,0,0.743341714,against,0,0.808176115,against,0,0.782663926,against,0,0.793933675
831,125837,against,0,0.938889047,against,0,0.968156155,against,0,0.941641051,against,0,0.966531456,against,0,0.90029034,against,0,0.922320198,against,0,0.886175191,against,0,0.943137575,against,0,0.928097054
832,125838,against,0.384003729,0.303890742,against,0.445467792,0.326461174,againstif,0.122131087,0.404235765,against,0.173896588,0.391724266,against,0.36415261,0.279437333,for,0.498994201,0.146232665,against,0.055637036,0.417561665,for,0.503479287,0.167095706,against,0.321668983,0.212176874
833,125839,against,0,0.768202916,against,0,0.825853854,against,0,0.79358159,against,0,0.821883097,against,0,0.670711756,against,0,0.631399795,against,0,0.653305531,against,0,0.727218986,against,0,0.695396081
834,1258310,against,0,0.587953046,against,0,0.697718203,against,0,0.625996232,against,0,0.74248895,against,0,0.515102498,against,0,0.512635291,against,0,0.559414342,against,0,0.589673646,against,0,0.635129988
835,125841,against,0,0.824434653,against,0,0.898350958,against,0,0.888046946,against,0,0.914279856,against,0,0.768605813,against,0,0.775560975,against,0,0.755350664,against,0,0.803685188,against,0,0.804053351
836,125842,against,0,0.666791767,against,0,0.722566277,against,0,0.690929644,against,0,0.716254666,against,0,0.576924324,against,0,0.597095892,against,0,0.633586317,against,0,0.604575485,against,0,0.616135806
837,125856,against,0,0.722504809,against,0,0.776328757,against,0,0.774511464,against,0,0.790597513,against,0,0.63102074,against,0,0.617901951,against,0,0.650304303,against,0,0.681869343,against,0,0.68893747
838,125863,against,0.146574579,0.565772712,against,0.1950913,0.593144745,against,0.057550449,0.647703469,against,0.087023478,0.695181578,against,0.14889957,0.442854807,againstif,0.338864081,0.337505668,against,0,0.571629543,against,0.212691925,0.492548518,against,0.065893985,0.53167893
839,125864,against,0,0.735630341,against,0,0.807748958,against,0,0.752078757,against,0,0.813222319,against,0,0.67521394,against,0,0.690382436,against,0,0.726428375,against,0,0.731753752,against,0,0.748045713
840,125865,against,0.083976515,0.551611014,against,0.184387486,0.584824532,against,0.076153107,0.599722609,against,0.055805307,0.685159177,against,0.081384838,0.408301607,against,0.13045308,0.419054888,against,0,0.508631542,against,0.12660189,0.485738702,against,0,0.555589244
841,125886,against,0,0.573810965,against,0,0.71683763,against,0,0.617406338,against,0,0.721755058,against,0,0.457655907,against,0,0.524294384,against,0,0.416723028,against,0,0.571497515,against,0,0.564332962
842,125887,against,0,0.764799148,against,0,0.842757359,against,0,0.819934033,against,0,0.885631621,against,0,0.730460957,against,0,0.703602791,against,0,0.734338723,against,0,0.774356097,against,0,0.789587826
843,125895,against,0.015344973,0.947743529,against,0.013130363,0.957054935,against,0.015401273,0.944957988,against,0,0.959818248,against,0.019922365,0.930533797,against,0.024751546,0.935987826,against,0,0.956823226,against,0.015694473,0.946260286,against,0,0.951934615
844,125904,against,0,0.944381686,against,0.013276218,0.952558922,against,0,0.942716809,against,0,0.94617329,against,0,0.948533388,against,0.026727496,0.924656348,against,0,0.948152378,against,0,0.941585895,against,0,0.945166996
845,125912,against,0.012248867,0.952196769,against,0.010037831,0.961508602,against,0.01278446,0.944132645,against,0,0.963644538,against,0.015489497,0.94961009,against,0.02414366,0.93284126,against,0,0.949814018,against,0.013354751,0.948991865,against,0,0.937351614
846,125921,against,0,0.821115851,against,0.03083433,0.851929709,against,0,0.816115528,against,0,0.862392217,against,0,0.789426573,against,0.048349902,0.761123195,against,0,0.798930749,against,0.039502122,0.797440395,against,0,0.827540949
847,125923,against,0.030454542,0.916084936,against,0.023449397,0.936623096,against,0.026705859,0.923853338,against,0.020923177,0.935158789,against,0.039692461,0.896272473,against,0.040807631,0.907172687,against,0.022653928,0.926704686,against,0.033509281,0.910445306,against,0.019403219,0.930409634
848,125985,against,0.245165557,0.616395138,against,0.239655912,0.639426135,against,0.124625184,0.707836747,against,0.098769814,0.765129387,against,0.168051034,0.647879161,against,0.282872558,0.583268575,against,0.073112652,0.818055108,against,0.264046527,0.597086363,against,0.105223,0.7480326
849,125986,against,0,0.932342254,against,0.011214406,0.943603072,against,0.015080554,0.929368654,against,0,0.943773557,against,0.019002819,0.923438566,against,0.024458392,0.900057726,against,0,0.935025223,against,0.014643842,0.925175294,against,0,0.932284331
850,125987,against,0.053099565,0.842494443,against,0.066908643,0.838778138,against,0.044494886,0.847333401,against,0.041770883,0.862846136,against,0.064787172,0.830813587,against,0.093297109,0.797415085,against,0.017393129,0.895499989,against,0.074463293,0.812283173,against,0.038191587,0.864327759
851,125988,for,0.687337056,0.2020289,for,0.705414504,0.188953288,for,0.578758497,0.256568298,for,0.601266682,0.27416002,for,0.612975556,0.246149644,for,0.763318516,0.130932756,against,0.27677995,0.561694369,for,0.710273616,0.159551006,for,0.633641101,0.22350321
852,125989,againstif,0,0.515686512,against,0,0.60906224,against,0,0.508006379,against,0,0.570667967,basedon,0,0.381779399,againstif,0,0.318622701,againstif,0,0.350233085,against,0,0.464464448,against,0,0.31070368
853,1259810,against,0.202022996,0.707496844,against,0.240922876,0.662826978,against,0.150315285,0.740090691,against,0.184733715,0.72241576,against,0.199002922,0.695711724,against,0.395253751,0.50665319,against,0.036510777,0.872251302,against,0.319999747,0.555408433,against,0.17381097,0.700175732
854,125991,against,0,0.693099022,against,0.13168117,0.636729129,against,0,0.678549707,against,0,0.720151521,against,0,0.505138293,against,0.093012959,0.456343405,against,0,0.627582371,against,0.065668441,0.565641161,against,0,0.616056487
855,125993,for,0.438804477,0.417654864,for,0.557111483,0.34417744,againstif,0.249076806,0.596860595,againstif,0.235475987,0.611334618,for,0.416219212,0.394589908,for,0.622843597,0.27658648,againstif,0.09973789,0.754464963,for,0.579250745,0.257669181,againstif,0.333286569,0.473304816
856,126002,for,0.502480239,0.294262215,for,0.628055543,0.227105722,for,0.410430454,0.328900471,against,0.384310082,0.404576898,for,0.500457026,0.271414369,for,0.652318925,0.166550603,against,0.187271811,0.469083965,for,0.607921734,0.20215302,for,0.4934448,0.253252909
857,126004,against,0.197464816,0.406982347,against,0.373958535,0.365052328,against,0.141060755,0.469133459,against,0.182658099,0.497537725,against,0.121187299,0.355418861,for,0.398820296,0.261340819,against,0,0.41486381,against,0.358535968,0.314701378,against,0.101894572,0.314247549
858,126010,against,0,0.606489226,against,0.167627759,0.614395998,against,0,0.653417438,against,0.050800916,0.667741522,against,0,0.544446632,against,0.095168509,0.493977554,against,0,0.601580635,against,0.173430599,0.516063459,against,0,0.568362623
859,126011,againstif,0,0.725057758,againstif,0.058136009,0.733694024,againstif,0,0.737309143,against,0,0.825216599,againstif,0,0.62551716,againstif,0.060463656,0.542559281,against,0,0.670209512,against,0.057321724,0.657203492,against,0,0.680986531
860,126012,against,0,0.91896046,against,0,0.959871974,against,0,0.947902821,against,0,0.967164628,against,0,0.86732091,against,0,0.919251483,against,0,0.877128869,against,0,0.929993488,against,0,0.928165048
861,126013,againstif,0.1439735,0.471830688,againstif,0.331676982,0.400759734,againstif,0.066161923,0.510893509,againstif,0.130642638,0.546115726,againstif,0.170158982,0.428551793,againstif,0.200538889,0.387952477,againstif,0.046652887,0.657788984,againstif,0.308109179,0.363671355,againstif,0.095996521,0.4983088
862,1260315,against,0.112063318,0.753780127,against,0.083665349,0.805629522,against,0.042370558,0.845787093,against,0.022988042,0.888976142,against,0.121899497,0.712210238,against,0.229357965,0.610721789,against,0.031860955,0.829790547,against,0.1224709,0.726146922,against,0.080835208,0.77978994
863,1260316,against,0.259873763,0.398512229,against,0.270470791,0.414353177,against,0.102718271,0.555186249,against,0.121856049,0.594791681,for,0.196084186,0.360577047,against,0.204816416,0.392113104,against,0.118068248,0.511281744,for,0.311457515,0.350922838,against,0.111409694,0.554949455
864,1260317,against,0.06428276,0.747174747,against,0.138614379,0.740902811,against,0,0.782806814,against,0.042730805,0.824216478,against,0.057777435,0.687777489,against,0.194544945,0.591774121,against,0,0.822560377,against,0.163583629,0.674490385,against,0.056768447,0.757274553
865,1260412,against,0.034614671,0.874077953,against,0.023881005,0.909157932,against,0,0.903927594,against,0,0.929884687,against,0.034509461,0.864620544,against,0.059108641,0.815836631,against,0,0.893744662,against,0.069052853,0.846754044,against,0.02282669,0.874878585
866,1260413,against,0,0.769800276,against,0,0.916575961,against,0,0.718602553,against,0,0.872807831,against,0,0.700899929,against,0,0.683305517,against,0,0.617297627,against,0,0.766006768,against,0,0.641285956
867,1260511,against,0,0.741081953,against,0,0.836465959,against,0,0.755055029,against,0,0.845716562,against,0,0.680883266,against,0,0.775062907,against,0,0.718569055,against,0,0.719039708,against,0,0.796107449
868,1260614,against,0,0.572610825,against,0,0.662226081,against,0,0.585377395,against,0,0.75020878,basedon,0,0.412405878,against,0,0.512419246,basedon,0,0.395191111,against,0,0.550571367,against,0,0.477865107
869,1260710,against,0.08403115,0.558500141,against,0.134015203,0.66906108,against,0,0.609871484,against,0.045217153,0.709770679,against,0.094107457,0.466746524,against,0.109949626,0.457331851,against,0.047282089,0.669595275,against,0.168503977,0.465254381,against,0,0.574566506
870,1260824,against,0.045066407,0.839241855,against,0.016084692,0.91508461,against,0,0.879423391,against,0,0.944070641,against,0,0.805136047,against,0.147823043,0.666006342,against,0,0.81929116,against,0.0628416,0.807836011,against,0,0.822796408
871,1260921,against,0,0.85423252,against,0,0.893813521,against,0,0.862081319,against,0,0.886111185,against,0,0.810429975,against,0,0.798386529,against,0,0.768579297,against,0,0.836779132,against,0,0.831973761
872,1261018,against,0,0.760984734,against,0,0.843629926,against,0,0.751019493,against,0,0.834802493,against,0,0.690941662,against,0,0.657759435,against,0,0.620000266,against,0,0.768119663,against,0,0.708359316
873,1261019,against,0,0.776268452,against,0,0.894931111,against,0,0.79570967,against,0,0.835825168,against,0,0.695713818,against,0,0.685648337,against,0,0.657023698,against,0,0.817956977,against,0,0.670182675
874,1261020,against,0,0.697100937,against,0,0.800832897,against,0,0.744194623,against,0,0.80468576,against,0,0.61551813,against,0,0.605947785,against,0,0.611751489,against,0,0.658962771,against,0,0.649859309
875,1261022,against,0,0.975893989,against,0,0.989816889,against,0,0.981065571,against,0,0.983478673,against,0,0.980034303,against,0,0.973751381,against,0,0.949085802,against,0,0.980941258,against,0,0.965240285
