"id","sak_id","sak_fremmet_id","votering_id","number","forslag_id","korttittel","forslag_betegnelse","forslag_partier","forslag_tekst","votering_tid","antall_for","antall_ikke_tilstede","antall_mot","vedtatt","A_vote","FrP_vote","H_vote","KrF_vote","MDG_vote","PF_vote","R_vote","SV_vote","Sp_vote","V_vote","kommentar","behandlet_sesjon_id","dokumentgruppe","emne_liste","status","tittel","type","komite","category"
"135628","78466","78466","13562","8","40057443","Redegjørelse av statsministeren om regjeringens sammensetning","Forslag nr. 8 fra Marit Arnstad på vegne av Senterpartiet","['Sp']","Stortinget ber regjeringen endre praksis i bjørneforvaltningen slik at terskelen for å ta ut bjørn som skader husdyr og rein blir redusert.","2020-01-30T14:01:48.85","12","66","91","False","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","1.0","-1.0","","2019-2020","redegjorelse","None","behandlet","Redegjørelse av statsministeren om regjeringens sammensetning","alminneligsak","",""
"135629","78466","78466","13562","9","40057444","Redegjørelse av statsministeren om regjeringens sammensetning","Forslag nr. 9 fra Marit Arnstad på vegne av Senterpartiet","['Sp']","Stortinget ber regjeringen vurdere redusert bestandsmål for antall ynglinger av bjørn, særlig i region 6 og 7.","2020-01-30T14:01:48.85","12","66","91","False","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","1.0","-1.0","","2019-2020","redegjorelse","None","behandlet","Redegjørelse av statsministeren om regjeringens sammensetning","alminneligsak","",""
"1356311","78466","78466","13563","11","40057446","Redegjørelse av statsministeren om regjeringens sammensetning","Forslag nr. 11 fra Marit Arnstad på vegne av Senterpartiet","['Sp']","Stortinget ber regjeringen om å gi kommunene rett til et lokalt veto mot vindkraftutbygging på land.","2020-01-30T14:02:42.757","12","65","92","False","-1.0","-1.0","-1.0","-1.0","0.0","0.0","1.0","-1.0","1.0","-1.0","","2019-2020","redegjorelse","None","behandlet","Redegjørelse av statsministeren om regjeringens sammensetning","alminneligsak","",""
"135647","78466","78466","13564","7","40057442","Redegjørelse av statsministeren om regjeringens sammensetning","Forslag nr. 7 fra Marit Arnstad på vegne av Senterpartiet","['Sp']","Stortinget ber regjeringen legge fram en melding om avgiftspolitikken.","2020-01-30T14:03:01.943","50","65","54","False","1.0","-1.0","-1.0","-1.0","0.0","0.0","1.0","1.0","1.0","-1.0","","2019-2020","redegjorelse","None","behandlet","Redegjørelse av statsministeren om regjeringens sammensetning","alminneligsak","",""
"1356410","78466","78466","13564","10","40057445","Redegjørelse av statsministeren om regjeringens sammensetning","Forslag nr. 10 fra Marit Arnstad på vegne av Senterpartiet","['Sp']","Stortinget ber regjeringen instruere Politidirektoratet om å stanse all nedbemanning og alle kutt ved polititjenestesteder inntil politireformen er evaluert.","2020-01-30T14:03:01.943","50","65","54","False","1.0","-1.0","-1.0","-1.0","0.0","0.0","1.0","1.0","1.0","-1.0","","2019-2020","redegjorelse","None","behandlet","Redegjørelse av statsministeren om regjeringens sammensetning","alminneligsak","",""
"1356412","78466","78466","13564","12","40057447","Redegjørelse av statsministeren om regjeringens sammensetning","Forslag nr. 12 fra Marit Arnstad på vegne av Senterpartiet","['Sp']","Stortinget ber regjeringen legge fram en redegjørelse om Norges forhold til EU på energiområdet.","2020-01-30T14:03:01.943","50","65","54","False","1.0","-1.0","-1.0","-1.0","0.0","0.0","1.0","1.0","1.0","-1.0","","2019-2020","redegjorelse","None","behandlet","Redegjørelse av statsministeren om regjeringens sammensetning","alminneligsak","",""
"1356413","78466","78466","13564","13","40057448","Redegjørelse av statsministeren om regjeringens sammensetning","Forslag nr. 13 fra Marit Arnstad på vegne av Senterpartiet","['Sp']","Stortinget ber regjeringen sikre at ingen av dagens fødeavdelinger eller andre fødetilbud legges ned.","2020-01-30T14:03:01.943","50","65","54","False","1.0","-1.0","-1.0","-1.0","0.0","0.0","1.0","1.0","1.0","-1.0","","2019-2020","redegjorelse","None","behandlet","Redegjørelse av statsministeren om regjeringens sammensetning","alminneligsak","",""
"135651","78466","78466","13565","1","40057436","Redegjørelse av statsministeren om regjeringens sammensetning","Forslag nr. 1 fra Jonas Gahr Støre på vegne av Arbeiderpartiet","['A']","Stortinget ber regjeringen fremme de nødvendige lovforslag som sikrer pensjon fra første krone for alle senest i forbindelse med statsbudsjettet for 2021.","2020-01-30T14:03:20.723","50","65","54","False","1.0","-1.0","-1.0","-1.0","0.0","0.0","1.0","1.0","1.0","-1.0","","2019-2020","redegjorelse","None","behandlet","Redegjørelse av statsministeren om regjeringens sammensetning","alminneligsak","",""
"135652","78466","78466","13565","2","40057437","Redegjørelse av statsministeren om regjeringens sammensetning","Forslag nr. 2 fra Jonas Gahr Støre på vegne av Arbeiderpartiet","['A']","Stortinget ber regjeringen sikre at personer på arbeidsavklaringspenger får nødvendig tid til avklaring til arbeid eller trygd, og uten å miste stønaden før de er ferdig avklart, gjennom en fleksibel og individuelt tilpasset bruk av bestemmelsene om unntak fra den generelle tidsbegrensningen.","2020-01-30T14:03:20.723","50","65","54","False","1.0","-1.0","-1.0","-1.0","0.0","0.0","1.0","1.0","1.0","-1.0","","2019-2020","redegjorelse","None","behandlet","Redegjørelse av statsministeren om regjeringens sammensetning","alminneligsak","",""
"135653","78466","78466","13565","3","40057438","Redegjørelse av statsministeren om regjeringens sammensetning","Forslag nr. 3 fra Jonas Gahr Støre på vegne av Arbeiderpartiet","['A']","Stortinget ber regjeringen opprettholde skjermingstillegget for uførepensjonister som er født 1954 eller senere.","2020-01-30T14:03:20.723","50","65","54","False","1.0","-1.0","-1.0","-1.0","0.0","0.0","1.0","1.0","1.0","-1.0","","2019-2020","redegjorelse","None","behandlet","Redegjørelse av statsministeren om regjeringens sammensetning","alminneligsak","",""
"135654","78466","78466","13565","4","40057439","Redegjørelse av statsministeren om regjeringens sammensetning","Forslag nr. 4 fra Jonas Gahr Støre på vegne av Arbeiderpartiet","['A']","Stortinget ber regjeringen i forbindelse med revidert nasjonalbudsjett om å legge frem forslag om midler til fylkeskommunene for å redusere ferjetakster og sikre overgang til lav-/nullutslippsferjer på en måte som ikke belaster alminnelige reisendes utgifter.","2020-01-30T14:03:20.723","50","65","54","False","1.0","-1.0","-1.0","-1.0","0.0","0.0","1.0","1.0","1.0","-1.0","","2019-2020","redegjorelse","None","behandlet","Redegjørelse av statsministeren om regjeringens sammensetning","alminneligsak","",""
"135655","78466","78466","13565","5","40057440","Redegjørelse av statsministeren om regjeringens sammensetning","Forslag nr. 5 fra Jonas Gahr Støre på vegne av Arbeiderpartiet","['A']","Stortinget ber regjeringen utrede med sikte på å innføre en garanti om at alle elever som er kvalifisert for det, får tilbud om læreplass.","2020-01-30T14:03:20.723","50","65","54","False","1.0","-1.0","-1.0","-1.0","0.0","0.0","1.0","1.0","1.0","-1.0","","2019-2020","redegjorelse","None","behandlet","Redegjørelse av statsministeren om regjeringens sammensetning","alminneligsak","",""
"135656","78466","78466","13565","6","40057441","Redegjørelse av statsministeren om regjeringens sammensetning","Forslag nr. 6 fra Jonas Gahr Støre på vegne av Arbeiderpartiet","['A']","Stortinget ber regjeringen i forslag til revidert nasjonalbudsjett for 2020 reversere kutt i ordningen for stønad til briller for barn, &quot;Briller for barn/ungdom under 18 år&quot;.","2020-01-30T14:03:20.723","50","65","54","False","1.0","-1.0","-1.0","-1.0","0.0","0.0","1.0","1.0","1.0","-1.0","","2019-2020","redegjorelse","None","behandlet","Redegjørelse av statsministeren om regjeringens sammensetning","alminneligsak","",""
"139561","79373","79373","13956","1","40058212","Redegjørelse av kultur- og likestillingsministeren om status i arbeidet med å fremme likestilling og mangfold i alle sektorer","Forslag nr. 1 fra Bjørnar Moxnes på vegne av Rødt","['R']","Stortinget ber regjeringen å gå i dialog med partene i arbeidslivet om lønnsutvikling i samfunnskritiske yrkesgrupper, spesielt kvinnedominerte og lavtlønte yrker, for å finne ut hva staten kan bidra med av bevilgninger for å sikre lønnsløft.","2020-04-30T12:36:21.043","7","81","81","False","-1.0","-1.0","-1.0","-1.0","1.0","0.0","1.0","1.0","-1.0","-1.0","","2019-2020","redegjorelse","['Arbeidsliv', 'Likestilling', 'Funksjonshemmede', 'Trossamfunn', 'Menneskerettigheter']","behandlet","Redegjørelse av kultur- og likestillingsministeren om status i arbeidet med å fremme likestilling og mangfold i alle sektorer","alminneligsak","",""
"139572","79373","79373","13957","2","40058213","Redegjørelse av kultur- og likestillingsministeren om status i arbeidet med å fremme likestilling og mangfold i alle sektorer","Forslag nr. 2 fra Bjørnar Moxnes på vegne av Rødt","['R']","Stortinget ber regjeringen fremme forslag om økte midler for å styrke bemanningen i barnehage og skole, samt sikre tilstrekkelig med renholdspersonale i forbindelse med gradvis gjenåpning av skoler og barnehager.","2020-04-30T12:36:41.69","32","81","56","False","1.0","-1.0","-1.0","-1.0","1.0","0.0","1.0","1.0","-1.0","-1.0","","2019-2020","redegjorelse","['Arbeidsliv', 'Likestilling', 'Funksjonshemmede', 'Trossamfunn', 'Menneskerettigheter']","behandlet","Redegjørelse av kultur- og likestillingsministeren om status i arbeidet med å fremme likestilling og mangfold i alle sektorer","alminneligsak","",""
"139573","79373","79373","13957","3","40058214","Redegjørelse av kultur- og likestillingsministeren om status i arbeidet med å fremme likestilling og mangfold i alle sektorer","Forslag nr. 3 fra Bjørnar Moxnes på vegne av Rødt","['R']","Stortinget ber regjeringen følge oppfordringen fra FNs generalsekretær om å inkludere beskyttelse av kvinner som del av tiltak mot koronapandemien, og sikre ekstramidler til arbeid mot vold i nære relasjoner.","2020-04-30T12:36:41.69","32","81","56","False","1.0","-1.0","-1.0","-1.0","1.0","0.0","1.0","1.0","-1.0","-1.0","","2019-2020","redegjorelse","['Arbeidsliv', 'Likestilling', 'Funksjonshemmede', 'Trossamfunn', 'Menneskerettigheter']","behandlet","Redegjørelse av kultur- og likestillingsministeren om status i arbeidet med å fremme likestilling og mangfold i alle sektorer","alminneligsak","",""
"139584","79373","79373","13958","4","40058215","Redegjørelse av kultur- og likestillingsministeren om status i arbeidet med å fremme likestilling og mangfold i alle sektorer","Forslag nr. 4 fra Freddy André Øvstegård på vegne av Sosialistisk Venstreparti","['SV']","Stortinget ber regjeringen raskt fremme forslag til tiltak for kvinnedominerte yrker som særlig rammes av koronasituasjonens konsekvenser for økonomi og arbeidsliv i egen sak for Stortinget, inkludert tiltak for økt heltid, igangsette langsiktige forsøk med redusert arbeidstid, øke bemanningen og starte dialog med partene om lønnsløft for kvinnedominerte yrker i offentlig sektor, samt særlige tiltak innen kvinnedominerte bransjer i privat sektor slik som servicenæringer.","2020-04-30T12:37:01.533","8","80","81","False","-1.0","-1.0","-1.0","-1.0","1.0","0.0","1.0","1.0","-1.0","-1.0","","2019-2020","redegjorelse","['Arbeidsliv', 'Likestilling', 'Funksjonshemmede', 'Trossamfunn', 'Menneskerettigheter']","behandlet","Redegjørelse av kultur- og likestillingsministeren om status i arbeidet med å fremme likestilling og mangfold i alle sektorer","alminneligsak","",""
"139589","79373","79373","13958","9","40058225","Redegjørelse av kultur- og likestillingsministeren om status i arbeidet med å fremme likestilling og mangfold i alle sektorer","Forslag nr. 9 fra Freddy André Øvstegård på vegne av Sosialistisk Venstreparti","['SV']","Stortinget ber regjeringen fremme forslag om å inkorporere FN-konvensjonen om rettighetene til mennesker med nedsatt funksjonsevne i menneskerettighetsloven, for å gi konvensjonen forrang i norsk rett.","2020-04-30T12:37:01.533","8","80","81","False","-1.0","-1.0","-1.0","-1.0","1.0","0.0","1.0","1.0","-1.0","-1.0","","2019-2020","redegjorelse","['Arbeidsliv', 'Likestilling', 'Funksjonshemmede', 'Trossamfunn', 'Menneskerettigheter']","behandlet","Redegjørelse av kultur- og likestillingsministeren om status i arbeidet med å fremme likestilling og mangfold i alle sektorer","alminneligsak","",""
"139595","79373","79373","13959","5","40058221","Redegjørelse av kultur- og likestillingsministeren om status i arbeidet med å fremme likestilling og mangfold i alle sektorer","Forslag nr. 5 fra Freddy André Øvstegård på vegne av Sosialistisk Venstreparti","['SV']","Stortinget ber regjeringen se til at arbeidet mot vold i nære relasjoner prioriteres av politiet og andre relevante aktører gjennom å øremerke midler til politiets arbeid med vold i nære relasjoner, implementere verktøyene PATRIARK og SARA i alle politidistrikt, og at en andel av de nye stillingene til politiet som følge av koronakrisen skal gå til politiets arbeid mot vold i nære relasjoner, og om nødvendig komme tilbake til Stortinget med sak om dette.","2020-04-30T12:37:22.287","33","81","55","False","1.0","-1.0","-1.0","-1.0","1.0","0.0","1.0","1.0","-1.0","-1.0","","2019-2020","redegjorelse","['Arbeidsliv', 'Likestilling', 'Funksjonshemmede', 'Trossamfunn', 'Menneskerettigheter']","behandlet","Redegjørelse av kultur- og likestillingsministeren om status i arbeidet med å fremme likestilling og mangfold i alle sektorer","alminneligsak","",""
"139596","79373","79373","13959","6","40058217","Redegjørelse av kultur- og likestillingsministeren om status i arbeidet med å fremme likestilling og mangfold i alle sektorer","Forslag nr. 6 fra Freddy André Øvstegård på vegne av Sosialistisk Venstreparti","['SV']","Stortinget ber regjeringen iverksette en ekstraordinær sektorovergripende innsats mot vold i nære relasjoner som følge av koronasituasjonen, særlig for bedre samhandling mellom relevante aktører som politi, krisesenter, barnevern, skole og helsetjenesten.","2020-04-30T12:37:22.287","33","81","55","False","1.0","-1.0","-1.0","-1.0","1.0","0.0","1.0","1.0","-1.0","-1.0","","2019-2020","redegjorelse","['Arbeidsliv', 'Likestilling', 'Funksjonshemmede', 'Trossamfunn', 'Menneskerettigheter']","behandlet","Redegjørelse av kultur- og likestillingsministeren om status i arbeidet med å fremme likestilling og mangfold i alle sektorer","alminneligsak","",""
"139607","79373","79373","13960","7","40058223","Redegjørelse av kultur- og likestillingsministeren om status i arbeidet med å fremme likestilling og mangfold i alle sektorer","Forslag nr. 7 fra Freddy André Øvstegård på vegne av Sosialistisk Venstreparti","['SV']","Stortinget ber regjeringen i fremtidig evaluering av de sosiale konsekvensene av smittevernstiltakene, inkludere evaluering og innhenting av kunnskap om konsekvensene for likestilling, deriblant vold i nære relasjoner og likestilling i arbeidslivet","2020-04-30T12:37:41.6","42","81","46","False","1.0","-1.0","-1.0","-1.0","1.0","0.0","1.0","1.0","1.0","-1.0","","2019-2020","redegjorelse","['Arbeidsliv', 'Likestilling', 'Funksjonshemmede', 'Trossamfunn', 'Menneskerettigheter']","behandlet","Redegjørelse av kultur- og likestillingsministeren om status i arbeidet med å fremme likestilling og mangfold i alle sektorer","alminneligsak","",""
"139608","79373","79373","13960","8","40058219","Redegjørelse av kultur- og likestillingsministeren om status i arbeidet med å fremme likestilling og mangfold i alle sektorer","Forslag nr. 8 fra Freddy André Øvstegård på vegne av Sosialistisk Venstreparti","['SV']","Stortinget ber regjeringen se til at Norge internasjonalt tar på seg en pådriverrolle mot at koronasituasjonen utnyttes til å hindre seksuell og reproduktiv helse og rettigheter, som abort, og at utviklingspolitikken tar høyde for at særlig kvinner rammes av pandemiens økonomiske konsekvenser.","2020-04-30T12:37:41.6","42","81","46","False","1.0","-1.0","-1.0","-1.0","1.0","0.0","1.0","1.0","1.0","-1.0","","2019-2020","redegjorelse","['Arbeidsliv', 'Likestilling', 'Funksjonshemmede', 'Trossamfunn', 'Menneskerettigheter']","behandlet","Redegjørelse av kultur- og likestillingsministeren om status i arbeidet med å fremme likestilling og mangfold i alle sektorer","alminneligsak","",""
"1396110","79373","79373","13961","10","40058227","Redegjørelse av kultur- og likestillingsministeren om status i arbeidet med å fremme likestilling og mangfold i alle sektorer","Forslag nr. 10 fra Kristin Ørmen Johnsen på vegne av Høyre, Venstre og Kristelig Folkeparti","['H','V','KrF']","Stortinget ber regjeringen kartlegge effekten av koronakrisen på likestillingsfeltet, og komme tilbake til Stortinget med resultater og funn på egnet måte.","2020-04-30T12:37:56.913","-1","-1","-1","True","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","","2019-2020","redegjorelse","['Arbeidsliv', 'Likestilling', 'Funksjonshemmede', 'Trossamfunn', 'Menneskerettigheter']","behandlet","Redegjørelse av kultur- og likestillingsministeren om status i arbeidet med å fremme likestilling og mangfold i alle sektorer","alminneligsak","",""
"141782","79799","79799","14178","2","40058538","Redegjørelse av barne- og familieministeren om situasjonen i barnevernet","Forslag nr. 2 fra Kari Henriksen på vegne av Arbeiderpartiet","['A']","Stortinget ber regjeringa fremme forslag om å innføre kvalitetskrav for advokater som skal føre saker i barnevernet i samarbeid med advokatforeningen.","2020-05-28T14:19:44.107","33","81","55","False","1.0","-1.0","-1.0","-1.0","1.0","0.0","1.0","1.0","-1.0","-1.0","","2019-2020","redegjorelse","None","behandlet","Redegjørelse av barne- og familieministeren om situasjonen i barnevernet","alminneligsak","",""
"141783","79799","79799","14178","3","40058539","Redegjørelse av barne- og familieministeren om situasjonen i barnevernet","Forslag nr. 3 fra Kari Henriksen på vegne av Arbeiderpartiet","['A']","Stortinget ber regjeringa gjennomgå ankemulighetene i saker om omsorgsovertakelse og vurdere kriteriene for hvor ofte en sak kan ankes, i lys av barns beste.","2020-05-28T14:19:44.107","33","81","55","False","1.0","-1.0","-1.0","-1.0","1.0","0.0","1.0","1.0","-1.0","-1.0","","2019-2020","redegjorelse","None","behandlet","Redegjørelse av barne- og familieministeren om situasjonen i barnevernet","alminneligsak","",""
"141784","79799","79799","14178","4","40058540","Redegjørelse av barne- og familieministeren om situasjonen i barnevernet","Forslag nr. 4 fra Kari Henriksen på vegne av Arbeiderpartiet","['A']","Stortinget ber regjeringa fremme forslag om å innføre en ordning der alle akuttvedtak underlegges en annenhåndsvurdering av en ytre instans.","2020-05-28T14:19:44.107","33","81","55","False","1.0","-1.0","-1.0","-1.0","1.0","0.0","1.0","1.0","-1.0","-1.0","","2019-2020","redegjorelse","None","behandlet","Redegjørelse av barne- og familieministeren om situasjonen i barnevernet","alminneligsak","",""
"141785","79799","79799","14178","5","40058541","Redegjørelse av barne- og familieministeren om situasjonen i barnevernet","Forslag nr. 5 fra Kari Henriksen på vegne av Arbeiderpartiet","['A']","Stortinget ber regjeringa fremme forslag om å endre ordningen med sakkyndige i barnevernstjenesten slik at fylkesnemndene administrerer og organiserer sakkyndigordningen.","2020-05-28T14:19:44.107","33","81","55","False","1.0","-1.0","-1.0","-1.0","1.0","0.0","1.0","1.0","-1.0","-1.0","","2019-2020","redegjorelse","None","behandlet","Redegjørelse av barne- og familieministeren om situasjonen i barnevernet","alminneligsak","",""
"141796","79799","79799","14179","6","40058542","Redegjørelse av barne- og familieministeren om situasjonen i barnevernet","Forslag nr. 6 fra Kari Henriksen på vegne av Arbeiderpartiet","['A']","Stortinget ber regjeringa innføre en ordning for brukermedvirkning tilsvarende ordningen for brukermedvirkning i helseforetakene, for alle deler av barnevernstjenesten.","2020-05-28T14:20:15.83","34","83","52","False","1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","1.0","-1.0","","2019-2020","redegjorelse","None","behandlet","Redegjørelse av barne- og familieministeren om situasjonen i barnevernet","alminneligsak","",""
"141807","79799","79799","14180","7","40058543","Redegjørelse av barne- og familieministeren om situasjonen i barnevernet","Forslag nr. 7 fra Kari Henriksen på vegne av Arbeiderpartiet","['A']","Stortinget ber regjeringa nedsette et ekspertutvalg som skal, med særskilt grunnlag i saker som er/har vært til behandling i Den europeiske menneskerettighetsdomstol, gjennomgå norsk barnevern med mål om å bedre rettssikkerheten i alle ledd av tjenesten.","2020-05-28T14:20:37.46","43","81","45","False","1.0","-1.0","-1.0","-1.0","1.0","0.0","1.0","1.0","1.0","-1.0","","2019-2020","redegjorelse","None","behandlet","Redegjørelse av barne- og familieministeren om situasjonen i barnevernet","alminneligsak","",""
"141811","79799","79799","14181","1","40058537","Redegjørelse av barne- og familieministeren om situasjonen i barnevernet","Forslag nr. 1 fra Kristin Ørmen Johnsen på vegne av Høyre, Fremskrittspartiet, Venstre og Kristelig Folkeparti","['H','FrP','V','KrF']","Stortinget ber regjeringen sikre at forslagene til ny barnevernlov og ny barnelov er i tråd med FNs barnekonvensjons prinsipper om barns rett til informasjon, til å bli hørt, beslutninger til barnets beste og barns rett til privatliv.","2020-05-28T14:21:38.467","-1","-1","-1","True","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","","2019-2020","redegjorelse","None","behandlet","Redegjørelse av barne- og familieministeren om situasjonen i barnevernet","alminneligsak","",""
"146495","80307","80301","14649","5","40059063","Representantforslag om sterkere vern av naturen i vindkraftutbygginger","Forslag nr. 5 fra Bjørnar Moxnes på vegne av Rødt","['R']","Stortinget ber regjeringen stille utbygging av konsesjonsgitte vindkraftverk i bero i inntil Stortinget har behandlet nytt konsesjonssystem for vindkraft på land.","2020-06-19T19:23:12.727","1","83","85","False","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","1.0","-1.0","-1.0","-1.0","","2019-2020","representantforslag","['Naturvern', 'Elektrisitet']","behandlet","Representantforslag fra stortingsrepresentantene Lars Haltbrekken, Audun Lysbakken og Arne Nævra om sterkere vern av naturen i vindkraftutbygginger","alminneligsak","",""
"146503","80307","80301","14650","3","40059074","Representantforslag om sterkere vern av naturen i vindkraftutbygginger","Forslag nr. 3 fra Une Bastholm på vegne av Miljøpartiet De Grønne","['MDG']","Stortinget ber regjeringen trekke tilbake gitte vindkraftkonsesjoner på land der ett eller flere av følgende premisser er oppfylt, i utbygginger som ikke er igangsatt: a) at konsesjon er gitt i et inngrepsfritt område og/eller ødelegger viktige naturverdier, slik tilfellet er på Haramsøya b) at berørte kommuner har gått mot det aktuelle prosjektet i konsesjonsbehandlingen før MTA-plan ble godkjent c) at en gitt konsesjon er i konflikt med urfolks rettigheter slik de er definert i FNs urfolksdeklarasjon.","2020-06-19T19:23:29.2","7","83","79","False","-1.0","-1.0","-1.0","-1.0","1.0","0.0","1.0","1.0","-1.0","-1.0","","2019-2020","representantforslag","['Naturvern', 'Elektrisitet']","behandlet","Representantforslag fra stortingsrepresentantene Lars Haltbrekken, Audun Lysbakken og Arne Nævra om sterkere vern av naturen i vindkraftutbygginger","alminneligsak","",""
"146504","80307","80301","14650","4","40059349","Representantforslag om sterkere vern av naturen i vindkraftutbygginger","Forslag nr. 4 fra Une Bastholm på vegne av Miljøpartiet De Grønne","['MDG']","Stortinget ber regjeringen stanse utbyggingen av vindkraftverket på Haramsøya.","2020-06-19T19:23:29.2","7","83","79","False","-1.0","-1.0","-1.0","-1.0","1.0","0.0","1.0","1.0","-1.0","-1.0","","2019-2020","representantforslag","['Naturvern', 'Elektrisitet']","behandlet","Representantforslag fra stortingsrepresentantene Lars Haltbrekken, Audun Lysbakken og Arne Nævra om sterkere vern av naturen i vindkraftutbygginger","alminneligsak","",""
"146526","80307","80301","14652","6","40059350","Representantforslag om sterkere vern av naturen i vindkraftutbygginger","Forslag nr. 6 fra Stefan Heggelund på vegne av Arbeiderpartiet, Høyre, Fremskrittspartiet, Senterpartiet, Venstre og Kristelig Folkeparti","['A','H','FrP','Sp','V','KrF']","Stortinget ber regjeringen vurdere hvorvidt behandlingen av gitte vindkraftkonsesjoner har fulgt energilovgivningen og forvaltningslovens krav. Dersom det skulle foreligge feil eller mangler i konsesjonen som er i strid med lovgivingens krav skal forvaltningen stanse vedtaket.","2020-06-19T19:24:07.113","-1","-1","-1","True","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","","2019-2020","representantforslag","['Naturvern', 'Elektrisitet']","behandlet","Representantforslag fra stortingsrepresentantene Lars Haltbrekken, Audun Lysbakken og Arne Nævra om sterkere vern av naturen i vindkraftutbygginger","alminneligsak","",""
"146527","80307","80301","14652","7","40059351","Representantforslag om sterkere vern av naturen i vindkraftutbygginger","Forslag nr. 7 fra Stefan Heggelund på vegne av Arbeiderpartiet, Høyre, Fremskrittspartiet, Senterpartiet, Venstre og Kristelig Folkeparti","['A','H','FrP','Sp','V','KrF']","Stortinget ber regjeringen innenfor gjeldende regelverk ikke gi forlenget frist for idriftsettelse utover 31.12.2021 for vindkraftverk på land som i dag har gyldig konsesjon.","2020-06-19T19:24:07.113","-1","-1","-1","True","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","","2019-2020","representantforslag","['Naturvern', 'Elektrisitet']","behandlet","Representantforslag fra stortingsrepresentantene Lars Haltbrekken, Audun Lysbakken og Arne Nævra om sterkere vern av naturen i vindkraftutbygginger","alminneligsak","",""
"146528","80307","80301","14652","8","40059352","Representantforslag om sterkere vern av naturen i vindkraftutbygginger","Forslag nr. 8 fra Stefan Heggelund på vegne av Arbeiderpartiet, Høyre, Fremskrittspartiet, Senterpartiet, Venstre og Kristelig Folkeparti","['A','H','FrP','Sp','V','KrF']","Stortinget ber regjeringen avstå fra å ta nye konsesjonssøknader for vindkraft til behandling før Stortinget har behandlet den varslede stortingsmeldingen om endringer i konsesjonsbehandlingen for vindkraft på land.","2020-06-19T19:24:07.113","-1","-1","-1","True","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","","2019-2020","representantforslag","['Naturvern', 'Elektrisitet']","behandlet","Representantforslag fra stortingsrepresentantene Lars Haltbrekken, Audun Lysbakken og Arne Nævra om sterkere vern av naturen i vindkraftutbygginger","alminneligsak","",""
"1473458","81084","81084","14734","58","40059502","Trontaledebatt","Forslag nr. 58 fra Bjørnar Moxnes på vegne av Rødt","['R']","Stortinget ber regjeringen legge fram forslag om et forbud mot chartring av privatfly og bruk av private jetfly til transport som ikke er begrunnet i hensyn til liv, helse og sikkerhet.","2020-10-06T15:35:26.543","2","84","83","False","-1.0","-1.0","-1.0","-1.0","0.0","0.0","1.0","-1.0","-1.0","-1.0","","2020-2021","redegjorelse","['Regjeringen', 'Kongen']","behandlet","Hans Majestet Kongens tale til det 165. storting ved dets åpning og melding om Noregs rikes tilstand og styring (trontaledebatt)","alminneligsak","",""
"1473551","81084","81084","14735","51","40059495","Trontaledebatt","Forslag nr. 51 fra Bjørnar Moxnes på vegne av Rødt","['R']","Stortinget ber regjeringen utrede skattefradrag for leietakeres husleiekostnader til eget boligformål.","2020-10-06T15:35:45.06","2","82","85","False","-1.0","-1.0","-1.0","-1.0","1.0","0.0","1.0","-1.0","-1.0","-1.0","","2020-2021","redegjorelse","['Regjeringen', 'Kongen']","behandlet","Hans Majestet Kongens tale til det 165. storting ved dets åpning og melding om Noregs rikes tilstand og styring (trontaledebatt)","alminneligsak","",""
"1473650","81084","81084","14736","50","40059494","Trontaledebatt","Forslag nr. 50 fra Bjørnar Moxnes på vegne av Rødt","['R']","Stortinget ber regjeringen fremme forslag om å innføre et omfordelende øvre tak på skattefradraget på gjeldsrenter for boliglån.","2020-10-06T15:36:04.627","7","82","80","False","-1.0","-1.0","-1.0","-1.0","1.0","0.0","1.0","1.0","-1.0","-1.0","","2020-2021","redegjorelse","['Regjeringen', 'Kongen']","behandlet","Hans Majestet Kongens tale til det 165. storting ved dets åpning og melding om Noregs rikes tilstand og styring (trontaledebatt)","alminneligsak","",""
"1473653","81084","81084","14736","53","40059497","Trontaledebatt","Forslag nr. 53 fra Bjørnar Moxnes på vegne av Rødt","['R']","Stortinget ber regjeringen gjøre Norge til et foregangsland som står opp mot et internasjonalt skattekappløp mot bunn og gradvis øke skatten på selskapsoverskudd.","2020-10-06T15:36:04.627","7","82","80","False","-1.0","-1.0","-1.0","-1.0","1.0","0.0","1.0","1.0","-1.0","-1.0","","2020-2021","redegjorelse","['Regjeringen', 'Kongen']","behandlet","Hans Majestet Kongens tale til det 165. storting ved dets åpning og melding om Noregs rikes tilstand og styring (trontaledebatt)","alminneligsak","",""
